Orthogroup	ML_TRX
OG0004320	ML13253a.p1
OG0004320	ML13254a.p1
OG0004323	ML00512a.p1
OG0004327	ML22841a.p1
OG0004328	ML010318a.p1
OG0004328	ML010319a.p1
OG0004328	ML20101a.p1
OG0004329	ML01592a.p1
OG0004331	ML342216a.p1
OG0004334	ML07887a.p1
OG0004337	ML046120a.p1
OG0004339	ML094327a.p1
OG0004340	ML463519a.p1
OG0004341	ML154129a.p1
OG0004341	ML23403a.p1
OG0004343	ML435814a.p1
OG0004344	ML258248a.p1
OG0004349	ML02545a.p1
OG0004350	ML28352a.p1
OG0004351	ML05082a.p1
OG0004352	ML174742a.p1
OG0004353	ML020011a.p1
OG0004354	ML019222a.p1
OG0004355	ML223528a.p1
OG0004361	ML10214a.p1
OG0004362	ML030911a.p1
OG0004363	ML127024a.p1
OG0004364	ML11635a.p1
OG0004366	ML223511a.p1
OG0004367	ML06055a.p1
OG0004368	ML46395a.p1
OG0004369	ML28254a.p1
OG0004372	ML086621a.p1
OG0004373	ML02272a.p1
OG0004374	ML06408a.p1
OG0004375	ML12428a.p1
OG0004380	ML113415a.p1
OG0004381	ML221315a.p1
OG0004382	ML01056a.p1
OG0004385	ML08608a.p1
OG0004385	ML09016a.p1
OG0004386	ML03294a.p1
OG0004387	ML12525a.p1
OG0004388	ML01382a.p1
OG0004390	ML129311a.p1
OG0004391	ML070257a.p1
OG0004392	ML279510a.p1
OG0004394	ML21909a.p1
OG0004396	ML040732a.p1
OG0004397	ML038010a.p1
OG0004400	ML35179a.p1
OG0004401	ML006913a.p1
OG0004402	ML01949a.p1
OG0004403	ML013520a.p1
OG0004404	ML10556a.p1
OG0004408	ML160319a.p1
OG0004411	ML305514a.p1
OG0004412	ML08921a.p1
OG0004415	ML04969a.p1
OG0004416	ML01036a.p1
OG0004417	ML10806a.p1
OG0004421	ML040710a.p1
OG0004422	ML01258a.p1
OG0004425	ML03582a.p1
OG0004425	ML09735a.p1
OG0004429	ML034671a.p1
OG0004431	ML04345a.p1
OG0004432	ML017421a.p1
OG0004433	ML10809a.p1
OG0004439	ML04202a.p1
OG0004443	ML120724a.p1
OG0004444	ML20448a.p1
OG0004462	ML056954a.p1
OG0004464	ML00528a.p2
OG0004464	ML329911a.p1
OG0004489	ML070818a.p1
OG0004496	ML12931a.p1
OG0004505	ML02525a.p1
OG0004506	ML059818a.p1
OG0004509	ML27054a.p1
OG0004511	ML165911a.p1
OG0004511	ML16599a.p1
OG0004512	ML086616a.p1
OG0004513	ML083028a.p1
OG0004514	ML13026a.p1
OG0004515	ML14171a.p1
OG0004516	ML03298a.p1
OG0004518	ML02652a.p1
OG0004519	ML210036a.p1
OG0004521	ML451318a.p1
OG0004522	ML073214a.p1
OG0004527	ML115910a.p2
OG0004533	ML14428a.p1
OG0004534	ML14396a.p1
OG0004536	ML398310a.p1
OG0004537	ML174718a.p1
OG0004539	ML16565a.p1
OG0004541	ML070267a.p1
OG0004542	ML046518a.p1
OG0004543	ML006510a.p1
OG0004543	ML32581a.p1
OG0004545	ML025026a.p1
OG0004550	ML00293a.p1
OG0004551	ML016311a.p1
OG0004552	ML037015a.p1
OG0004553	ML06336a.p1
OG0004556	ML01532a.p1
OG0004558	ML047317a.p1
OG0004560	ML01496a.p1
OG0004561	ML460821a.p1
OG0004562	ML19599a.p1
OG0004562	ML20167a.p1
OG0004563	ML351741a.p1
OG0004564	ML050835a.p1
OG0004565	ML136019a.p1
OG0004568	ML02874a.p1
OG0004570	ML06035a.p1
OG0004573	ML276926a.p1
OG0004574	ML051214a.p1
OG0004577	ML01067a.p1
OG0004578	ML113414a.p1
OG0004581	ML007334a.p1
OG0004583	ML21624a.p1
OG0004584	ML05074a.p1
OG0004585	ML008025a.p1
OG0004587	ML09555a.p1
OG0004588	ML024516a.p1
OG0004590	ML358822a.p1
OG0004591	ML01318a.p1
OG0004593	ML06054a.p1
OG0004595	ML038813a.p1
OG0004597	ML02233a.p1
OG0004598	ML239521a.p1
OG0004600	ML27051a.p1
OG0004601	ML034317a.p1
OG0004601	ML13642a.p1
OG0004602	ML214329a.p1
OG0004604	ML07286a.p1
OG0004607	ML03093a.p1
OG0004609	ML051334a.p1
OG0004610	ML189310a.p1
OG0004612	ML190416a.p1
OG0004616	ML04145a.p1
OG0004618	ML21435a.p1
OG0004619	ML28356a.p1
OG0004621	ML165610a.p1
OG0004624	ML463517a.p1
OG0004625	ML204415a.p1
OG0004626	ML165812a.p1
OG0004627	ML050415a.p1
OG0004628	ML00019a.p1
OG0004631	ML097525a.p1
OG0004632	ML41868a.p1
OG0004633	ML20578a.p1
OG0004634	ML008316a.p1
OG0004638	ML25828a.p1
OG0004639	ML003268a.p1
OG0004641	ML25285a.p1
OG0004644	ML33425a.p1
OG0004645	ML084416a.p1
OG0004648	ML293113a.p1
OG0004649	ML05331a.p1
OG0004651	ML02254a.p1
OG0004652	ML267919a.p1
OG0004654	ML09257a.p1
OG0004655	ML353016a.p1
OG0004657	ML10001a.p1
OG0004659	ML128440a.p1
OG0004660	ML343434a.p2
OG0004661	ML32746a.p1
OG0004662	ML093513a.p1
OG0004663	ML06416a.p1
OG0004664	ML07304a.p1
OG0004665	ML05199a.p1
OG0004668	ML28359a.p1
OG0004670	ML398341a.p1
OG0004671	ML19856a.p1
OG0004672	ML022416a.p1
OG0004673	ML12829a.p1
OG0004674	ML18871a.p1
OG0004675	ML073278a.p1
OG0004681	ML32749a.p1
OG0004685	ML001119a.p1
OG0004687	ML08449a.p1
OG0004691	ML41155a.p1
OG0004695	ML032327a.p1
OG0004698	ML14427a.p1
OG0004705	ML021122a.p1
OG0004746	ML36937a.p1
OG0004749	ML099213a.p1
OG0004751	ML005341a.p1
OG0004755	ML271522a.p1
OG0004757	ML020012a.p1
OG0004761	ML07101a.p1
OG0004761	ML07103a.p1
OG0004762	ML03256a.p1
OG0004771	ML214321a.p1
OG0004774	ML08606a.p1
OG0004776	ML00063a.p1
OG0004776	ML21661a.p1
OG0004779	ML042710a.p1
OG0004782	ML174760a.p1
OG0004786	ML033216a.p1
OG0004789	ML086626a.p1
OG0004790	ML21313a.p1
OG0004791	ML06399a.p1
OG0004793	ML32218a.p1
OG0004794	ML09664a.p1
OG0004797	ML05177a.p1
OG0004799	ML12495a.p1
OG0004800	ML005137a.p1
OG0004802	ML021129a.p1
OG0004805	ML073235a.p1
OG0004808	ML070250a.p1
OG0004809	ML00038a.p1
OG0004811	ML018033a.p1
OG0004813	ML02273a.p1
OG0004815	ML073020a.p1
OG0004816	ML01445a.p1
OG0004816	ML33989a.p1
OG0004817	ML03002a.p1
OG0004819	ML07305a.p1
OG0004821	ML06652a.p1
OG0004822	ML068120a.p1
OG0004823	ML09542a.p1
OG0004826	ML058516a.p1
OG0004830	ML015633a.p1
OG0004832	ML02877a.p1
OG0004833	ML076018a.p1
OG0004838	ML08385a.p1
OG0004842	ML120732a.p1
OG0004843	ML19326a.p1
OG0004845	ML327433a.p1
OG0004847	ML08923a.p1
OG0004848	ML19124a.p1
OG0004849	ML030924a.p1
OG0004849	ML04829a.p1
OG0004852	ML18991a.p1
OG0004853	ML20579a.p1
OG0004857	ML29317a.p1
OG0004859	ML124212a.p1
OG0004865	ML10102a.p1
OG0004867	ML046111a.p1
OG0004869	ML040422a.p1
OG0004870	ML351738a.p1
OG0004871	ML07712a.p1
OG0004872	ML12345a.p1
OG0004875	ML09666a.p1
OG0004879	ML020026a.p1
OG0004880	ML070258a.p1
OG0004881	ML12528a.p1
OG0004881	ML18751a.p1
OG0004882	ML08239a.p1
OG0004886	ML04739a.p1
OG0004888	ML104327a.p1
OG0004889	ML056937a.p1
OG0004891	ML00333a.p1
OG0004892	ML02952a.p1
OG0004894	ML270512a.p1
OG0004895	ML127014a.p1
OG0004895	ML47491a.p1
OG0004898	ML375928a.p1
OG0004901	ML17181a.p1
OG0004904	ML027314a.p1
OG0004906	ML03231a.p1
OG0004913	ML182510a.p1
OG0004915	ML005337a.p1
OG0004916	ML139110a.p1
OG0004919	ML12425a.p1
OG0004921	ML128437a.p1
OG0004922	ML070830a.p1
OG0004936	ML29493a.p1
OG0004943	ML00815a.p1
OG0004943	ML02591a.p1
OG0004943	ML049010a.p1
OG0004943	ML102218a.p1
OG0004955	ML01462a.p1
OG0004955	ML01463a.p1
OG0004988	ML11638a.p1
OG0004994	ML070828a.p1
OG0004999	ML148913a.p1
OG0004999	ML148915a.p1
OG0004999	ML148917a.p1
OG0005003	ML045242a.p1
OG0005006	ML342217a.p1
OG0005007	ML07757a.p1
OG0005008	ML090223a.p1
OG0005011	ML45392a.p1
OG0005014	ML03883a.p1
OG0005014	ML120717a.p1
OG0005014	ML216328a.p1
OG0005017	ML23999a.p1
OG0005020	ML06367a.p1
OG0005023	ML01237a.p1
OG0005024	ML20564a.p1
OG0005025	ML279617a.p1
OG0005027	ML173718a.p1
OG0005030	ML01735a.p1
OG0005033	ML129312a.p1
OG0005037	ML015627a.p1
OG0005038	ML02119a.p1
OG0005039	ML279812a.p1
OG0005040	ML046113a.p1
OG0005041	ML279813a.p1
OG0005043	ML143019a.p1
OG0005044	ML37599a.p1
OG0005045	ML04818a.p1
OG0005046	ML11174a.p1
OG0005050	ML02773a.p1
OG0005051	ML00953a.p1
OG0005052	ML32745a.p1
OG0005056	ML003011a.p1
OG0005059	ML057315a.p1
OG0005060	ML047316a.p1
OG0005061	ML004920a.p1
OG0005061	ML06334a.p1
OG0005069	ML234560a.p1
OG0005072	ML070255a.p1
OG0005073	ML17378a.p1
OG0005079	ML141712a.p1
OG0005080	ML463516a.p1
OG0005085	ML09083a.p1
OG0005085	ML19679a.p1
OG0005087	ML14251a.p1
OG0005088	ML21205a.p1
OG0005089	ML09559a.p1
OG0005090	ML02412a.p1
OG0005096	ML01505a.p1
OG0005100	ML04711a.p1
OG0005102	ML08203a.p1
OG0005104	ML12529a.p1
OG0005107	ML057911a.p1
OG0005110	ML14471a.p1
OG0005112	ML012714a.p1
OG0005112	ML15041a.p1
OG0005113	ML012711a.p1
OG0005114	ML17993a.p1
OG0005115	ML154526a.p1
OG0005117	ML073270a.p1
OG0005118	ML26357a.p1
OG0005121	ML07631a.p1
OG0005125	ML093011a.p1
OG0005126	ML003017a.p1
OG0005127	ML216358a.p1
OG0005127	ML460823a.p1
OG0005130	ML02825a.p1
OG0005131	ML14881a.p1
OG0005142	ML00636a.p1
OG0005149	ML14121a.p1
OG0005161	ML11469a.p1
OG0005162	ML04961a.p1
OG0005165	ML16139a.p1
OG0005175	ML030523a.p1
OG0005176	ML154510a.p1
OG0005239	ML04972a.p1
OG0005239	ML07283a.p1
OG0005243	ML00041a.p1
OG0005248	ML13974a.p1
OG0005248	ML13976a.p1
OG0005249	ML04616a.p1
OG0005250	ML03991a.p1
OG0005251	ML032220a.p1
OG0005255	ML16593a.p1
OG0005255	ML16596a.p1
OG0005258	ML00984a.p1
OG0005260	ML04654a.p1
OG0005268	ML13566a.p1
OG0005270	ML03237a.p1
OG0005274	ML09981a.p1
OG0005276	ML010125a.p1
OG0005280	ML132518a.p1
OG0005282	ML04272a.p1
OG0005286	ML110510a.p1
OG0005287	ML01272a.p1
OG0005287	ML01273a.p1
OG0005288	ML214314a.p1
OG0005289	ML00291a.p1
OG0005291	ML000116a.p1
OG0005293	ML00635a.p1
OG0005299	ML15978a.p1
OG0005301	ML329516a.p1
OG0005302	ML08647a.p1
OG0005303	ML039727a.p1
OG0005304	ML09438a.p1
OG0005310	ML11052a.p1
OG0005310	ML12078a.p1
OG0005316	ML01101a.p1
OG0005317	ML200241a.p1
OG0005318	ML068128a.p1
OG0005321	ML15415a.p1
OG0005322	ML375934a.p1
OG0005323	ML40292a.p1
OG0005324	ML10003a.p1
OG0005327	ML015739a.p1
OG0005327	ML064917a.p1
OG0005331	ML007810a.p1
OG0005333	ML203910a.p1
OG0005337	ML074217a.p1
OG0005345	ML233327a.p1
OG0005348	ML02166a.p1
OG0005348	ML05077a.p1
OG0005348	ML072815a.p1
OG0005349	ML258260a.p1
OG0005350	ML057317a.p1
OG0005351	ML046312a.p1
OG0005355	ML000117a.p1
OG0005356	ML068115a.p1
OG0005357	ML00487a.p1
OG0005357	ML05711a.p1
OG0005357	ML15413a.p1
OG0005358	ML16647a.p1
OG0005360	ML154185a.p1
OG0005361	ML097522a.p1
OG0005362	ML10793a.p1
OG0005363	ML13814a.p1
OG0005366	ML23182a.p1
OG0005367	ML174719a.p1
OG0005368	ML212019a.p1
OG0005370	ML039724a.p1
OG0005371	ML074227a.p1
OG0005372	ML020027a.p1
OG0005374	ML23993a.p1
OG0005376	ML00219a.p1
OG0005377	ML35888a.p1
OG0005383	ML195911a.p1
OG0005392	ML034617a.p1
OG0005395	ML051327a.p1
OG0005398	ML06632a.p1
OG0005400	ML39837a.p1
OG0005401	ML029515a.p1
OG0005402	ML01508a.p1
OG0005403	ML03352a.p1
OG0005408	ML12426a.p1
OG0005417	ML026510a.p1
OG0005422	ML18103a.p1
OG0005423	ML076031a.p1
OG0005424	ML000714a.p1
OG0005428	ML27447a.p1
OG0005428	ML32811a.p1
OG0005433	ML04262a.p1
OG0005440	ML119713a.p1
OG0005442	ML23994a.p1
OG0005461	ML17056a.p1
OG0005519	ML11002a.p1
OG0005519	ML18521a.p1
OG0005525	ML035922a.p1
OG0005526	ML020041a.p1
OG0005526	ML020043a.p1
OG0005526	ML020044a.p1
OG0005527	ML128224a.p1
OG0005528	ML20896a.p1
OG0005528	ML21201a.p1
OG0005534	ML23067a.p1
OG0005544	ML10295a.p1
OG0005548	ML010521a.p1
OG0005553	ML021118a.p1
OG0005561	ML00978a.p1
OG0005563	ML02494a.p1
OG0005568	ML165612a.p1
OG0005569	ML02497a.p1
OG0005570	ML038823a.p1
OG0005571	ML21331a.p1
OG0005575	ML005349a.p1
OG0005577	ML209116a.p1
OG0005578	ML16585a.p1
OG0005579	ML020047a.p1
OG0005581	ML067121a.p1
OG0005582	ML095324a.p1
OG0005583	ML03599a.p1
OG0005585	ML358837a.p1
OG0005586	ML017918a.p1
OG0005587	ML43434a.p1
OG0005591	ML093035a.p1
OG0005592	ML07885a.p1
OG0005593	ML33427a.p1
OG0005603	ML018038a.p1
OG0005603	ML05296a.p1
OG0005603	ML082010a.p1
OG0005603	ML08215a.p1
OG0005603	ML128810a.p1
OG0005603	ML12889a.p1
OG0005603	ML16135a.p1
OG0005603	ML17531a.p1
OG0005603	ML359313a.p1
OG0005608	ML05739a.p1
OG0005609	ML01832a.p1
OG0005611	ML004932a.p1
OG0005612	ML185523a.p1
OG0005614	ML104329a.p1
OG0005618	ML06651a.p1
OG0005622	ML02253a.p1
OG0005623	ML007421a.p1
OG0005631	ML044610a.p1
OG0005633	ML270541a.p1
OG0005634	ML079722a.p1
OG0005636	ML234022a.p1
OG0005639	ML18104a.p1
OG0005642	ML285612a.p1
OG0005643	ML04632a.p1
OG0005644	ML038026a.p1
OG0005645	ML038019a.p1
OG0005650	ML083030a.p1
OG0005651	ML351730a.p1
OG0005656	ML082311a.p1
OG0005667	ML085722a.p1
OG0005669	ML22073a.p1
OG0005670	ML077629a.p1
OG0005670	ML08372a.p1
OG0005670	ML08373a.p1
OG0005674	ML021123a.p1
OG0005685	ML03325a.p1
OG0005686	ML06574a.p1
OG0005689	ML149611a.p1
OG0005721	ML03363a.p1
OG0005781	ML25284a.p1
OG0005788	ML12562a.p1
OG0005791	ML07423a.p1
OG0005795	ML018015a.p1
OG0005796	ML14172a.p1
OG0005800	ML09142a.p1
OG0005802	ML07484a.p1
OG0005804	ML05401a.p1
OG0005807	ML028010a.p1
OG0005808	ML05853a.p1
OG0005809	ML086623a.p1
OG0005810	ML012018a.p1
OG0005815	ML049013a.p1
OG0005816	ML124230a.p1
OG0005818	ML05165a.p1
OG0005820	ML150422a.p1
OG0005821	ML46089a.p1
OG0005828	ML07571a.p1
OG0005830	ML43117a.p1
OG0005832	ML07572a.p1
OG0005833	ML015631a.p1
OG0005839	ML05179a.p1
OG0005841	ML276920a.p1
OG0005843	ML27053a.p1
OG0005851	ML004422a.p1
OG0005854	ML11681a.p1
OG0005856	ML05509a.p1
OG0005858	ML016340a.p1
OG0005859	ML084432a.p1
OG0005859	ML088816a.p1
OG0005861	ML45393a.p2
OG0005863	ML038036a.p1
OG0005866	ML358814a.p1
OG0005873	ML00788a.p1
OG0005874	ML06817a.p1
OG0005877	ML048118a.p1
OG0005879	ML27892a.p1
OG0005882	ML104342a.p1
OG0005886	ML12511a.p1
OG0005886	ML263523a.p1
OG0005886	ML263524a.p1
OG0005888	ML02653a.p1
OG0005890	ML04124a.p1
OG0005899	ML14765a.p1
OG0005902	ML05173a.p1
OG0005905	ML006320a.p1
OG0005905	ML19126a.p1
OG0005908	ML124237a.p1
OG0005910	ML375919a.p1
OG0005913	ML279618a.p1
OG0005919	ML01231a.p1
OG0005922	ML021124a.p1
OG0005929	ML00899a.p1
OG0005940	ML04903a.p1
OG0005949	ML08725a.p1
OG0005950	ML353013a.p1
OG0005952	ML05532a.p1
OG0006005	ML06715a.p1
OG0006057	ML11687a.p1
OG0006070	ML00971a.p1
OG0006070	ML14591a.p1
OG0006073	ML071114a.p1
OG0006074	ML351739a.p1
OG0006075	ML08832a.p1
OG0006081	ML033111a.p1
OG0006095	ML08947a.p1
OG0006102	ML062240a.p1
OG0006105	ML056517a.p1
OG0006107	ML032914a.p1
OG0006108	ML257615a.p1
OG0006108	ML49212a.p1
OG0006113	ML044117a.p1
OG0006119	ML098615a.p1
OG0006120	ML28357a.p1
OG0006122	ML03619a.p1
OG0006128	ML018110a.p1
OG0006131	ML11563a.p1
OG0006134	ML033413a.p1
OG0006136	ML019145a.p1
OG0006137	ML14545a.p1
OG0006143	ML35178a.p1
OG0006148	ML067120a.p1
OG0006149	ML108012a.p1
OG0006150	ML017321a.p1
OG0006151	ML07573a.p1
OG0006152	ML13252a.p1
OG0006155	ML22673a.p1
OG0006156	ML020046a.p1
OG0006157	ML05967a.p1
OG0006160	ML28252a.p1
OG0006165	ML141213a.p1
OG0006166	ML138321a.p1
OG0006168	ML07371a.p1
OG0006172	ML02244a.p1
OG0006175	ML010618a.p1
OG0006175	ML010619a.p1
OG0006176	ML279838a.p1
OG0006177	ML04611a.p1
OG0006186	ML160322a.p1
OG0006188	ML034625a.p1
OG0006194	ML21095a.p1
OG0006198	ML00455a.p1
OG0006198	ML368917a.p1
OG0006199	ML310322a.p1
OG0006204	ML050414a.p1
OG0006210	ML019129a.p1
OG0006239	ML114617a.p1
OG0006241	ML225218a.p1
OG0006244	ML06905a.p1
OG0006249	ML051332a.p1
OG0006258	ML05342a.p1
OG0006269	ML091220a.p1
OG0006272	ML132513a.p1
OG0006286	ML01725a.p1
OG0006286	ML04059a.p1
OG0006287	ML111718a.p1
OG0006287	ML111719a.p1
OG0006296	ML047937a.p1
OG0006308	ML00368a.p1
OG0006379	ML10555a.p1
OG0006385	ML32099a.p1
OG0006386	ML003518a.p1
OG0006388	ML01723a.p1
OG0006395	ML03393a.p1
OG0006398	ML009148a.p1
OG0006406	ML09101a.p1
OG0006406	ML154147a.p1
OG0006432	ML005710a.p1
OG0006434	ML223017a.p1
OG0006437	ML13933a.p1
OG0006448	ML10262a.p1
OG0006451	ML03003a.p1
OG0006455	ML223010a.p1
OG0006455	ML22309a.p1
OG0006457	ML19405a.p1
OG0006466	ML000716a.p1
OG0006467	ML03172a.p1
OG0006467	ML086611a.p1
OG0006475	ML00233a.p1
OG0006484	ML022411a.p1
OG0006487	ML07448a.p1
OG0006489	ML09307a.p1
OG0006492	ML174765a.p1
OG0006493	ML14983a.p1
OG0006493	ML14984a.p1
OG0006494	ML019133a.p1
OG0006496	ML342222a.p1
OG0006501	ML258251a.p1
OG0006510	ML05498a.p1
OG0006513	ML09022a.p1
OG0006520	ML09463a.p1
OG0006521	ML078012a.p1
OG0006522	ML183510a.p1
OG0006523	ML04271a.p1
OG0006523	ML34342a.p1
OG0006524	ML16598a.p1
OG0006526	ML078916a.p1
OG0006526	ML078920a.p1
OG0006529	ML01519a.p1
OG0006531	ML05776a.p1
OG0006532	ML04617a.p1
OG0006536	ML020022a.p1
OG0006537	ML080913a.p1
OG0006538	ML078915a.p1
OG0006541	ML02541a.p1
OG0006555	ML18236a.p1
OG0006556	ML00715a.p1
OG0006568	ML008027a.p1
OG0006619	ML29625a.p1
OG0006623	ML11051a.p1
OG0006623	ML214327a.p1
OG0006626	ML021132a.p1
OG0006636	ML270511a.p1
OG0006656	ML03876a.p1
OG0006726	ML032915a.p1
OG0006735	ML08825a.p1
OG0006746	ML12075a.p1
OG0006748	ML059014a.p1
OG0006749	ML083032a.p1
OG0006751	ML29882a.p1
OG0006755	ML008016a.p1
OG0006758	ML114618a.p1
OG0006759	ML030515a.p1
OG0006759	ML06572a.p1
OG0006761	ML08572a.p1
OG0006767	ML050412a.p1
OG0006769	ML018016a.p1
OG0006771	ML00232a.p1
OG0006773	ML092610a.p1
OG0006779	ML033234a.p1
OG0006783	ML09925a.p1
OG0006783	ML234027a.p1
OG0006785	ML16883a.p1
OG0006797	ML05083a.p1
OG0006799	ML15419a.p1
OG0006800	ML00877a.p1
OG0006808	ML046517a.p1
OG0006821	ML01407a.p1
OG0006825	ML04524a.p1
OG0006826	ML137113a.p1
OG0006827	ML06163a.p1
OG0006830	ML120753a.p1
OG0006832	ML32594a.p1
OG0006838	ML049610a.p1
OG0006840	ML08609a.p1
OG0006841	ML120718a.p1
OG0006842	ML03245a.p1
OG0006842	ML056945a.p1
OG0006843	ML020048a.p1
OG0006846	ML01791a.p1
OG0006846	ML05023a.p1
OG0006850	ML08489a.p1
OG0006853	ML091223a.p1
OG0006859	ML003310a.p1
OG0006861	ML190420a.p1
OG0006862	ML070811a.p1
OG0006865	ML07758a.p1
OG0006870	ML21884a.p1
OG0006871	ML065758a.p1
OG0006872	ML07532a.p1
OG0006873	ML08371a.p1
OG0006876	ML033417a.p1
OG0006882	ML03128a.p1
OG0006886	ML39321a.p1
OG0006890	ML16353a.p1
OG0006893	ML000120a.p1
OG0006910	ML306113a.p1
OG0006987	ML128449a.p1
OG0007011	ML15094a.p1
OG0007011	ML259910a.p1
OG0007013	ML14703a.p1
OG0007129	ML07496a.p1
OG0007129	ML07497a.p1
OG0007130	ML00493a.p1
OG0007142	ML071138a.p1
OG0007143	ML01385a.p1
OG0007148	ML18209a.p1
OG0007158	ML18731a.p1
OG0007163	ML09684a.p1
OG0007165	ML150423a.p1
OG0007171	ML234517a.p1
OG0007180	ML006928a.p1
OG0007181	ML03973a.p1
OG0007184	ML238316a.p1
OG0007185	ML051326a.p1
OG0007190	ML165813a.p1
OG0007192	ML007434a.p1
OG0007194	ML00494a.p1
OG0007196	ML16444a.p1
OG0007197	ML030529a.p1
OG0007198	ML003239a.p1
OG0007201	ML14173a.p1
OG0007205	ML02875a.p1
OG0007208	ML045243a.p1
OG0007220	ML069715a.p1
OG0007223	ML082612a.p1
OG0007231	ML03103a.p1
OG0007233	ML03871a.p1
OG0007233	ML159716a.p1
OG0007236	ML01534a.p1
OG0007240	ML088815a.p1
OG0007242	ML00109a.p1
OG0007247	ML080912a.p1
OG0007251	ML00104a.p1
OG0007254	ML03552a.p1
OG0007257	ML00831a.p1
OG0007262	ML037012a.p1
OG0007269	ML039713a.p1
OG0007270	ML019232a.p1
OG0007278	ML090116a.p1
OG0007286	ML005130a.p1
OG0007293	ML045223a.p1
OG0007307	ML08267a.p1
OG0007312	ML08415a.p1
OG0007348	ML09984a.p1
OG0007379	ML21207a.p1
OG0007380	ML43114a.p1
OG0007382	ML02807a.p1
OG0007389	ML012032a.p1
OG0007390	ML13023a.p1
OG0007417	ML23319a.p1
OG0007432	ML039714a.p1
OG0007437	ML005716a.p1
OG0007437	ML1541109a.p1
OG0007464	ML34348a.p1
OG0007556	ML234518a.p1
OG0007561	ML070218a.p1
OG0007574	ML05803a.p1
OG0007579	ML002113a.p1
OG0007585	ML167031a.p1
OG0007589	ML181725a.p1
OG0007594	ML210014a.p1
OG0007608	ML006932a.p1
OG0007609	ML093017a.p1
OG0007611	ML02245a.p1
OG0007612	ML205627a.p1
OG0007616	ML23833a.p1
OG0007617	ML25765a.p1
OG0007623	ML045241a.p1
OG0007635	ML05694a.p1
OG0007638	ML019416a.p1
OG0007640	ML020068a.p1
OG0007647	ML038018a.p1
OG0007648	ML200258a.p1
OG0007649	ML233321a.p1
OG0007650	ML07886a.p1
OG0007656	ML064925a.p1
OG0007656	ML346311a.p1
OG0007657	ML11348a.p1
OG0007657	ML19065a.p1
OG0007657	ML204440a.p1
OG0007679	ML21409a.p1
OG0007680	ML07512a.p1
OG0007684	ML128613a.p1
OG0007686	ML13044a.p1
OG0007687	ML031719a.p1
OG0007698	ML002211a.p1
OG0007700	ML04817a.p1
OG0007718	ML002132a.p1
OG0007721	ML10371a.p1
OG0007741	ML28251a.p1
OG0007756	ML19409a.p1
OG0007759	ML04791a.p1
OG0007810	ML23332a.p1
OG0007832	ML084436a.p1
OG0007846	ML001519a.p1
OG0007920	ML010526a.p1
OG0007920	ML113416a.p1
OG0008036	ML319814a.p1
OG0008045	ML00465a.p1
OG0008049	ML06719a.p1
OG0008064	ML03254a.p1
OG0008080	ML04643a.p1
OG0008090	ML062241a.p1
OG0008098	ML03094a.p1
OG0008099	ML01819a.p1
OG0008105	ML083710a.p1
OG0008108	ML001112a.p1
OG0008120	ML16691a.p1
OG0008121	ML14702a.p2
OG0008128	ML12043a.p1
OG0008137	ML14124a.p1
OG0008141	ML079724a.p1
OG0008150	ML01509a.p1
OG0008159	ML14175a.p1
OG0008161	ML13641a.p1
OG0008163	ML104320a.p1
OG0008166	ML086430a.p1
OG0008184	ML033214a.p1
OG0008203	ML085029a.p1
OG0008262	ML00672a.p1
OG0008374	ML359315a.p1
OG0008377	ML085026a.p1
OG0008377	ML270540a.p1
OG0008378	ML030421a.p1
OG0008379	ML23451a.p1
OG0008424	ML200213a.p1
OG0008435	ML13257a.p1
OG0008447	ML27443a.p1
OG0008465	ML01233a.p1
OG0008649	ML20024a.p1
OG0008695	ML17594a.p1
OG0008704	ML089418a.p1
OG0008704	ML22603a.p1
OG0008706	ML079813a.p1
OG0008718	ML045239a.p1
OG0008720	ML05769a.p1
OG0008732	ML124243a.p1
OG0008754	ML279820a.p1
OG0008758	ML116915a.p1
OG0008761	ML003230a.p1
OG0008768	ML083031a.p1
OG0008770	ML050921a.p1
OG0008777	ML32071a.p1
OG0008782	ML01259a.p1
OG0008785	ML06052a.p1
OG0008794	ML28353a.p1
OG0008796	ML055013a.p1
OG0008800	ML25289a.p1
OG0008802	ML00521a.p1
OG0008827	ML073264a.p1
OG0008868	ML043512a.p1
OG0008912	ML136017a.p1
OG0008999	ML120744a.p1
OG0009000	ML093042a.p1
OG0009051	ML46352a.p1
OG0009066	ML008713a.p1
OG0009074	ML101019a.p1
OG0009085	ML33423a.p1
OG0009118	ML05502a.p1
OG0009122	ML147711a.p1
OG0009386	ML08631a.p1
OG0009388	ML07552a.p1
OG0009401	ML01613a.p1
OG0009417	ML06154a.p1
OG0009417	ML07713a.p1
OG0009423	ML047313a.p1
OG0009429	ML141751a.p1
OG0009438	ML079732a.p1
OG0009444	ML06816a.p1
OG0009457	ML046519a.p1
OG0009488	ML02251a.p1
OG0009694	ML084427a.p1
OG0009748	ML14145a.p1
OG0009814	ML00394a.p1
OG0009877	ML01711a.p1
OG0009880	ML02806a.p1
OG0009880	ML07309a.p1
OG0009880	ML225220a.p1
OG0009889	ML12348a.p1
OG0010209	ML005715a.p1
OG0010249	ML062242a.p1
OG0010268	ML09862a.p1
OG0010308	ML25775a.p1
OG0010332	ML010126a.p1
OG0010595	ML32593a.p1
OG0010652	ML305534a.p1
OG0010738	ML409812a.p1
