Orthogroup	CE_TRX
OG0001827	F55A12.9d.p1
OG0001829	Y59E9AL.7.p1
OG0001830	C16C10.1.p1
OG0001831	F01F1.7.p1
OG0001832	C53H9.1.p1
OG0001833	F56D2.1.p1
OG0001833	ZC410.2.p1
OG0001834	C35B8.2a.p1
OG0001834	C35B8.2b.p1
OG0001835	F43E2.5.p1
OG0001836	T01G1.3.p1
OG0001837	D1046.1a.p1
OG0001837	D1046.1b.p1
OG0001837	D1046.1c.p1
OG0001838	T22F3.3a.p1
OG0001838	T22F3.3b.p1
OG0001839	C34D4.4a.p1
OG0001839	C34D4.4b.p1
OG0001840	C18H9.3.p1
OG0001842	C24F3.4a.p1
OG0001842	C24F3.4b.p1
OG0001842	C24F3.4c.p1
OG0001843	F09C8.1.p1
OG0001843	F13H8.11.p1
OG0001843	W02B12.1.p1
OG0001843	Y65B4BR.1.p1
OG0001843	Y73B6BL.37.p1
OG0001844	C55A6.9.p1
OG0001845	Y102A5A.1.p1
OG0001846	F08F3.2a.p1
OG0001846	F08F3.2b.p1
OG0001846	Y46G5A.21.p1
OG0001847	B0547.1.p1
OG0001848	C11H1.3.p1
OG0001849	Y66H1A.2.p1
OG0001850	H20J04.2.p1
OG0001851	C41D11.8.p1
OG0001852	C27D11.1.p1
OG0001853	C26E6.3.p1
OG0001855	Y38A8.1.p1
OG0001855	Y87G2A.14.p1
OG0001856	K07C5.4.p1
OG0001857	F28C6.7a.p1
OG0001857	F28C6.7b.p1
OG0001857	F28C6.7c.p1
OG0001858	T02G5.9a.p1
OG0001858	T02G5.9b.p1
OG0001858	T02G5.9c.p1
OG0001859	R13A5.8.p1
OG0001860	D2023.4.p1
OG0001861	CD4.2.p1
OG0001862	Y73B6BL.18a.p1
OG0001862	Y73B6BL.18b.p1
OG0001863	W03C9.3.p1
OG0001864	W09G10.4a.p1
OG0001864	W09G10.4b.p1
OG0001865	Y113G7A.3.p1
OG0001866	C32E8.2a.p1
OG0001867	C42C1.10a.p1
OG0001868	Y37E3.15a.p1
OG0001868	Y37E3.15b.p1
OG0001869	F25G6.6.p1
OG0001869	M02D8.4a.p1
OG0001869	M02D8.4b.p1
OG0001869	M02D8.4c.p1
OG0001873	R05F9.6.p1
OG0001874	F39G3.4.p1
OG0001874	F39G3.5a.p1
OG0001874	F39G3.5b.p1
OG0001874	F55H2.5.p1
OG0001877	F41D9.1.p1
OG0001891	C50F2.3.p1
OG0001892	T05H10.6a.p1
OG0001892	T05H10.6b.p1
OG0001895	W10C6.1.p1
OG0001898	C36B1.5.p1
OG0001900	F52E4.7.p1
OG0001901	Y48B6A.11.p1
OG0001902	F11A10.7.p1
OG0001904	F52B11.1a.p1
OG0001904	F52B11.1b.p1
OG0001904	F52B11.1c.p1
OG0001904	F52B11.1d.p1
OG0001904	F52B11.1e.p1
OG0001906	Y92H12A.5.p1
OG0001908	D2013.8a.p1
OG0001908	D2013.8b.p1
OG0001909	R12C12.1a.p1
OG0001909	R12C12.1b.p1
OG0001913	F56C9.10a.p1
OG0001913	F56C9.10b.p1
OG0001914	F27C1.6.p1
OG0001915	T10F2.3.p1
OG0001917	B0495.7.p1
OG0001917	C44B7.11.p1
OG0001918	B0222.4.p1
OG0001918	Y104H12D.3.p1
OG0001918	Y66H1B.4.p1
OG0001920	F21D5.7.p1
OG0001921	C30F12.2.p1
OG0001922	F32A7.4.p1
OG0001923	Y54E10A.2.p1
OG0001924	F23F1.8a.p1
OG0001924	F23F1.8b.p1
OG0001925	T13H5.5.p1
OG0001925	T14B4.2.p1
OG0001926	T02H6.1a.p1
OG0001926	T02H6.1b.p1
OG0001927	B0414.2.p1
OG0001928	Y37E3.8a.p1
OG0001929	Y106G6H.3.p1
OG0001930	C06A5.11.p1
OG0001931	C06G3.7.p1
OG0001931	ZK637.10.p1
OG0001932	R74.1.p1
OG0001933	Y51H7C.11.p1
OG0001934	C07G1.4a.p1
OG0001934	C07G1.4b.p1
OG0001935	F22B5.2.p1
OG0001936	C25D7.6.p1
OG0001937	C47C12.4.p1
OG0001937	K08F11.5.p1
OG0001937	Y47G6A.27.p1
OG0001938	F56D2.2.p1
OG0001938	F56D2.5.p1
OG0001939	C24G6.8.p1
OG0001940	M106.5.p1
OG0001941	Y59A8B.14a.p1
OG0001941	Y59A8B.14b.p1
OG0001941	Y59A8B.14c.p1
OG0001942	F01F1.1a.p1
OG0001942	F01F1.1c.p1
OG0001943	F16D3.4.p1
OG0001944	R04B3.2.p1
OG0001945	C56G7.3.p1
OG0001946	H24K24.4.p1
OG0001947	T05E11.1.p1
OG0001948	C50C3.6.p1
OG0001949	T26A5.7a.p1
OG0001949	T26A5.7b.p1
OG0001950	C34F11.3a.p1
OG0001950	C34F11.3b.p1
OG0001950	C34F11.3c.p1
OG0001951	M110.7.p1
OG0001951	ZK370.4a.p1
OG0001951	ZK370.4b.p1
OG0001953	F54D8.2.p1
OG0001954	C36A4.4.p1
OG0001954	K06B9.2.p1
OG0001955	R144.13.p1
OG0001956	C09D4.5.p1
OG0001957	C10C6.1a.p1
OG0001957	C10C6.1b.p1
OG0001957	C10C6.1c.p1
OG0001957	C10C6.1d.p1
OG0001959	C37C3.8a.p1
OG0001959	C37C3.8b.p1
OG0001960	T04C4.1a.p1
OG0001960	T04C4.1b.p1
OG0001960	T04C4.1c.p1
OG0001961	M106.1.p1
OG0001963	H27A22.1a.p1
OG0001963	H27A22.1b.p1
OG0001964	F25B3.6.p1
OG0001966	W06H3.2a.p1
OG0001966	W06H3.2b.p1
OG0001967	Y59A8B.6.p1
OG0001968	Y56A3A.22.p1
OG0001970	K12C11.1.p1
OG0001971	K10C8.3a.p1
OG0001971	K10C8.3b.p1
OG0001971	K10C8.3c.p1
OG0001972	Y51H7C.6a.p1
OG0001972	Y51H7C.6b.p1
OG0001972	Y51H7C.6c.p1
OG0001974	H14A12.2a.p1
OG0001974	H14A12.2b.p1
OG0001976	ZK858.1.p1
OG0001977	Y116A8A.9a.p1
OG0001977	Y116A8A.9b.p1
OG0001977	Y116A8A.9c.p1
OG0001978	K08E4.1.p1
OG0001979	Y65B4A.1.p1
OG0001980	F38A5.13.p1
OG0001981	K07H8.2a.p1
OG0001981	K07H8.2b.p1
OG0001981	K07H8.2c.p1
OG0001981	ZK1053.6.p1
OG0001981	ZK185.2.p1
OG0001982	T08D2.1.p1
OG0001982	Y60A3A.9.p1
OG0001983	F08B12.1.p1
OG0001985	T13H5.4.p1
OG0001986	Y47G6A.6.p1
OG0001988	T12E12.4a.p1
OG0001988	T12E12.4b.p1
OG0001989	Y71F9AL.16.p1
OG0001990	F37C12.9.p1
OG0001991	Y57G11C.10a.p1
OG0001991	Y57G11C.10b.p1
OG0001992	C39D10.3a.p1
OG0001992	C39D10.3b.p1
OG0001992	Y37E3.11a.p1
OG0001992	Y37E3.11b.p1
OG0001993	C43E11.8.p1
OG0001994	Y54E2A.11a.p1
OG0001994	Y54E2A.11b.p1
OG0001995	F07D10.1.p1
OG0001995	T22F3.4.p1
OG0001996	T22D1.4.p1
OG0001997	T23G7.1.p1
OG0001998	F40F11.1.p1
OG0001999	D2085.3.p1
OG0002000	F52C12.4.p1
OG0002002	F36A2.6.p1
OG0002004	Y17G7B.12.p1
OG0002008	C06E8.3a.p1
OG0002008	C06E8.3c.p1
OG0002020	Y17G7B.9.p1
OG0002023	F11A10.1a.p1
OG0002023	F11A10.1b.p1
OG0002023	F11A10.1c.p1
OG0002025	T23H2.1.p1
OG0002027	Y47G6A.20a.p1
OG0002027	Y47G6A.20b.p1
OG0002027	Y47G6A.20c.p1
OG0002028	H17B01.4a.p1
OG0002028	H17B01.4b.p1
OG0002029	C07H4.2.p1
OG0002030	C36E8.1.p1
OG0002031	C05D9.1.p1
OG0002032	C56C10.12.p1
OG0002032	W01A8.8.p1
OG0002033	C52E4.4.p1
OG0002037	F45G2.4.p1
OG0002038	ZK945.3.p1
OG0002039	D2013.2.p1
OG0002040	Y48G1A.4.p1
OG0002041	Y71G12B.24.p1
OG0002043	Y18D10A.17.p1
OG0002046	F13H8.2.p1
OG0002047	B0432.2.p1
OG0002047	C49G7.11.p1
OG0002048	Y17G7B.3.p1
OG0002050	Y50D4A.4.p1
OG0002051	Y54G11A.13.p1
OG0002051	Y54G11A.5.p1
OG0002051	Y54G11A.6.p1
OG0002052	T25B9.9.p1
OG0002053	ZK829.6.p1
OG0002054	Y38F2AL.3a.p1
OG0002054	Y38F2AL.3b.p1
OG0002057	Y54G11A.10a.p1
OG0002057	Y54G11A.10b.p1
OG0002058	W03H9.4a.p1
OG0002058	W03H9.4b.p1
OG0002058	W03H9.4c.p1
OG0002059	R05G6.10.p1
OG0002060	F21D5.5.p1
OG0002061	F09E5.2.p1
OG0002061	T23F2.1.p1
OG0002063	R09B3.4.p1
OG0002064	Y110A7A.1a.p1
OG0002064	Y110A7A.1b.p1
OG0002065	F22B8.7.p1
OG0002065	F53E10.1.p1
OG0002065	F56A11.5.p1
OG0002066	Y69A2AR.2a.p1
OG0002066	Y69A2AR.2b.p1
OG0002067	D1007.6.p1
OG0002068	T16G12.6.p1
OG0002069	D1053.2.p1
OG0002069	F54F7.7.p1
OG0002069	F55G7.2.p1
OG0002069	W06D11.4.p1
OG0002069	Y39G10AR.18a.p1
OG0002069	Y39G10AR.18b.p1
OG0002069	ZC53.6.p1
OG0002072	Y49A3A.2.p1
OG0002073	Y37E11B.4.p1
OG0002075	F19H6.4.p1
OG0002075	F42F12.3.p1
OG0002075	ZK1251.3.p1
OG0002076	Y110A7A.17a.p1
OG0002076	Y110A7A.17b.p1
OG0002077	C52B9.7a.p1
OG0002077	C52B9.7b.p1
OG0002077	W03G9.6.p1
OG0002078	W07E6.4.p1
OG0002079	R09E12.3.p1
OG0002080	F54F7.10.p1
OG0002080	W03H1.2.p1
OG0002080	Y82E9BR.15.p1
OG0002081	C01G8.2.p1
OG0002081	F07B10.1a.p1
OG0002081	F07B10.1b.p1
OG0002081	ZC190.1.p1
OG0002082	R05F9.10.p1
OG0002083	F52B5.6.p1
OG0002083	F55D10.2.p1
OG0002084	C05C10.6a.p1
OG0002084	C05C10.6b.p1
OG0002085	D2085.5a.p1
OG0002085	D2085.5b.p1
OG0002085	D2085.5c.p1
OG0002086	C08B11.3.p1
OG0002088	Y116A8C.35.p1
OG0002089	D2024.2.p1
OG0002089	Y45F10A.3.p1
OG0002090	K07A3.1.p1
OG0002091	T23B12.2.p1
OG0002092	Y37E3.10.p1
OG0002094	Y48G1A.5.p1
OG0002095	ZC395.6.p1
OG0002096	T24B8.1a.p1
OG0002097	Y42A5A.4a.p1
OG0002097	Y42A5A.4b.p1
OG0002097	Y42A5A.4c.p1
OG0002098	T08A11.2.p1
OG0002100	C05D11.3.p1
OG0002103	W03F9.10.p1
OG0002105	F09E10.8a.p1
OG0002105	F09E10.8b.p1
OG0002105	K08E3.3a.p1
OG0002105	K08E3.3b.p1
OG0002106	F35F11.1.p1
OG0002108	T14G10.5a.p1
OG0002108	T14G10.5b.p1
OG0002108	T14G10.5c.p1
OG0002110	B0464.1.p1
OG0002112	F46B6.3a.p1
OG0002112	F46B6.3b.p1
OG0002113	R160.7.p1
OG0002114	D2063.3a.p1
OG0002114	D2063.3b.p1
OG0002115	F16A11.2.p1
OG0002116	R11B5.1.p1
OG0002117	K07C5.6.p1
OG0002118	D1053.1.p1
OG0002118	Y53G8B.1.p1
OG0002118	Y71F9AL.5.p1
OG0002119	R02E12.2a.p1
OG0002119	R02E12.2b.p1
OG0002119	Y53C12A.4.p1
OG0002120	W03D2.4.p1
OG0002121	Y56A3A.20.p1
OG0002122	C47D2.2.p1
OG0002122	F49E8.4.p1
OG0002123	K08F4.2.p1
OG0002124	R05H10.2.p1
OG0002125	F57B9.1.p1
OG0002126	F57B10.8.p1
OG0002127	F52B11.2a.p1
OG0002127	F52B11.2b.p1
OG0002128	D1046.3.p1
OG0002129	F35G2.2.p1
OG0002130	F43E2.11.p1
OG0002130	F43E2.7a.p1
OG0002131	F53A3.2.p1
OG0002135	F59E12.4a.p1
OG0002135	F59E12.4b.p1
OG0002135	F59E12.5a.p1
OG0002135	F59E12.5b.p1
OG0002137	K07H8.1.p1
OG0002138	F41E6.13a.p1
OG0002138	F41E6.13b.p1
OG0002158	C47G2.4.p1
OG0002159	F20D1.6.p1
OG0002160	C30B5.4.p1
OG0002161	M01E11.2.p1
OG0002164	F21D5.2a.p1
OG0002164	F21D5.2b.p1
OG0002164	F21D5.2c.p1
OG0002166	C47D12.2.p1
OG0002167	F56D12.6a.p1
OG0002167	F56D12.6b.p1
OG0002170	Y45F3A.3a.p1
OG0002170	Y45F3A.3b.p1
OG0002173	K07A12.1.p1
OG0002174	F52C12.1.p1
OG0002175	Y41D4A.4.p1
OG0002177	Y55F3AM.6a.p1
OG0002177	Y55F3AM.6b.p1
OG0002178	F40F8.9.p1
OG0002179	C02F5.4.p1
OG0002180	T20B12.1.p1
OG0002182	T05E11.5.p1
OG0002183	F09E5.5.p1
OG0002184	Y105E8A.17a.p1
OG0002184	Y105E8A.17b.p1
OG0002185	R144.2a.p1
OG0002185	R144.2b.p1
OG0002186	DC2.7a.p1
OG0002186	DC2.7b.p1
OG0002186	DC2.7c.p1
OG0002186	R02C2.1.p1
OG0002186	R02C2.2.p1
OG0002186	R02C2.6.p1
OG0002186	Y39H10A.7a.p1
OG0002186	Y39H10A.7b.p1
OG0002186	Y43D4A.6.p1
OG0002187	T22H6.2a.p1
OG0002187	T22H6.2b.p1
OG0002188	F43G9.12a.p1
OG0002188	F43G9.12b.p1
OG0002189	F55B12.4.p1
OG0002190	T13F2.1a.p1
OG0002190	T13F2.1b.p1
OG0002190	W08D2.4a.p1
OG0002190	W08D2.4b.p1
OG0002191	Y75B8A.24.p1
OG0002192	C47B2.6a.p1
OG0002192	C47B2.6b.p1
OG0002193	B0336.10.p1
OG0002194	K10D2.1a.p1
OG0002194	K10D2.1b.p1
OG0002195	C14C10.5.p1
OG0002195	T28B8.3a.p1
OG0002195	T28B8.3b.p1
OG0002196	C34E10.3.p1
OG0002197	F30B5.4.p1
OG0002198	B0025.1a.p1
OG0002198	B0025.1b.p1
OG0002198	B0025.1c.p1
OG0002199	F25B5.6a.p1
OG0002199	F25B5.6b.p1
OG0002199	F25B5.6c.p1
OG0002200	C27A2.2a.p1
OG0002204	CD4.4.p1
OG0002205	Y75B8A.22.p1
OG0002206	ZK632.1a.p1
OG0002206	ZK632.1b.p1
OG0002207	M03C11.4.p1
OG0002208	T25G3.4.p1
OG0002208	Y50E8A.6.p1
OG0002210	T06H11.4.p1
OG0002210	W01A11.6.p1
OG0002212	C23G10.2a.p1
OG0002212	C23G10.2b.p1
OG0002212	C23G10.2c.p1
OG0002213	F37E3.1.p1
OG0002214	Y71A12B.9.p1
OG0002215	R13F6.10.p1
OG0002216	C17G10.8.p1
OG0002216	C45B11.3.p1
OG0002216	ZK816.5.p1
OG0002218	F01D5.7a.p1
OG0002218	F01D5.7b.p1
OG0002218	F01D5.8.p1
OG0002218	K04G2.2.p1
OG0002218	Y41E3.18.p1
OG0002218	Y71G12A.4.p1
OG0002220	Y50D7A.11.p1
OG0002220	Y50D7A.2.p1
OG0002221	C06G3.9.p1
OG0002223	T01E8.9.p1
OG0002224	T23D8.3.p1
OG0002225	Y57A10A.19.p1
OG0002226	T23D8.4.p1
OG0002227	F19B6.2a.p1
OG0002227	F19B6.2b.p1
OG0002228	C35B1.1.p1
OG0002229	C52B9.4.p1
OG0002230	F46B6.6a.p1
OG0002231	ZK742.1a.p1
OG0002232	C36B1.7.p1
OG0002233	C05D11.2.p1
OG0002234	B0361.5a.p1
OG0002234	B0361.5b.p1
OG0002235	C44B9.4.p1
OG0002236	F27D9.1a.p1
OG0002236	F27D9.1c.p1
OG0002236	T07A9.10.p1
OG0002237	T22H9.2a.p1
OG0002237	T22H9.2b.p1
OG0002239	F10B5.1.p1
OG0002240	F10B5.4.p1
OG0002241	F52C12.6.p1
OG0002242	D2096.1.p1
OG0002242	E04A4.5.p1
OG0002243	E04A4.8.p1
OG0002244	Y17G7B.18a.p1
OG0002244	Y17G7B.18b.p1
OG0002245	B0205.6.p1
OG0002246	F08B4.1a.p1
OG0002246	F08B4.1b.p1
OG0002247	ZC395.10.p1
OG0002248	C29F7.6.p1
OG0002248	D2021.1.p1
OG0002248	F18E9.5a.p1
OG0002248	F18E9.5b.p1
OG0002248	F23D12.5.p1
OG0002250	R03E9.1.p1
OG0002251	Y47D3A.29a.p1
OG0002251	Y47D3A.29b.p1
OG0002252	C28H8.4.p1
OG0002252	F09B9.3.p1
OG0002253	F21G4.6.p1
OG0002254	C23G10.4a.p1
OG0002254	C23G10.4b.p1
OG0002255	C44B9.1.p1
OG0002256	T20F5.2.p1
OG0002258	Y6B3B.4.p1
OG0002266	W09D10.4.p1
OG0002271	F53G12.9.p1
OG0002271	Y48C3A.3.p1
OG0002271	Y57A10A.26.p1
OG0002282	F25B4.1.p1
OG0002284	K09E4.3a.p1
OG0002284	K09E4.3b.p1
OG0002291	T07C4.10.p1
OG0002292	B0024.11.p1
OG0002293	ZK455.1.p1
OG0002294	T22C1.3.p1
OG0002295	F01F1.6.p1
OG0002297	C33G3.4.p1
OG0002298	C40H1.3.p1
OG0002298	T06D8.2.p1
OG0002300	F46B6.7.p1
OG0002301	Y57A10A.16.p1
OG0002302	R119.6.p1
OG0002303	C54G4.8.p1
OG0002304	Y75B8A.7.p1
OG0002305	W06E11.4.p1
OG0002310	R11D1.8.p1
OG0002311	Y57G11C.3a.p1
OG0002311	Y57G11C.3b.p1
OG0002312	F53C11.7.p1
OG0002312	F53C11.8.p1
OG0002313	F52G2.1a.p1
OG0002313	F52G2.1b.p1
OG0002315	R53.2.p1
OG0002317	D2013.10.p1
OG0002317	T07F10.4a.p1
OG0002317	Y71A12C.2.p1
OG0002318	T13C2.4.p1
OG0002322	C29E4.3a.p1
OG0002322	C29E4.3b.p1
OG0002323	C14B9.7.p1
OG0002324	B0511.10.p1
OG0002325	ZK180.4.p1
OG0002326	Y49A10A.1.p1
OG0002328	K08F11.3.p1
OG0002329	Y67H2A.7.p1
OG0002330	F33D4.4.p1
OG0002330	Y54E5A.1.p1
OG0002331	M01F1.3.p1
OG0002333	T19A6.2a.p1
OG0002333	T19A6.2b.p1
OG0002333	T19A6.2c.p1
OG0002336	H19N07.1a.p1
OG0002338	C16A3.9.p1
OG0002339	F55A12.8.p1
OG0002340	F10G7.2.p1
OG0002341	Y17G7B.4.p1
OG0002342	T26C5.3a.p1
OG0002342	T26C5.3b.p1
OG0002342	T26C5.3c.p1
OG0002342	T26C5.3d.p1
OG0002343	Y69A2AR.16.p1
OG0002343	Y69A2AR.17.p1
OG0002344	C52E12.1.p1
OG0002345	Y59A8B.25.p1
OG0002345	Y59A8B.8.p1
OG0002347	Y18D10A.5.p1
OG0002348	C13B9.3.p1
OG0002349	ZK1010.1.p1
OG0002350	F27D4.4a.p1
OG0002351	K09B11.9a.p1
OG0002351	K09B11.9b.p1
OG0002353	ZK616.6.p1
OG0002354	F55F8.2a.p1
OG0002354	F55F8.2b.p1
OG0002355	F41C3.4.p1
OG0002357	F37C12.3.p1
OG0002357	Y56A3A.19.p1
OG0002358	C06A5.1.p1
OG0002359	F20D12.2.p1
OG0002359	JC8.13.p1
OG0002361	C18E3.8.p1
OG0002361	F35H12.3.p1
OG0002362	T11G6.8.p1
OG0002363	C43E11.4.p1
OG0002363	Y71H2AM.23.p1
OG0002364	Y105E8B.2a.p1
OG0002364	Y105E8B.2b.p1
OG0002367	T07A9.9a.p1
OG0002367	T07A9.9b.p1
OG0002368	F19H8.3.p1
OG0002368	F22B5.1.p1
OG0002370	R06C7.5a.p1
OG0002370	R06C7.5b.p1
OG0002371	T20B12.2.p1
OG0002372	Y110A2AM.3.p1
OG0002372	Y110A2AR.2.p1
OG0002373	C41A3.1.p1
OG0002373	F10G8.9a.p1
OG0002373	F10G8.9b.p1
OG0002374	F53F10.3.p1
OG0002375	ZK563.5.p1
OG0002376	C24G6.3.p1
OG0002378	Y53G8B.4a.p1
OG0002378	Y53G8B.4b.p1
OG0002379	F54C8.7a.p1
OG0002379	F54C8.7b.p1
OG0002379	F54C8.7c.p1
OG0002379	F54C8.7d.p1
OG0002379	F54C8.7e.p1
OG0002379	F54C8.7f.p1
OG0002380	Y71H10B.1a.p1
OG0002380	Y71H10B.1b.p1
OG0002380	Y71H10B.1c.p1
OG0002382	B0361.2a.p1
OG0002382	B0361.2b.p1
OG0002383	F38E9.5.p1
OG0002384	C04C3.3.p1
OG0002385	F09E8.2a.p1
OG0002385	F09E8.2b.p1
OG0002386	F55C12.5a.p1
OG0002386	F55C12.5b.p1
OG0002386	F55C12.5c.p1
OG0002388	M03C11.7.p1
OG0002390	Y75B8A.14.p1
OG0002391	T21C9.2a.p1
OG0002391	T21C9.2b.p1
OG0002394	C17H11.6a.p1
OG0002394	C17H11.6b.p1
OG0002394	C17H11.6c.p1
OG0002394	C17H11.6d.p1
OG0002394	Y49F6B.9a.p1
OG0002394	Y49F6B.9b.p1
OG0002395	F42H10.7a.p1
OG0002395	F42H10.7b.p1
OG0002396	T01C3.6.p1
OG0002397	Y110A7A.16.p1
OG0002398	C18B2.4.p1
OG0002398	D2013.6.p1
OG0002399	T28H10.3.p1
OG0002401	B0399.1a.p1
OG0002401	B0399.1b.p1
OG0002401	B0399.1c.p1
OG0002401	B0399.1d.p1
OG0002401	B0399.1e.p1
OG0002401	B0399.1f.p1
OG0002401	C03F11.1.p1
OG0002401	C53A5.5a.p1
OG0002401	C53A5.5b.p1
OG0002401	F08A10.1a.p1
OG0002401	F08A10.1b.p1
OG0002401	F08A10.1c.p1
OG0002401	F08A10.1d.p1
OG0002401	F08A10.1e.p1
OG0002401	F08A10.1f.p1
OG0002401	F08A10.1g.p1
OG0002401	F08A10.1h.p1
OG0002428	ZC376.5.p1
OG0002430	H19N07.4a.p1
OG0002430	H19N07.4b.p1
OG0002432	F25B3.3.p1
OG0002433	K11C4.5a.p1
OG0002433	K11C4.5b.p1
OG0002435	K05C4.5.p1
OG0002436	T24F1.1.p1
OG0002439	C16A11.2a.p1
OG0002439	C16A11.2b.p1
OG0002439	C31E10.5.p1
OG0002440	W07G4.3.p1
OG0002442	ZK686.3.p1
OG0002443	Y47H9C.7.p1
OG0002444	ZK1058.1.p1
OG0002446	C04F5.1.p1
OG0002446	ZK721.1a.p1
OG0002446	ZK721.1b.p1
OG0002446	ZK721.1c.p1
OG0002447	Y48G8AL.5.p1
OG0002448	F59A2.4a.p1
OG0002449	B0286.4a.p1
OG0002449	B0286.4b.p1
OG0002449	B0286.4c.p1
OG0002449	B0286.4d.p1
OG0002450	ZC155.7.p1
OG0002451	F23C8.5.p1
OG0002452	K04G2.6.p1
OG0002453	C15F1.4.p1
OG0002456	Y46G5A.19a.p1
OG0002456	Y46G5A.19b.p1
OG0002457	Y74C9A.5.p1
OG0002459	Y77E11A.13a.p1
OG0002459	Y77E11A.13b.p1
OG0002462	F43C1.6.p1
OG0002463	Y105E8A.16.p1
OG0002464	C43H8.2.p1
OG0002465	C26E6.8.p1
OG0002467	F32B4.6.p1
OG0002467	R05D7.4.p1
OG0002468	C08A9.1.p1
OG0002468	F10D11.1.p1
OG0002469	Y110A2AL.12a.p1
OG0002469	Y110A2AL.12b.p1
OG0002470	F58F12.1.p1
OG0002471	F37C12.4.p1
OG0002472	F54A3.3.p1
OG0002473	Y94H6A.9a.p1
OG0002473	Y94H6A.9b.p1
OG0002475	C15H11.7.p1
OG0002476	K04G2.1.p1
OG0002477	H37N21.1.p1
OG0002478	Y50D7A.3a.p1
OG0002478	Y50D7A.3b.p1
OG0002479	C42C1.14.p1
OG0002481	B0395.1.p1
OG0002481	B0495.4.p1
OG0002481	C54F6.13a.p1
OG0002481	C54F6.13b.p1
OG0002481	F58E1.6a.p1
OG0002481	F58E1.6b.p1
OG0002481	K09C8.1.p1
OG0002481	ZK822.3a.p1
OG0002481	ZK822.3b.p1
OG0002481	ZK822.3c.p1
OG0002482	Y74C10AR.1.p1
OG0002483	F53E2.1.p1
OG0002487	T08A9.3.p1
OG0002489	C33H5.6.p1
OG0002489	C33H5.7.p1
OG0002491	T01C3.7.p1
OG0002492	F13G3.4.p1
OG0002492	T05C12.5.p1
OG0002493	Y71G12B.1a.p1
OG0002493	Y71G12B.1b.p1
OG0002494	Y32H12A.4.p1
OG0002495	T19E7.3.p1
OG0002496	C09H10.3.p1
OG0002497	R06F6.2.p1
OG0002498	Y47G6A.7a.p1
OG0002498	Y47G6A.7b.p1
OG0002499	F39B2.2.p1
OG0002500	B0250.1.p1
OG0002502	C08B6.7a.p1
OG0002502	C08B6.7b.p1
OG0002503	F10G7.1.p1
OG0002505	C47E8.4a.p1
OG0002505	C47E8.4b.p1
OG0002506	R11A8.2.p1
OG0002507	F59E10.3.p1
OG0002508	Y48G10A.1.p1
OG0002509	B0207.4.p1
OG0002509	K07C11.2.p1
OG0002510	C17E4.5.p1
OG0002510	EEED8.12.p1
OG0002510	EEED8.4.p1
OG0002510	T08B6.5.p1
OG0002511	B0205.3.p1
OG0002512	C01F1.1.p1
OG0002513	Y34D9A.4.p1
OG0002514	F54D5.12.p1
OG0002515	W01B11.3.p1
OG0002516	F23H12.2.p1
OG0002516	F32B4.2.p1
OG0002517	C34E10.1.p1
OG0002518	C37C3.2a.p1
OG0002518	C37C3.2b.p1
OG0002518	C37C3.2c.p1
OG0002519	Y102E9.2a.p1
OG0002519	Y102E9.2b.p1
OG0002520	T05G5.8a.p1
OG0002520	T05G5.8b.p1
OG0002521	K10C8.1.p1
OG0002522	T05A12.4a.p1
OG0002522	T05A12.4b.p1
OG0002523	T22D1.9.p1
OG0002525	C42C1.4a.p1
OG0002525	C42C1.4b.p1
OG0002526	F49H12.6a.p1
OG0002526	F49H12.6b.p1
OG0002526	M79.2.p1
OG0002526	R07E3.5a.p1
OG0002526	R07E3.5b.p1
OG0002527	Y56A3A.29a.p1
OG0002528	Y110A7A.9a.p1
OG0002528	Y110A7A.9b.p1
OG0002529	Y39H10A.6.p1
OG0002530	F09G2.4.p1
OG0002531	C28H8.12.p1
OG0002532	C34E10.6.p1
OG0002533	F56F11.4a.p1
OG0002533	F56F11.4b.p1
OG0002533	Y49E10.1.p1
OG0002534	T17E9.2a.p1
OG0002534	T17E9.2b.p1
OG0002534	T17E9.2c.p1
OG0002535	F53H8.2.p1
OG0002536	T26E3.4.p1
OG0002537	F28D9.1.p1
OG0002538	R53.1a.p1
OG0002538	R53.1b.p1
OG0002539	C09H10.2.p1
OG0002540	C04F6.4a.p1
OG0002540	C04F6.4b.p1
OG0002540	K08F9.2.p1
OG0002541	C01H6.9.p1
OG0002541	C06E4.5.p1
OG0002541	C26E6.1.p1
OG0002541	C50H2.7.p1
OG0002541	C55C3.8.p1
OG0002541	F22H10.5.p1
OG0002541	VY10G11R.1.p1
OG0002541	Y18H1A.10.p1
OG0002541	Y40A1A.1.p1
OG0002541	Y73B6A.1.p1
OG0002542	K08F4.1.p1
OG0002546	C49H3.10.p1
OG0002547	F23B12.6.p1
OG0002549	T02H6.2.p1
OG0002550	F54C1.2.p1
OG0002550	Y108F1.4.p1
OG0002551	F13B12.1.p1
OG0002552	C35D10.16.p1
OG0002553	Y92H12A.3.p1
OG0002553	Y92H12A.4.p1
OG0002554	LLC1.3a.p1
OG0002555	Y37A1B.2a.p1
OG0002555	Y37A1B.2b.p1
OG0002555	Y37A1B.2c.p1
OG0002555	Y37A1B.2d.p1
OG0002556	F20D12.4.p1
OG0002557	Y54E10A.15.p1
OG0002560	C54H2.5.p1
OG0002560	T02E1.7.p1
OG0002585	C49H3.5a.p1
OG0002585	C49H3.5b.p1
OG0002587	C27H6.2.p1
