Orthogroup	Ihof_TRX
OG0006273	Ihof_2118
OG0006413	Ihof_5501
OG0006416	Ihof_9092
OG0006425	Ihof_4262
OG0006431	Ihof_2472
OG0006439	Ihof_7056
OG0006444	Ihof_966
OG0006444	Ihof_967
OG0006460	Ihof_9831
OG0006463	Ihof_3430
OG0006474	Ihof_9116
OG0006484	Ihof_7321
OG0006495	Ihof_5422
OG0006496	Ihof_2460
OG0006498	Ihof_9056
OG0006516	Ihof_8369
OG0006520	Ihof_4794
OG0006533	Ihof_3349
OG0006534	Ihof_4039
OG0006543	Ihof_10534
OG0006555	Ihof_9513
OG0006556	Ihof_5824
OG0006558	Ihof_4156
OG0006561	Ihof_6276
OG0006568	Ihof_1096
OG0006568	Ihof_6038
OG0006587	Ihof_1798
OG0006758	Ihof_2748
OG0006768	Ihof_2651
OG0006773	Ihof_1998
OG0006783	Ihof_1972
OG0006799	Ihof_5801
OG0006800	Ihof_10249
OG0006800	Ihof_1038
OG0006802	Ihof_5267
OG0006809	Ihof_9413
OG0006814	Ihof_8234
OG0006816	Ihof_3833
OG0006817	Ihof_9732
OG0006833	Ihof_2995
OG0006848	Ihof_9769
OG0006860	Ihof_8187
OG0006861	Ihof_5583
OG0006868	Ihof_6909
OG0006872	Ihof_3274
OG0006893	Ihof_9966
OG0006903	Ihof_6492
OG0006917	Ihof_103
OG0006917	Ihof_143
OG0006928	Ihof_4106
OG0006929	Ihof_3668
OG0006942	Ihof_9851
OG0006985	Ihof_6719
OG0007152	Ihof_560
OG0007172	Ihof_2504
OG0007177	Ihof_10063
OG0007178	Ihof_6861
OG0007190	Ihof_5118
OG0007243	Ihof_5128
OG0007265	Ihof_8937
OG0007267	Ihof_4147
OG0007285	Ihof_1227
OG0007285	Ihof_3860
OG0007293	Ihof_7750
OG0007301	Ihof_3032
OG0007301	Ihof_6569
OG0007305	Ihof_8184
OG0007312	Ihof_3269
OG0007348	Ihof_5937
OG0007585	Ihof_8405
OG0007599	Ihof_4672
OG0007605	Ihof_8901
OG0007607	Ihof_2707
OG0007618	Ihof_5698
OG0007659	Ihof_8635
OG0007673	Ihof_10047
OG0007684	Ihof_8964
OG0007685	Ihof_5414
OG0007716	Ihof_8195
OG0007718	Ihof_8054
OG0007721	Ihof_418
OG0007741	Ihof_7063
OG0007756	Ihof_6056
OG0007759	Ihof_7167
OG0007767	Ihof_4626
OG0007780	Ihof_9964
OG0008067	Ihof_881
OG0008131	Ihof_9870
OG0008133	Ihof_1440
OG0008180	Ihof_471
OG0008197	Ihof_10412
OG0008278	Ihof_2813
OG0008347	Ihof_2177
OG0008670	Ihof_5249
OG0008754	Ihof_4064
OG0008827	Ihof_7992
OG0008841	Ihof_8850
OG0008868	Ihof_955
OG0008907	Ihof_6800
OG0008912	Ihof_9290
OG0009429	Ihof_1674
OG0010286	Ihof_2868
OG0010308	Ihof_243
OG0010666	Ihof_6166
