Orthogroup	SU_TRX
OG0000535	WHL22.568755.1.p1
OG0000535	WHL22.568755.3.p1
OG0000535	WHL22.568782.0.p1
OG0000535	WHL22.568782.1.p1
OG0000535	WHL22.570986.0.p1
OG0000535	WHL22.716522.0.p1
OG0000535	WHL22.716546.3.p1
OG0000535	WHL22.72077.0.p1
OG0000538	WHL22.173204.0.p1
OG0000538	WHL22.197782.0.p1
OG0000543	WHL22.37792.0.p1
OG0000543	WHL22.37792.1.p1
OG0000543	WHL22.383495.0.p1
OG0000543	WHL22.383495.1.p1
OG0000543	WHL22.538843.0.p1
OG0000545	WHL22.262947.0.p1
OG0000545	WHL22.262947.1.p1
OG0000545	WHL22.436165.0.p1
OG0000545	WHL22.457344.0.p1
OG0000546	WHL22.738107.0.p1
OG0000547	WHL22.21350.0.p1
OG0000547	WHL22.21350.1.p1
OG0000547	WHL22.21350.2.p1
OG0000549	WHL22.555236.1.p1
OG0000549	WHL22.677166.0.p1
OG0000549	WHL22.677166.1.p1
OG0000549	WHL22.677166.2.p1
OG0000549	WHL22.677166.3.p1
OG0000549	WHL22.677166.4.p1
OG0000549	WHL22.720056.0.p1
OG0000550	WHL22.194427.0.p1
OG0000550	WHL22.194427.1.p1
OG0000550	WHL22.194427.2.p1
OG0000550	WHL22.194427.3.p1
OG0000550	WHL22.440715.1.p1
OG0000550	WHL22.487421.0.p1
OG0000550	WHL22.87422.0.p1
OG0000551	WHL22.101602.0.p1
OG0000551	WHL22.101602.2.p1
OG0000551	WHL22.101602.3.p1
OG0000551	WHL22.51293.0.p1
OG0000552	WHL22.125371.0.p1
OG0000552	WHL22.368884.0.p1
OG0000553	WHL22.118366.0.p1
OG0000553	WHL22.237080.0.p1
OG0000553	WHL22.237216.0.p1
OG0000553	WHL22.434609.0.p1
OG0000553	WHL22.434621.0.p1
OG0000553	WHL22.434621.1.p1
OG0000553	WHL22.718989.0.p1
OG0000554	WHL22.545934.0.p1
OG0000554	WHL22.62112.0.p1
OG0000554	WHL22.95672.0.p1
OG0000554	WHL22.95672.1.p1
OG0000554	WHL22.95672.2.p1
OG0000555	WHL22.15048.0.p1
OG0000555	WHL22.529221.0.p1
OG0000556	WHL22.473729.0.p1
OG0000556	WHL22.473729.1.p1
OG0000557	WHL22.561476.0.p1
OG0000557	WHL22.606293.0.p1
OG0000562	WHL22.586312.0.p1
OG0000562	WHL22.586315.0.p1
OG0000562	WHL22.624573.0.p1
OG0000562	WHL22.624573.0.p2
OG0000562	WHL22.624573.1.p1
OG0000562	WHL22.624573.1.p2
OG0000562	WHL22.624573.2.p1
OG0000562	WHL22.624573.2.p2
OG0000562	WHL22.624573.3.p1
OG0000562	WHL22.624573.3.p2
OG0000563	WHL22.25641.0.p1
OG0000563	WHL22.496026.0.p1
OG0000563	WHL22.497080.0.p1
OG0000563	WHL22.497080.1.p1
OG0000563	WHL22.497080.2.p1
OG0000563	WHL22.775.0.p1
OG0000563	WHL22.775.1.p1
OG0000563	WHL22.802.0.p1
OG0000564	WHL22.364467.0.p1
OG0000564	WHL22.364467.2.p1
OG0000564	WHL22.408784.0.p1
OG0000564	WHL22.453212.1.p1
OG0000564	WHL22.453212.2.p1
OG0000564	WHL22.453212.3.p1
OG0000564	WHL22.453212.4.p1
OG0000567	WHL22.372144.1.p1
OG0000567	WHL22.383378.0.p1
OG0000567	WHL22.494264.5.p1
OG0000567	WHL22.494264.6.p1
OG0000567	WHL22.494264.7.p1
OG0000567	WHL22.494264.8.p1
OG0000567	WHL22.585990.0.p1
OG0000567	WHL22.669030.0.p1
OG0000567	WHL22.761783.0.p1
OG0000567	WHL22.761783.1.p1
OG0000567	WHL22.761783.2.p1
OG0000567	WHL22.761783.3.p1
OG0000567	WHL22.761783.4.p1
OG0000568	WHL22.720265.0.p1
OG0000568	WHL22.720265.1.p1
OG0000568	WHL22.720265.2.p1
OG0000569	WHL22.114176.2.p1
OG0000569	WHL22.114176.3.p1
OG0000569	WHL22.114176.5.p1
OG0000569	WHL22.114176.6.p1
OG0000569	WHL22.667804.0.p1
OG0000569	WHL22.667804.1.p1
OG0000570	WHL22.377662.1.p1
OG0000570	WHL22.490678.0.p1
OG0000571	WHL22.263417.0.p1
OG0000571	WHL22.263417.1.p1
OG0000571	WHL22.550352.0.p1
OG0000571	WHL22.591449.0.p1
OG0000573	WHL22.250092.1.p1
OG0000573	WHL22.250092.2.p1
OG0000573	WHL22.388723.0.p1
OG0000573	WHL22.388723.1.p1
OG0000575	WHL22.128672.0.p1
OG0000575	WHL22.128672.1.p1
OG0000575	WHL22.128672.2.p1
OG0000578	WHL22.244982.0.p1
OG0000578	WHL22.244985.0.p1
OG0000578	WHL22.314871.0.p1
OG0000578	WHL22.544853.0.p1
OG0000580	WHL22.586286.0.p1
OG0000580	WHL22.586286.1.p1
OG0000580	WHL22.649619.0.p1
OG0000580	WHL22.649619.1.p1
OG0000580	WHL22.650056.0.p1
OG0000580	WHL22.650056.1.p1
OG0000581	WHL22.125220.1.p1
OG0000581	WHL22.492771.0.p1
OG0000581	WHL22.633348.0.p1
OG0000583	WHL22.417553.0.p2
OG0000583	WHL22.590266.1.p1
OG0000583	WHL22.62081.0.p1
OG0000583	WHL22.62081.1.p1
OG0000583	WHL22.62084.0.p1
OG0000584	WHL22.198320.1.p2
OG0000584	WHL22.198321.2.p1
OG0000584	WHL22.198321.3.p1
OG0000584	WHL22.198321.4.p1
OG0000584	WHL22.389749.0.p1
OG0000585	WHL22.324483.0.p1
OG0000585	WHL22.458877.0.p1
OG0000585	WHL22.458877.1.p1
OG0000585	WHL22.458877.2.p1
OG0000585	WHL22.697968.0.p1
OG0000585	WHL22.697968.1.p1
OG0000585	WHL22.697968.3.p1
OG0000585	WHL22.699310.0.p1
OG0000586	WHL22.113428.0.p1
OG0000586	WHL22.213447.0.p1
OG0000586	WHL22.225212.0.p1
OG0000586	WHL22.762087.0.p1
OG0000586	WHL22.762087.1.p1
OG0000586	WHL22.762087.2.p1
OG0000587	WHL22.769600.0.p1
OG0000587	WHL22.769600.1.p1
OG0000587	WHL22.769600.2.p1
OG0000587	WHL22.769600.3.p1
OG0000589	WHL22.22573.0.p1
OG0000589	WHL22.408052.1.p1
OG0000589	WHL22.408052.2.p1
OG0000589	WHL22.408052.3.p1
OG0000589	WHL22.408052.4.p1
OG0000589	WHL22.461738.1.p1
OG0000590	WHL22.512017.0.p1
OG0000591	WHL22.488450.0.p1
OG0000591	WHL22.488450.1.p1
OG0000591	WHL22.488450.4.p1
OG0000591	WHL22.488450.6.p1
OG0000591	WHL22.488593.0.p1
OG0000591	WHL22.695305.1.p1
OG0000591	WHL22.695305.2.p1
OG0000591	WHL22.695380.0.p1
OG0000591	WHL22.695380.1.p1
OG0000592	WHL22.642378.1.p1
OG0000592	WHL22.642379.2.p2
OG0000593	WHL22.445970.0.p1
OG0000593	WHL22.445970.1.p1
OG0000593	WHL22.513929.0.p1
OG0000593	WHL22.513929.1.p1
OG0000595	WHL22.421238.0.p1
OG0000595	WHL22.622578.0.p1
OG0000596	WHL22.684020.0.p1
OG0000596	WHL22.684020.1.p1
OG0000596	WHL22.723140.0.p1
OG0000596	WHL22.723140.1.p1
OG0000596	WHL22.723140.2.p1
OG0000596	WHL22.723140.3.p1
OG0000597	WHL22.373529.0.p1
OG0000597	WHL22.373529.1.p1
OG0000597	WHL22.373529.5.p1
OG0000597	WHL22.373529.6.p1
OG0000597	WHL22.408357.0.p1
OG0000597	WHL22.408366.0.p1
OG0000597	WHL22.645710.1.p1
OG0000597	WHL22.645710.2.p1
OG0000599	WHL22.531232.0.p1
OG0000600	WHL22.368634.0.p1
OG0000600	WHL22.368634.1.p1
OG0000600	WHL22.368634.2.p1
OG0000600	WHL22.656368.0.p1
OG0000602	WHL22.314687.0.p1
OG0000602	WHL22.314699.0.p1
OG0000602	WHL22.314699.0.p2
OG0000602	WHL22.314699.1.p1
OG0000602	WHL22.747065.0.p1
OG0000604	WHL22.323136.0.p1
OG0000604	WHL22.323139.0.p1
OG0000604	WHL22.41050.0.p1
OG0000604	WHL22.41062.0.p1
OG0000606	WHL22.23260.0.p1
OG0000606	WHL22.23260.1.p1
OG0000606	WHL22.359457.0.p1
OG0000606	WHL22.64483.0.p1
OG0000606	WHL22.679709.0.p1
OG0000606	WHL22.682630.0.p1
OG0000607	WHL22.403566.0.p1
OG0000607	WHL22.403566.1.p1
OG0000607	WHL22.403566.2.p1
OG0000607	WHL22.403566.3.p1
OG0000607	WHL22.403566.4.p1
OG0000607	WHL22.403566.6.p1
OG0000607	WHL22.403566.7.p1
OG0000607	WHL22.438892.1.p1
OG0000607	WHL22.438892.2.p2
OG0000608	WHL22.497183.0.p1
OG0000609	WHL22.492983.0.p1
OG0000609	WHL22.493007.0.p1
OG0000609	WHL22.700732.1.p1
OG0000609	WHL22.700732.4.p1
OG0000609	WHL22.700732.5.p1
OG0000609	WHL22.700732.7.p1
OG0000609	WHL22.78733.0.p1
OG0000609	WHL22.78733.1.p1
OG0000610	WHL22.469268.0.p1
OG0000610	WHL22.469268.1.p1
OG0000610	WHL22.49005.0.p1
OG0000610	WHL22.49005.1.p1
OG0000610	WHL22.49005.2.p1
OG0000610	WHL22.596447.0.p1
OG0000610	WHL22.643744.0.p1
OG0000610	WHL22.643744.1.p1
OG0000611	WHL22.375130.0.p1
OG0000611	WHL22.375130.1.p1
OG0000611	WHL22.375136.0.p1
OG0000611	WHL22.430555.0.p1
OG0000611	WHL22.635688.0.p1
OG0000611	WHL22.635688.1.p1
OG0000612	WHL22.255521.0.p1
OG0000612	WHL22.255527.0.p1
OG0000612	WHL22.255542.0.p1
OG0000612	WHL22.255542.1.p1
OG0000612	WHL22.765233.0.p1
OG0000612	WHL22.765233.1.p1
OG0000612	WHL22.765240.0.p1
OG0000612	WHL22.765240.1.p1
OG0000612	WHL22.765264.0.p2
OG0000613	WHL22.144791.1.p1
OG0000613	WHL22.144791.2.p1
OG0000613	WHL22.730161.0.p1
OG0000620	WHL22.426293.0.p1
OG0000620	WHL22.535335.0.p1
OG0000620	WHL22.535368.0.p1
OG0000620	WHL22.535368.1.p1
OG0000620	WHL22.593603.0.p1
OG0000620	WHL22.593606.0.p1
OG0000622	WHL22.22280.0.p1
OG0000622	WHL22.22280.1.p1
OG0000622	WHL22.270605.0.p1
OG0000622	WHL22.270612.0.p1
OG0000622	WHL22.540093.0.p1
OG0000624	WHL22.209121.0.p1
OG0000624	WHL22.21770.0.p1
OG0000624	WHL22.21770.1.p1
OG0000624	WHL22.21770.2.p1
OG0000624	WHL22.474648.2.p1
OG0000624	WHL22.635745.0.p1
OG0000624	WHL22.640015.0.p1
OG0000625	WHL22.248765.0.p1
OG0000626	WHL22.448663.0.p1
OG0000626	WHL22.448663.2.p1
OG0000626	WHL22.488784.0.p1
OG0000626	WHL22.488784.2.p1
OG0000626	WHL22.718143.0.p1
OG0000626	WHL22.718143.1.p1
OG0000626	WHL22.718152.0.p1
OG0000626	WHL22.718152.2.p1
OG0000626	WHL22.718635.0.p1
OG0000626	WHL22.718635.1.p1
OG0000626	WHL22.718635.2.p1
OG0000626	WHL22.718635.3.p1
OG0000627	WHL22.336369.0.p1
OG0000627	WHL22.336369.1.p1
OG0000627	WHL22.336369.2.p1
OG0000627	WHL22.342084.0.p1
OG0000627	WHL22.362619.0.p1
OG0000627	WHL22.642258.0.p1
OG0000628	WHL22.156106.0.p1
OG0000628	WHL22.576168.0.p1
OG0000628	WHL22.759358.0.p1
OG0000628	WHL22.759358.1.p1
OG0000629	WHL22.565633.0.p1
OG0000629	WHL22.565633.1.p1
OG0000629	WHL22.579799.0.p1
OG0000629	WHL22.73013.3.p1
OG0000629	WHL22.73013.4.p1
OG0000631	WHL22.134748.0.p1
OG0000631	WHL22.134748.0.p2
OG0000633	WHL22.379250.0.p1
OG0000633	WHL22.555933.0.p1
OG0000634	WHL22.232807.0.p1
OG0000634	WHL22.421190.0.p1
OG0000634	WHL22.421412.0.p1
OG0000634	WHL22.466236.0.p1
OG0000634	WHL22.466236.1.p1
OG0000634	WHL22.483528.0.p1
OG0000634	WHL22.525887.0.p1
OG0000634	WHL22.525900.0.p1
OG0000634	WHL22.528440.0.p1
OG0000636	WHL22.25282.2.p2
OG0000636	WHL22.25291.0.p1
OG0000636	WHL22.287061.0.p1
OG0000636	WHL22.287061.1.p1
OG0000636	WHL22.287064.1.p1
OG0000636	WHL22.653143.0.p1
OG0000637	WHL22.238639.0.p1
OG0000637	WHL22.368691.0.p1
OG0000637	WHL22.368691.1.p1
OG0000637	WHL22.535590.0.p1
OG0000638	WHL22.264319.0.p1
OG0000638	WHL22.269658.0.p1
OG0000638	WHL22.269658.1.p1
OG0000638	WHL22.619507.0.p1
OG0000638	WHL22.619507.1.p1
OG0000638	WHL22.619507.2.p1
OG0000639	WHL22.312353.0.p1
OG0000639	WHL22.380305.0.p1
OG0000639	WHL22.380305.1.p1
OG0000639	WHL22.531302.0.p1
OG0000639	WHL22.558100.0.p1
OG0000639	WHL22.558100.1.p1
OG0000639	WHL22.585347.0.p1
OG0000639	WHL22.585347.1.p1
OG0000640	WHL22.27150.0.p1
OG0000640	WHL22.27150.1.p1
OG0000640	WHL22.299492.0.p1
OG0000640	WHL22.299492.1.p1
OG0000640	WHL22.299492.2.p1
OG0000640	WHL22.299492.4.p1
OG0000640	WHL22.299492.5.p1
OG0000641	WHL22.428164.0.p1
OG0000641	WHL22.506776.0.p1
OG0000641	WHL22.506809.0.p1
OG0000641	WHL22.506809.1.p1
OG0000641	WHL22.608235.0.p1
OG0000642	WHL22.241618.0.p1
OG0000642	WHL22.241626.0.p1
OG0000642	WHL22.241626.1.p1
OG0000642	WHL22.241627.2.p1
OG0000642	WHL22.286341.0.p1
OG0000642	WHL22.459925.0.p1
OG0000642	WHL22.649593.0.p1
OG0000642	WHL22.649593.1.p1
OG0000642	WHL22.766501.0.p1
OG0000643	WHL22.258410.0.p1
OG0000643	WHL22.31491.0.p1
OG0000643	WHL22.496632.2.p1
OG0000646	WHL22.510742.0.p1
OG0000646	WHL22.510742.1.p1
OG0000647	WHL22.195483.0.p1
OG0000647	WHL22.307059.0.p1
OG0000647	WHL22.755786.0.p1
OG0000647	WHL22.755786.1.p1
OG0000649	WHL22.22570.0.p1
OG0000649	WHL22.343558.0.p1
OG0000649	WHL22.675966.0.p1
OG0000649	WHL22.760476.0.p1
OG0000651	WHL22.171226.0.p1
OG0000651	WHL22.651965.0.p1
OG0000652	WHL22.336694.0.p1
OG0000652	WHL22.336694.1.p1
OG0000652	WHL22.336694.2.p1
OG0000652	WHL22.336695.3.p2
OG0000652	WHL22.611258.0.p1
OG0000652	WHL22.611274.0.p1
OG0000653	WHL22.15177.0.p1
OG0000653	WHL22.15177.3.p1
OG0000653	WHL22.15223.1.p1
OG0000653	WHL22.15223.3.p1
OG0000653	WHL22.329538.0.p1
OG0000653	WHL22.329666.0.p1
OG0000654	WHL22.423554.1.p1
OG0000654	WHL22.731753.0.p1
OG0000654	WHL22.77519.0.p1
OG0000654	WHL22.77519.1.p1
OG0000654	WHL22.77519.2.p1
OG0000656	WHL22.168610.0.p1
OG0000656	WHL22.168610.1.p1
OG0000656	WHL22.520895.0.p1
OG0000656	WHL22.98042.0.p1
OG0000656	WHL22.98042.1.p1
OG0000656	WHL22.98042.2.p1
OG0000657	WHL22.489185.0.p2
OG0000657	WHL22.507952.1.p1
OG0000657	WHL22.507952.2.p1
OG0000657	WHL22.507962.0.p1
OG0000657	WHL22.540258.2.p1
OG0000657	WHL22.540261.0.p1
OG0000657	WHL22.645177.0.p1
OG0000657	WHL22.685345.0.p1
OG0000658	WHL22.409702.0.p1
OG0000658	WHL22.742473.0.p1
OG0000658	WHL22.742473.1.p1
OG0000659	WHL22.268331.0.p1
OG0000659	WHL22.268331.1.p1
OG0000659	WHL22.268331.2.p1
OG0000659	WHL22.368906.0.p1
OG0000659	WHL22.404863.0.p1
OG0000659	WHL22.561392.1.p1
OG0000660	WHL22.746215.3.p1
OG0000661	WHL22.199040.0.p1
OG0000661	WHL22.199040.1.p1
OG0000661	WHL22.250276.0.p1
OG0000661	WHL22.276748.0.p1
OG0000662	WHL22.215283.0.p1
OG0000662	WHL22.215283.1.p1
OG0000662	WHL22.215283.2.p1
OG0000662	WHL22.215283.3.p1
OG0000662	WHL22.327001.0.p1
OG0000662	WHL22.327001.1.p1
OG0000662	WHL22.327001.2.p1
OG0000662	WHL22.327001.3.p1
OG0000662	WHL22.327001.4.p1
OG0000662	WHL22.327001.5.p1
OG0000669	WHL22.278965.0.p1
OG0000669	WHL22.685997.0.p1
OG0000670	WHL22.128929.0.p1
OG0000670	WHL22.128929.1.p1
OG0000670	WHL22.191104.0.p1
OG0000670	WHL22.234497.0.p1
OG0000670	WHL22.234497.1.p1
OG0000671	WHL22.200717.1.p1
OG0000671	WHL22.319084.0.p1
OG0000671	WHL22.319180.1.p1
OG0000671	WHL22.319180.2.p1
OG0000671	WHL22.319180.3.p1
OG0000671	WHL22.319180.6.p1
OG0000671	WHL22.319180.8.p1
OG0000671	WHL22.319183.0.p1
OG0000671	WHL22.436584.0.p1
OG0000671	WHL22.436584.1.p1
OG0000671	WHL22.510109.0.p1
OG0000671	WHL22.759586.0.p1
OG0000671	WHL22.759586.1.p1
OG0000671	WHL22.759586.2.p1
OG0000672	WHL22.538376.0.p1
OG0000672	WHL22.538376.1.p1
OG0000672	WHL22.728375.0.p1
OG0000672	WHL22.728375.1.p1
OG0000673	WHL22.17594.0.p1
OG0000673	WHL22.17594.1.p1
OG0000673	WHL22.504726.0.p1
OG0000674	WHL22.282517.0.p1
OG0000674	WHL22.331545.0.p1
OG0000674	WHL22.331545.1.p1
OG0000674	WHL22.364119.0.p1
OG0000675	WHL22.230119.0.p1
OG0000675	WHL22.65305.0.p1
OG0000675	WHL22.674010.0.p1
OG0000675	WHL22.75327.0.p1
OG0000675	WHL22.75327.1.p1
OG0000675	WHL22.75327.2.p1
OG0000675	WHL22.75327.3.p1
OG0000676	WHL22.589435.0.p1
OG0000677	WHL22.389039.2.p1
OG0000677	WHL22.591700.0.p1
OG0000678	WHL22.717329.0.p1
OG0000678	WHL22.717329.0.p3
OG0000678	WHL22.717329.1.p1
OG0000678	WHL22.717329.1.p3
OG0000678	WHL22.717329.2.p1
OG0000678	WHL22.717329.4.p1
OG0000678	WHL22.717329.4.p3
OG0000680	WHL22.324000.0.p1
OG0000680	WHL22.640485.0.p1
OG0000680	WHL22.640485.1.p1
OG0000680	WHL22.642319.0.p1
OG0000680	WHL22.642319.1.p1
OG0000680	WHL22.642319.2.p1
OG0000680	WHL22.642325.0.p1
OG0000681	WHL22.224206.0.p1
OG0000681	WHL22.224206.1.p1
OG0000681	WHL22.243634.1.p1
OG0000681	WHL22.243806.0.p1
OG0000681	WHL22.243806.1.p1
OG0000681	WHL22.312109.0.p1
OG0000682	WHL22.170167.0.p1
OG0000682	WHL22.403454.1.p1
OG0000682	WHL22.534609.0.p1
OG0000682	WHL22.534609.1.p1
OG0000683	WHL22.312339.0.p1
OG0000683	WHL22.312339.1.p1
OG0000683	WHL22.312339.2.p1
OG0000683	WHL22.418024.0.p1
OG0000684	WHL22.166788.0.p1
OG0000684	WHL22.478167.0.p1
OG0000685	WHL22.342206.0.p1
OG0000685	WHL22.73562.0.p1
OG0000686	WHL22.273709.0.p1
OG0000686	WHL22.486489.0.p1
OG0000686	WHL22.528654.1.p1
OG0000687	WHL22.287587.0.p1
OG0000687	WHL22.426001.0.p1
OG0000687	WHL22.743900.0.p1
OG0000687	WHL22.743903.0.p1
OG0000687	WHL22.743903.1.p1
OG0000688	WHL22.2869.0.p1
OG0000688	WHL22.417177.0.p1
OG0000688	WHL22.517232.0.p1
OG0000688	WHL22.569361.0.p2
OG0000688	WHL22.575765.0.p2
OG0000688	WHL22.577479.0.p1
OG0000688	WHL22.620970.0.p1
OG0000688	WHL22.730114.1.p1
OG0000688	WHL22.767030.0.p1
OG0000695	WHL22.434305.0.p2
OG0000695	WHL22.641350.0.p1
OG0000695	WHL22.641350.1.p1
OG0000697	WHL22.153693.0.p1
OG0000697	WHL22.153693.1.p1
OG0000697	WHL22.702649.0.p2
OG0000697	WHL22.702649.1.p1
OG0000698	WHL22.524229.0.p1
OG0000698	WHL22.524234.0.p1
OG0000698	WHL22.94201.0.p1
OG0000698	WHL22.94201.1.p1
OG0000698	WHL22.94207.0.p1
OG0000698	WHL22.94207.1.p1
OG0000698	WHL22.94207.2.p1
OG0000699	WHL22.237836.0.p1
OG0000699	WHL22.445215.1.p1
OG0000699	WHL22.457744.0.p1
OG0000699	WHL22.457744.1.p1
OG0000699	WHL22.457753.1.p1
OG0000699	WHL22.587267.0.p1
OG0000699	WHL22.587282.0.p1
OG0000699	WHL22.589456.0.p1
OG0000700	WHL22.237902.0.p1
OG0000700	WHL22.237908.0.p1
OG0000700	WHL22.626947.0.p1
OG0000700	WHL22.693276.0.p1
OG0000700	WHL22.693276.1.p1
OG0000700	WHL22.705432.0.p1
OG0000700	WHL22.769578.0.p1
OG0000700	WHL22.769580.0.p1
OG0000701	WHL22.177574.1.p1
OG0000701	WHL22.675296.0.p1
OG0000701	WHL22.675296.1.p1
OG0000703	WHL22.241483.0.p1
OG0000703	WHL22.241483.1.p1
OG0000703	WHL22.490744.0.p1
OG0000703	WHL22.490759.0.p1
OG0000703	WHL22.490759.1.p1
OG0000703	WHL22.490759.2.p1
OG0000703	WHL22.490759.3.p1
OG0000703	WHL22.652122.0.p2
OG0000706	WHL22.321925.0.p1
OG0000706	WHL22.735315.0.p1
OG0000706	WHL22.735315.1.p1
OG0000707	WHL22.161068.0.p1
OG0000709	WHL22.433971.1.p1
OG0000709	WHL22.628104.0.p1
OG0000710	WHL22.250393.0.p1
OG0000710	WHL22.250457.0.p1
OG0000710	WHL22.250457.1.p1
OG0000714	WHL22.340964.0.p1
OG0000714	WHL22.340964.2.p1
OG0000714	WHL22.433173.0.p1
OG0000714	WHL22.433173.3.p1
OG0000714	WHL22.631949.0.p1
OG0000714	WHL22.631955.0.p1
OG0000714	WHL22.631955.1.p1
OG0000716	WHL22.270541.0.p1
OG0000716	WHL22.519205.0.p1
OG0000716	WHL22.569730.0.p1
OG0000716	WHL22.569730.1.p1
OG0000718	WHL22.335323.0.p1
OG0000718	WHL22.341069.0.p1
OG0000718	WHL22.341123.0.p1
OG0000718	WHL22.47514.1.p1
OG0000718	WHL22.47518.0.p1
OG0000718	WHL22.47555.0.p1
OG0000718	WHL22.47555.1.p1
OG0000719	WHL22.306395.0.p1
OG0000719	WHL22.437801.0.p1
OG0000719	WHL22.437801.2.p1
OG0000719	WHL22.610166.0.p1
OG0000719	WHL22.683991.0.p1
OG0000720	WHL22.420250.0.p1
OG0000720	WHL22.420250.1.p1
OG0000720	WHL22.7299.0.p1
OG0000721	WHL22.219476.0.p1
OG0000721	WHL22.610709.0.p1
OG0000721	WHL22.705330.0.p1
OG0000721	WHL22.95358.0.p1
OG0000722	WHL22.743120.0.p1
OG0000723	WHL22.223374.0.p1
OG0000723	WHL22.262216.0.p1
OG0000723	WHL22.262216.1.p1
OG0000723	WHL22.262216.2.p1
OG0000723	WHL22.262216.3.p1
OG0000723	WHL22.262216.4.p1
OG0000723	WHL22.620733.0.p1
OG0000724	WHL22.313317.0.p1
OG0000724	WHL22.313317.1.p1
OG0000724	WHL22.313317.2.p1
OG0000724	WHL22.58255.0.p1
OG0000724	WHL22.595396.0.p1
OG0000725	WHL22.142234.0.p1
OG0000725	WHL22.142234.1.p1
OG0000726	WHL22.731817.0.p1
OG0000726	WHL22.732186.0.p1
OG0000726	WHL22.732186.1.p1
OG0000727	WHL22.119088.0.p1
OG0000727	WHL22.119088.1.p1
OG0000727	WHL22.309028.2.p1
OG0000727	WHL22.729730.0.p1
OG0000727	WHL22.729730.1.p1
OG0000732	WHL22.542747.1.p1
OG0000734	WHL22.147492.1.p1
OG0000734	WHL22.147536.0.p1
OG0000734	WHL22.328515.0.p1
OG0000734	WHL22.329203.0.p1
OG0000734	WHL22.711320.0.p1
OG0000735	WHL22.338712.0.p1
OG0000735	WHL22.338712.1.p1
OG0000735	WHL22.437259.0.p2
OG0000735	WHL22.761226.0.p1
OG0000735	WHL22.761226.1.p1
OG0000735	WHL22.761235.0.p1
OG0000737	WHL22.134696.0.p1
OG0000737	WHL22.584105.0.p1
OG0000737	WHL22.584105.1.p1
OG0000737	WHL22.584105.2.p1
OG0000737	WHL22.99039.0.p1
OG0000738	WHL22.51696.0.p1
OG0000738	WHL22.51696.1.p1
OG0000738	WHL22.51696.2.p1
OG0000738	WHL22.51696.3.p1
OG0000738	WHL22.51696.4.p1
OG0000738	WHL22.51696.5.p1
OG0000738	WHL22.689069.0.p1
OG0000739	WHL22.38552.0.p1
OG0000739	WHL22.38552.1.p1
OG0000739	WHL22.415461.0.p1
OG0000739	WHL22.415461.1.p1
OG0000739	WHL22.415461.2.p1
OG0000739	WHL22.415461.3.p1
OG0000739	WHL22.569153.0.p1
OG0000739	WHL22.569153.1.p1
OG0000739	WHL22.731780.0.p1
OG0000740	WHL22.270330.0.p1
OG0000740	WHL22.270330.1.p1
OG0000741	WHL22.663807.0.p1
OG0000741	WHL22.663807.1.p1
OG0000741	WHL22.663807.2.p1
OG0000742	WHL22.108856.0.p1
OG0000742	WHL22.34090.0.p1
OG0000742	WHL22.34090.2.p1
OG0000743	WHL22.310082.0.p1
OG0000743	WHL22.310082.1.p1
OG0000743	WHL22.310082.3.p1
OG0000743	WHL22.598963.0.p1
OG0000743	WHL22.598967.0.p1
OG0000743	WHL22.616804.0.p1
OG0000744	WHL22.335834.0.p1
OG0000744	WHL22.335834.1.p1
OG0000744	WHL22.705404.3.p1
OG0000744	WHL22.705404.4.p1
OG0000744	WHL22.705404.4.p2
OG0000745	WHL22.13089.3.p2
OG0000745	WHL22.13089.4.p2
OG0000745	WHL22.13293.0.p2
OG0000745	WHL22.32830.0.p1
OG0000745	WHL22.535389.0.p1
OG0000746	WHL22.36144.0.p1
OG0000746	WHL22.36144.1.p1
OG0000746	WHL22.36144.2.p1
OG0000746	WHL22.36144.3.p1
OG0000746	WHL22.36144.4.p1
OG0000746	WHL22.99855.0.p1
OG0000746	WHL22.99855.1.p1
OG0000747	WHL22.130805.0.p1
OG0000747	WHL22.256029.0.p1
OG0000747	WHL22.256362.1.p1
OG0000747	WHL22.531455.1.p1
OG0000748	WHL22.333748.0.p1
OG0000748	WHL22.333748.1.p1
OG0000751	WHL22.134668.0.p1
OG0000751	WHL22.180326.0.p1
OG0000751	WHL22.21770.1.p2
OG0000751	WHL22.346551.1.p1
OG0000756	WHL22.21293.0.p1
OG0000756	WHL22.21293.2.p1
OG0000756	WHL22.265063.0.p1
OG0000756	WHL22.265075.0.p1
OG0000756	WHL22.726546.1.p1
OG0000756	WHL22.726786.0.p1
OG0000756	WHL22.726816.0.p1
OG0000756	WHL22.726834.0.p1
OG0000758	WHL22.138666.0.p1
OG0000758	WHL22.23658.0.p1
OG0000758	WHL22.243137.2.p1
OG0000758	WHL22.243137.4.p1
OG0000759	WHL22.384643.0.p1
OG0000759	WHL22.384646.0.p1
OG0000759	WHL22.384649.0.p1
OG0000759	WHL22.609559.0.p1
OG0000761	WHL22.341667.0.p1
OG0000761	WHL22.391851.0.p1
OG0000761	WHL22.391857.0.p1
OG0000761	WHL22.686353.0.p1
OG0000762	WHL22.158782.1.p1
OG0000762	WHL22.158789.0.p1
OG0000762	WHL22.167437.0.p1
OG0000762	WHL22.268820.0.p1
OG0000762	WHL22.268820.1.p1
OG0000762	WHL22.268820.2.p1
OG0000762	WHL22.268820.6.p1
OG0000762	WHL22.684591.0.p1
OG0000765	WHL22.118966.0.p1
OG0000765	WHL22.175442.2.p1
