Orthogroup	Sdes_TRX
OG0001316	Sdes_comp20459_c0_seq2m14681
OG0001316	Sdes_comp23460_c0_seq1m21704
OG0001316	Sdes_comp23461_c0_seq1m21706
OG0001317	Sdes_comp17589_c0_seq1m6833
OG0001317	Sdes_comp19960_c0_seq1m12499
OG0001319	Sdes_comp21582_c0_seq1m20185
OG0001319	Sdes_comp9762_c0_seq1m1282
OG0001320	Sdes_comp19477_c0_seq1m10937
OG0001320	Sdes_comp19477_c0_seq2m10939
OG0001320	Sdes_comp19477_c0_seq3m10941
OG0001320	Sdes_comp19477_c0_seq4m10943
OG0001320	Sdes_comp19477_c0_seq5m10945
OG0001320	Sdes_comp19477_c0_seq6m10947
OG0001321	Sdes_comp22030_c0_seq1m20565
OG0001324	Sdes_comp20135_c0_seq1m13229
OG0001326	Sdes_comp13632_c0_seq1m3254
OG0001326	Sdes_comp22072_c0_seq1m20600
OG0001327	Sdes_comp10410_c0_seq1m2072
OG0001327	Sdes_comp10411_c0_seq1m2074
OG0001327	Sdes_comp15675_c0_seq1m4695
OG0001327	Sdes_comp20094_c1_seq1m13056
OG0001327	Sdes_comp21988_c0_seq1m20526
OG0001328	Sdes_comp19723_c0_seq1m11682
OG0001328	Sdes_comp21810_c0_seq1m20372
OG0001328	Sdes_comp25239_c0_seq1m22709
OG0001329	Sdes_comp10643_c0_seq1m2341
OG0001329	Sdes_comp16789_c0_seq1m6045
OG0001329	Sdes_comp16789_c0_seq2m6048
OG0001329	Sdes_comp22116_c0_seq1m20643
OG0001330	Sdes_comp15650_c0_seq1m4666
OG0001330	Sdes_comp21912_c0_seq1m20451
OG0001331	Sdes_comp18208_c0_seq1m7768
OG0001331	Sdes_comp18208_c0_seq2m7771
OG0001332	Sdes_comp9118_c0_seq1m580
OG0001333	Sdes_comp10856_c0_seq1m2511
OG0001333	Sdes_comp20649_c0_seq1m15928
OG0001333	Sdes_comp25762_c0_seq1m22844
OG0001333	Sdes_comp9441_c0_seq1m906
OG0001334	Sdes_comp23203_c0_seq1m21500
OG0001335	Sdes_comp19101_c1_seq1m9771
OG0001335	Sdes_comp19640_c0_seq1m11427
OG0001336	Sdes_comp15987_c0_seq1m5157
OG0001336	Sdes_comp19559_c2_seq1m11222
OG0001336	Sdes_comp20818_c0_seq1m17265
OG0001336	Sdes_comp20818_c0_seq4m17269
OG0001337	Sdes_comp17325_c0_seq1m6528
OG0001337	Sdes_comp19965_c0_seq1m12514
OG0001337	Sdes_comp19965_c0_seq2m12517
OG0001339	Sdes_comp9372_c0_seq1m839
OG0001340	Sdes_comp17195_c0_seq1m6367
OG0001340	Sdes_comp17195_c0_seq2m6369
OG0001341	Sdes_comp9053_c0_seq1m486
OG0001342	Sdes_comp18861_c0_seq1m9293
OG0001342	Sdes_comp18861_c1_seq1m9294
OG0001342	Sdes_comp31916_c0_seq1m23056
OG0001342	Sdes_comp9685_c0_seq1m1185
OG0001349	Sdes_comp20510_c0_seq2m15018
OG0001360	Sdes_comp19806_c1_seq1m11931
OG0001361	Sdes_comp18626_c0_seq2m8814
OG0001363	Sdes_comp20691_c0_seq1m16242
OG0001363	Sdes_comp20691_c0_seq2m16248
OG0001365	Sdes_comp19938_c0_seq1m12415
OG0001365	Sdes_comp21504_c0_seq1m20125
OG0001366	Sdes_comp18282_c0_seq1m7949
OG0001367	Sdes_comp13139_c0_seq1m3059
OG0001367	Sdes_comp15685_c0_seq1m4707
OG0001367	Sdes_comp23105_c0_seq1m21423
OG0001367	Sdes_comp9131_c0_seq1m592
OG0001368	Sdes_comp18461_c0_seq1m8431
OG0001369	Sdes_comp20152_c0_seq1m13278
OG0001369	Sdes_comp20152_c0_seq2m13279
OG0001369	Sdes_comp20152_c0_seq3m13280
OG0001369	Sdes_comp20152_c0_seq4m13281
OG0001369	Sdes_comp20152_c0_seq5m13282
OG0001369	Sdes_comp20152_c0_seq6m13284
OG0001369	Sdes_comp20152_c0_seq7m13286
OG0001369	Sdes_comp20152_c0_seq8m13287
OG0001369	Sdes_comp23008_c0_seq1m21351
OG0001370	Sdes_comp11081_c0_seq1m2700
OG0001370	Sdes_comp13047_c0_seq1m3045
OG0001371	Sdes_comp21494_c0_seq1m20118
OG0001371	Sdes_comp21496_c0_seq1m20119
OG0001373	Sdes_comp19399_c0_seq2m10713
OG0001373	Sdes_comp20507_c0_seq1m15006
OG0001373	Sdes_comp20507_c0_seq2m15009
OG0001374	Sdes_comp9642_c0_seq1m1134
OG0001375	Sdes_comp19655_c0_seq1m11469
OG0001375	Sdes_comp19655_c0_seq2m11471
OG0001375	Sdes_comp19655_c0_seq3m11473
OG0001375	Sdes_comp19655_c0_seq3m11474
OG0001376	Sdes_comp19185_c0_seq1m9995
OG0001376	Sdes_comp19185_c0_seq2m9997
OG0001376	Sdes_comp19185_c0_seq4m10002
OG0001376	Sdes_comp19185_c0_seq7m10010
OG0001377	Sdes_comp16770_c0_seq1m6021
OG0001377	Sdes_comp24416_c0_seq1m22338
OG0001377	Sdes_comp24841_c0_seq1m22559
OG0001379	Sdes_comp17758_c0_seq1m7026
OG0001380	Sdes_comp18988_c0_seq1m9522
OG0001380	Sdes_comp18988_c0_seq2m9523
OG0001380	Sdes_comp18988_c0_seq3m9524
OG0001380	Sdes_comp18988_c0_seq4m9525
OG0001380	Sdes_comp21305_c0_seq1m19945
OG0001381	Sdes_comp20961_c0_seq1m18721
OG0001381	Sdes_comp26584_c0_seq1m22946
OG0001382	Sdes_comp18202_c0_seq1m7750
OG0001382	Sdes_comp18202_c0_seq2m7752
OG0001383	Sdes_comp18715_c0_seq1m9034
OG0001383	Sdes_comp18715_c0_seq2m9038
OG0001384	Sdes_comp16901_c0_seq1m6117
OG0001384	Sdes_comp9057_c0_seq1m491
OG0001385	Sdes_comp20310_c0_seq1m13942
OG0001385	Sdes_comp20310_c0_seq4m13948
OG0001385	Sdes_comp20438_c0_seq2m14596
OG0001385	Sdes_comp20438_c0_seq3m14598
OG0001385	Sdes_comp20438_c0_seq3m14600
OG0001386	Sdes_comp15466_c0_seq1m4369
OG0001386	Sdes_comp17493_c0_seq1m6729
OG0001387	Sdes_comp9758_c0_seq1m1275
OG0001388	Sdes_comp19347_c0_seq1m10574
OG0001388	Sdes_comp19347_c0_seq2m10575
OG0001388	Sdes_comp25079_c0_seq1m22663
OG0001389	Sdes_comp21805_c0_seq1m20369
OG0001390	Sdes_comp12689_c0_seq1m2998
OG0001390	Sdes_comp14511_c0_seq1m3504
OG0001390	Sdes_comp24643_c0_seq1m22465
OG0001392	Sdes_comp20534_c0_seq1m15207
OG0001392	Sdes_comp20534_c0_seq1m15208
OG0001392	Sdes_comp24856_c0_seq1m22566
OG0001393	Sdes_comp19903_c0_seq1m12294
OG0001393	Sdes_comp23769_c0_seq1m21935
OG0001394	Sdes_comp17483_c0_seq1m6718
OG0001394	Sdes_comp20954_c0_seq1m18668
OG0001394	Sdes_comp20954_c0_seq3m18671
OG0001394	Sdes_comp20954_c0_seq4m18674
OG0001394	Sdes_comp20954_c0_seq6m18677
OG0001394	Sdes_comp24237_c0_seq1m22237
OG0001395	Sdes_comp20477_c0_seq1m14777
OG0001395	Sdes_comp20477_c0_seq2m14779
OG0001395	Sdes_comp20477_c0_seq2m14781
OG0001395	Sdes_comp20477_c0_seq3m14783
OG0001395	Sdes_comp20477_c0_seq3m14784
OG0001395	Sdes_comp20477_c0_seq4m14785
OG0001395	Sdes_comp20477_c0_seq5m14788
OG0001395	Sdes_comp20477_c0_seq6m14789
OG0001395	Sdes_comp20477_c0_seq7m14791
OG0001395	Sdes_comp20477_c0_seq7m14793
OG0001395	Sdes_comp20477_c0_seq8m14794
OG0001395	Sdes_comp20477_c0_seq8m14796
OG0001396	Sdes_comp11807_c0_seq1m2866
OG0001396	Sdes_comp15234_c0_seq1m4065
OG0001396	Sdes_comp18523_c0_seq1m8577
OG0001396	Sdes_comp18523_c0_seq2m8578
OG0001397	Sdes_comp20664_c0_seq1m15992
OG0001400	Sdes_comp22152_c0_seq1m20670
OG0001402	Sdes_comp21683_c0_seq1m20260
OG0001402	Sdes_comp21684_c0_seq1m20261
OG0001402	Sdes_comp22692_c0_seq1m21110
OG0001402	Sdes_comp9011_c0_seq1m433
OG0001403	Sdes_comp22013_c0_seq1m20550
OG0001403	Sdes_comp22014_c0_seq1m20552
OG0001403	Sdes_comp23730_c0_seq1m21906
OG0001404	Sdes_comp18445_c1_seq1m8378
OG0001404	Sdes_comp18445_c1_seq2m8380
OG0001404	Sdes_comp18445_c1_seq3m8382
OG0001406	Sdes_comp20149_c0_seq2m13269
OG0001407	Sdes_comp16213_c0_seq2m5480
OG0001408	Sdes_comp20836_c0_seq10m17483
OG0001408	Sdes_comp20836_c0_seq11m17487
OG0001408	Sdes_comp20836_c0_seq12m17489
OG0001408	Sdes_comp20836_c0_seq16m17502
OG0001408	Sdes_comp20836_c0_seq1m17465
OG0001408	Sdes_comp20836_c0_seq2m17469
OG0001408	Sdes_comp20836_c0_seq4m17474
OG0001408	Sdes_comp20836_c0_seq8m17480
OG0001409	Sdes_comp17409_c0_seq1m6619
OG0001409	Sdes_comp20227_c0_seq1m13608
OG0001410	Sdes_comp15263_c0_seq1m4106
OG0001410	Sdes_comp15264_c0_seq1m4107
OG0001411	Sdes_comp12222_c0_seq1m2961
OG0001411	Sdes_comp15932_c0_seq1m5071
OG0001411	Sdes_comp22992_c0_seq1m21329
OG0001413	Sdes_comp9580_c0_seq1m1059
OG0001414	Sdes_comp23265_c0_seq1m21551
OG0001414	Sdes_comp8448_c0_seq1m81
OG0001414	Sdes_comp9863_c0_seq1m1405
OG0001415	Sdes_comp15358_c0_seq1m4232
OG0001415	Sdes_comp20923_c0_seq1m18337
OG0001417	Sdes_comp24542_c0_seq1m22414
OG0001417	Sdes_comp9766_c0_seq2m1285
OG0001418	Sdes_comp20543_c0_seq1m15250
OG0001418	Sdes_comp20543_c0_seq2m15251
OG0001418	Sdes_comp20543_c0_seq3m15252
OG0001419	Sdes_comp15502_c0_seq1m4437
OG0001419	Sdes_comp8494_c0_seq1m89
OG0001421	Sdes_comp19835_c0_seq1m12045
OG0001421	Sdes_comp22909_c0_seq1m21279
OG0001434	Sdes_comp18080_c0_seq1m7499
OG0001434	Sdes_comp19350_c0_seq1m10581
OG0001434	Sdes_comp19350_c0_seq2m10582
OG0001434	Sdes_comp20055_c0_seq1m12926
OG0001437	Sdes_comp19705_c0_seq1m11629
OG0001437	Sdes_comp19705_c0_seq2m11631
OG0001442	Sdes_comp19203_c0_seq1m10060
OG0001443	Sdes_comp22832_c0_seq1m21220
OG0001443	Sdes_comp8413_c0_seq1m62
OG0001443	Sdes_comp9504_c0_seq1m974
OG0001446	Sdes_comp15637_c0_seq1m4639
OG0001446	Sdes_comp18170_c0_seq1m7685
OG0001447	Sdes_comp15594_c0_seq1m4579
OG0001447	Sdes_comp15594_c0_seq2m4580
OG0001447	Sdes_comp18434_c0_seq1m8353
OG0001447	Sdes_comp18434_c0_seq3m8354
OG0001447	Sdes_comp18434_c0_seq3m8355
OG0001448	Sdes_comp17687_c0_seq1m6959
OG0001448	Sdes_comp9842_c0_seq1m1387
OG0001449	Sdes_comp10716_c0_seq1m2400
OG0001449	Sdes_comp17093_c0_seq1m6265
OG0001449	Sdes_comp17093_c1_seq1m6266
OG0001450	Sdes_comp20194_c0_seq1m13475
OG0001450	Sdes_comp20194_c0_seq2m13477
OG0001450	Sdes_comp20194_c0_seq3m13479
OG0001450	Sdes_comp20194_c0_seq4m13481
OG0001452	Sdes_comp18411_c0_seq1m8257
OG0001452	Sdes_comp22600_c0_seq1m21024
OG0001452	Sdes_comp8356_c0_seq1m36
OG0001452	Sdes_comp9040_c0_seq1m468
OG0001452	Sdes_comp9040_c0_seq1m469
OG0001454	Sdes_comp10061_c0_seq1m1655
OG0001454	Sdes_comp19152_c0_seq1m9909
OG0001455	Sdes_comp17968_c0_seq2m7222
OG0001455	Sdes_comp23419_c0_seq1m21673
OG0001456	Sdes_comp20484_c0_seq10m14854
OG0001456	Sdes_comp20484_c0_seq11m14855
OG0001456	Sdes_comp20484_c0_seq14m14860
OG0001456	Sdes_comp20484_c0_seq15m14863
OG0001456	Sdes_comp20484_c0_seq16m14864
OG0001456	Sdes_comp20484_c0_seq1m14839
OG0001456	Sdes_comp20484_c0_seq2m14842
OG0001456	Sdes_comp20484_c0_seq3m14843
OG0001456	Sdes_comp20484_c0_seq4m14845
OG0001456	Sdes_comp20484_c0_seq7m14849
OG0001456	Sdes_comp20484_c0_seq8m14850
OG0001456	Sdes_comp20484_c0_seq9m14851
OG0001457	Sdes_comp12151_c0_seq1m2928
OG0001457	Sdes_comp19992_c0_seq1m12619
OG0001457	Sdes_comp9285_c0_seq1m770
OG0001457	Sdes_comp9285_c1_seq1m771
OG0001458	Sdes_comp8819_c0_seq1m207
OG0001460	Sdes_comp11468_c0_seq1m2758
OG0001460	Sdes_comp11468_c0_seq2m2759
OG0001461	Sdes_comp13183_c0_seq1m3083
OG0001461	Sdes_comp16529_c0_seq1m5845
OG0001461	Sdes_comp18749_c0_seq1m9121
OG0001462	Sdes_comp21766_c0_seq1m20334
OG0001462	Sdes_comp9722_c0_seq1m1223
OG0001462	Sdes_comp9733_c0_seq1m1240
OG0001463	Sdes_comp20180_c0_seq1m13432
OG0001463	Sdes_comp20180_c0_seq2m13434
OG0001463	Sdes_comp20180_c0_seq3m13435
OG0001463	Sdes_comp20180_c0_seq4m13436
OG0001463	Sdes_comp20180_c0_seq5m13438
OG0001464	Sdes_comp20872_c0_seq1m17810
OG0001464	Sdes_comp20872_c0_seq2m17814
OG0001464	Sdes_comp20872_c0_seq3m17817
OG0001464	Sdes_comp20872_c0_seq3m17820
OG0001464	Sdes_comp20872_c0_seq4m17822
OG0001464	Sdes_comp20872_c0_seq4m17825
OG0001465	Sdes_comp15882_c0_seq1m4987
OG0001467	Sdes_comp19498_c0_seq1m11017
OG0001467	Sdes_comp19498_c0_seq2m11018
OG0001467	Sdes_comp19498_c0_seq3m11019
OG0001471	Sdes_comp16122_c0_seq1m5352
OG0001471	Sdes_comp16122_c1_seq1m5353
OG0001471	Sdes_comp18328_c0_seq1m8053
OG0001471	Sdes_comp18328_c0_seq2m8054
OG0001471	Sdes_comp19792_c0_seq1m11883
OG0001471	Sdes_comp24425_c0_seq1m22346
OG0001471	Sdes_comp8415_c0_seq1m64
OG0001472	Sdes_comp8901_c0_seq1m301
OG0001472	Sdes_comp9300_c0_seq1m787
OG0001473	Sdes_comp18735_c0_seq1m9091
OG0001473	Sdes_comp18736_c0_seq1m9094
OG0001475	Sdes_comp17311_c0_seq1m6517
OG0001476	Sdes_comp10597_c0_seq1m2294
OG0001476	Sdes_comp14222_c0_seq1m3432
OG0001476	Sdes_comp16494_c0_seq1m5813
OG0001476	Sdes_comp19905_c0_seq1m12301
OG0001477	Sdes_comp10790_c0_seq2m2455
OG0001477	Sdes_comp23808_c0_seq1m21958
OG0001478	Sdes_comp15780_c0_seq1m4841
OG0001479	Sdes_comp17401_c0_seq1m6612
OG0001479	Sdes_comp24907_c0_seq1m22589
OG0001480	Sdes_comp20588_c0_seq1m15555
OG0001480	Sdes_comp20588_c0_seq2m15556
OG0001481	Sdes_comp10027_c0_seq1m1617
OG0001482	Sdes_comp17665_c0_seq1m6931
OG0001482	Sdes_comp17665_c2_seq1m6933
OG0001482	Sdes_comp20775_c0_seq1m16818
OG0001483	Sdes_comp14930_c0_seq1m3626
OG0001483	Sdes_comp14930_c0_seq2m3627
OG0001483	Sdes_comp21378_c0_seq1m20024
OG0001484	Sdes_comp20503_c0_seq1m14984
OG0001484	Sdes_comp22050_c0_seq1m20583
OG0001484	Sdes_comp25311_c0_seq1m22733
OG0001486	Sdes_comp20427_c0_seq10m14537
OG0001486	Sdes_comp20427_c0_seq11m14540
OG0001486	Sdes_comp20427_c0_seq12m14542
OG0001486	Sdes_comp20427_c0_seq13m14544
OG0001486	Sdes_comp20427_c0_seq14m14547
OG0001486	Sdes_comp20427_c0_seq15m14550
OG0001486	Sdes_comp20427_c0_seq16m14553
OG0001486	Sdes_comp20427_c0_seq1m14516
OG0001486	Sdes_comp20427_c0_seq2m14518
OG0001486	Sdes_comp20427_c0_seq3m14521
OG0001486	Sdes_comp20427_c0_seq4m14523
OG0001486	Sdes_comp20427_c0_seq5m14526
OG0001486	Sdes_comp20427_c0_seq6m14528
OG0001486	Sdes_comp20427_c0_seq7m14531
OG0001486	Sdes_comp20427_c0_seq8m14533
OG0001486	Sdes_comp20427_c0_seq9m14535
OG0001487	Sdes_comp16714_c0_seq1m6000
OG0001487	Sdes_comp16714_c1_seq1m6002
OG0001487	Sdes_comp16714_c2_seq1m6003
OG0001487	Sdes_comp9071_c0_seq1m515
OG0001488	Sdes_comp19423_c0_seq1m10787
OG0001488	Sdes_comp24216_c0_seq1m22224
OG0001490	Sdes_comp21039_c0_seq1m19734
OG0001490	Sdes_comp28551_c0_seq1m23017
OG0001491	Sdes_comp10959_c0_seq1m2603
OG0001491	Sdes_comp19662_c0_seq1m11508
OG0001501	Sdes_comp17710_c0_seq1m6980
OG0001501	Sdes_comp17710_c1_seq1m6982
OG0001501	Sdes_comp24496_c0_seq1m22393
OG0001501	Sdes_comp9935_c0_seq1m1484
OG0001503	Sdes_comp20025_c0_seq1m12778
OG0001504	Sdes_comp18557_c0_seq1m8647
OG0001504	Sdes_comp20111_c0_seq1m13132
OG0001506	Sdes_comp10864_c0_seq1m2519
OG0001506	Sdes_comp21836_c0_seq1m20391
OG0001510	Sdes_comp24084_c0_seq1m22142
OG0001510	Sdes_comp24085_c0_seq1m22143
OG0001511	Sdes_comp17569_c0_seq1m6812
OG0001511	Sdes_comp19088_c0_seq1m9730
OG0001513	Sdes_comp10820_c0_seq1m2479
OG0001513	Sdes_comp20053_c0_seq1m12923
OG0001513	Sdes_comp20053_c0_seq2m12924
OG0001514	Sdes_comp15918_c0_seq1m5048
OG0001514	Sdes_comp20968_c0_seq1m19003
OG0001515	Sdes_comp22638_c0_seq1m21064
OG0001515	Sdes_comp22639_c0_seq1m21066
OG0001515	Sdes_comp22640_c0_seq1m21067
OG0001515	Sdes_comp23598_c0_seq1m21796
OG0001515	Sdes_comp23599_c0_seq1m21800
OG0001515	Sdes_comp24946_c0_seq1m22610
OG0001516	Sdes_comp19966_c0_seq1m12520
OG0001517	Sdes_comp21139_c0_seq1m19811
OG0001518	Sdes_comp23715_c0_seq1m21887
OG0001518	Sdes_comp9501_c0_seq1m971
OG0001519	Sdes_comp12191_c0_seq1m2946
OG0001520	Sdes_comp21696_c0_seq1m20272
OG0001520	Sdes_comp9714_c0_seq1m1212
OG0001521	Sdes_comp10001_c0_seq1m1585
OG0001521	Sdes_comp18065_c0_seq1m7457
OG0001521	Sdes_comp18065_c0_seq2m7458
OG0001522	Sdes_comp18379_c0_seq2m8182
OG0001522	Sdes_comp9701_c0_seq1m1198
OG0001522	Sdes_comp9701_c0_seq2m1199
OG0001523	Sdes_comp20885_c1_seq1m17941
OG0001524	Sdes_comp18021_c0_seq1m7314
OG0001524	Sdes_comp21382_c0_seq1m20026
OG0001525	Sdes_comp15222_c0_seq1m4050
OG0001526	Sdes_comp20584_c0_seq1m15537
OG0001528	Sdes_comp9433_c0_seq1m897
OG0001529	Sdes_comp20778_c0_seq2m16830
OG0001529	Sdes_comp20778_c0_seq3m16831
OG0001529	Sdes_comp20778_c0_seq4m16833
OG0001529	Sdes_comp20778_c0_seq6m16838
OG0001531	Sdes_comp17122_c0_seq1m6286
OG0001531	Sdes_comp18267_c0_seq1m7901
OG0001532	Sdes_comp10258_c0_seq1m1892
OG0001534	Sdes_comp20042_c0_seq1m12855
OG0001534	Sdes_comp20042_c0_seq2m12856
OG0001534	Sdes_comp20042_c0_seq3m12857
OG0001534	Sdes_comp20042_c0_seq4m12858
OG0001534	Sdes_comp20042_c0_seq4m12859
OG0001535	Sdes_comp10673_c0_seq1m2365
OG0001537	Sdes_comp20519_c0_seq1m15102
OG0001537	Sdes_comp20519_c0_seq2m15104
OG0001537	Sdes_comp20519_c0_seq3m15108
OG0001537	Sdes_comp20519_c0_seq4m15112
OG0001540	Sdes_comp18539_c0_seq1m8601
OG0001541	Sdes_comp9945_c0_seq1m1498
OG0001542	Sdes_comp18177_c0_seq1m7697
OG0001543	Sdes_comp19339_c0_seq1m10543
OG0001543	Sdes_comp19339_c0_seq2m10545
OG0001544	Sdes_comp23395_c0_seq1m21654
OG0001544	Sdes_comp8911_c0_seq1m318
OG0001546	Sdes_comp8924_c0_seq1m336
OG0001546	Sdes_comp8993_c0_seq2m406
OG0001547	Sdes_comp20855_c1_seq1m17670
OG0001547	Sdes_comp20855_c1_seq2m17672
OG0001548	Sdes_comp20965_c0_seq10m18863
OG0001548	Sdes_comp20965_c0_seq11m18868
OG0001548	Sdes_comp20965_c0_seq12m18874
OG0001548	Sdes_comp20965_c0_seq13m18879
OG0001548	Sdes_comp20965_c0_seq14m18884
OG0001548	Sdes_comp20965_c0_seq15m18889
OG0001548	Sdes_comp20965_c0_seq16m18892
OG0001548	Sdes_comp20965_c0_seq1m18829
OG0001548	Sdes_comp20965_c0_seq2m18833
OG0001548	Sdes_comp20965_c0_seq3m18838
OG0001548	Sdes_comp20965_c0_seq4m18842
OG0001548	Sdes_comp20965_c0_seq5m18846
OG0001548	Sdes_comp20965_c0_seq6m18850
OG0001548	Sdes_comp20965_c0_seq7m18854
OG0001548	Sdes_comp20965_c0_seq8m18857
OG0001548	Sdes_comp20965_c0_seq9m18860
OG0001549	Sdes_comp13248_c0_seq1m3122
OG0001549	Sdes_comp22481_c0_seq1m20930
OG0001550	Sdes_comp20362_c1_seq1m14164
OG0001550	Sdes_comp21182_c0_seq1m19846
OG0001552	Sdes_comp16009_c0_seq1m5188
OG0001552	Sdes_comp18499_c0_seq1m8517
OG0001553	Sdes_comp20076_c0_seq1m12985
OG0001553	Sdes_comp20076_c0_seq2m12987
OG0001553	Sdes_comp24619_c0_seq1m22454
OG0001554	Sdes_comp21901_c0_seq1m20442
OG0001554	Sdes_comp22572_c0_seq1m21000
OG0001555	Sdes_comp20679_c0_seq1m16144
OG0001555	Sdes_comp20679_c0_seq2m16145
OG0001555	Sdes_comp20679_c0_seq3m16147
OG0001555	Sdes_comp20679_c0_seq4m16149
OG0001555	Sdes_comp20679_c0_seq5m16150
OG0001555	Sdes_comp20679_c0_seq6m16152
OG0001555	Sdes_comp20679_c0_seq7m16154
OG0001555	Sdes_comp20679_c0_seq8m16155
OG0001555	Sdes_comp20679_c0_seq9m16157
OG0001557	Sdes_comp20265_c0_seq10m13783
OG0001557	Sdes_comp20265_c0_seq11m13786
OG0001557	Sdes_comp20265_c0_seq12m13789
OG0001557	Sdes_comp20265_c0_seq1m13752
OG0001557	Sdes_comp20265_c0_seq2m13755
OG0001557	Sdes_comp20265_c0_seq3m13760
OG0001557	Sdes_comp20265_c0_seq4m13763
OG0001557	Sdes_comp20265_c0_seq5m13767
OG0001557	Sdes_comp20265_c0_seq6m13771
OG0001557	Sdes_comp20265_c0_seq7m13774
OG0001557	Sdes_comp20265_c0_seq8m13777
OG0001557	Sdes_comp20265_c0_seq9m13780
OG0001558	Sdes_comp23320_c0_seq1m21592
OG0001558	Sdes_comp8897_c0_seq1m296
OG0001559	Sdes_comp18171_c0_seq1m7686
OG0001559	Sdes_comp18171_c0_seq2m7687
OG0001559	Sdes_comp23143_c0_seq1m21444
OG0001559	Sdes_comp25918_c0_seq1m22871
OG0001560	Sdes_comp16444_c0_seq1m5784
OG0001560	Sdes_comp16452_c0_seq1m5785
OG0001560	Sdes_comp16955_c0_seq1m6160
OG0001560	Sdes_comp28601_c0_seq1m23018
OG0001560	Sdes_comp9596_c0_seq1m1079
OG0001561	Sdes_comp18059_c0_seq1m7446
OG0001561	Sdes_comp18059_c0_seq2m7447
OG0001561	Sdes_comp18059_c0_seq3m7448
OG0001562	Sdes_comp14800_c0_seq1m3574
OG0001564	Sdes_comp11005_c0_seq1m2642
OG0001564	Sdes_comp17069_c0_seq1m6256
OG0001564	Sdes_comp18276_c0_seq1m7930
OG0001564	Sdes_comp18276_c0_seq2m7933
OG0001565	Sdes_comp19398_c0_seq1m10710
OG0001565	Sdes_comp22520_c0_seq1m20962
OG0001566	Sdes_comp19824_c0_seq1m11996
OG0001566	Sdes_comp19824_c0_seq2m11999
OG0001566	Sdes_comp20600_c0_seq1m15599
OG0001566	Sdes_comp20600_c0_seq2m15603
OG0001566	Sdes_comp20600_c0_seq3m15608
OG0001567	Sdes_comp21122_c0_seq1m19795
OG0001567	Sdes_comp26346_c0_seq1m22928
OG0001569	Sdes_comp15981_c0_seq1m5137
OG0001569	Sdes_comp15981_c0_seq2m5142
OG0001570	Sdes_comp14029_c0_seq1m3367
OG0001570	Sdes_comp19801_c0_seq1m11911
OG0001570	Sdes_comp19801_c0_seq2m11912
OG0001572	Sdes_comp15336_c0_seq1m4197
OG0001572	Sdes_comp15336_c0_seq2m4199
OG0001572	Sdes_comp15336_c0_seq2m4200
OG0001572	Sdes_comp20421_c0_seq1m14481
OG0001572	Sdes_comp20421_c0_seq1m14482
OG0001572	Sdes_comp20421_c0_seq2m14483
OG0001572	Sdes_comp20421_c0_seq2m14484
OG0001572	Sdes_comp20421_c0_seq3m14485
OG0001572	Sdes_comp20421_c0_seq3m14486
OG0001573	Sdes_comp18578_c0_seq1m8693
OG0001574	Sdes_comp23228_c0_seq1m21517
OG0001574	Sdes_comp8937_c0_seq1m355
OG0001574	Sdes_comp8938_c0_seq1m358
OG0001576	Sdes_comp20751_c0_seq1m16671
OG0001576	Sdes_comp20751_c0_seq2m16677
OG0001576	Sdes_comp20751_c0_seq3m16683
OG0001576	Sdes_comp20751_c0_seq4m16690
OG0001576	Sdes_comp20751_c0_seq5m16694
OG0001576	Sdes_comp20751_c0_seq6m16701
OG0001576	Sdes_comp20751_c0_seq7m16705
OG0001576	Sdes_comp20751_c0_seq8m16711
OG0001577	Sdes_comp18981_c0_seq1m9516
OG0001577	Sdes_comp18981_c1_seq1m9517
OG0001578	Sdes_comp18098_c0_seq1m7533
OG0001581	Sdes_comp9464_c0_seq1m931
OG0001583	Sdes_comp17392_c0_seq1m6605
OG0001583	Sdes_comp23253_c0_seq1m21536
OG0001583	Sdes_comp9893_c0_seq1m1430
OG0001606	Sdes_comp21555_c0_seq1m20167
OG0001606	Sdes_comp9617_c0_seq1m1100
OG0001607	Sdes_comp11037_c0_seq1m2670
OG0001607	Sdes_comp15793_c0_seq1m4861
OG0001607	Sdes_comp21853_c0_seq1m20408
OG0001607	Sdes_comp21854_c0_seq1m20409
OG0001608	Sdes_comp16186_c0_seq1m5437
OG0001608	Sdes_comp16495_c0_seq1m5814
OG0001610	Sdes_comp15195_c0_seq1m4021
OG0001610	Sdes_comp15195_c0_seq2m4025
OG0001611	Sdes_comp19900_c0_seq1m12279
OG0001611	Sdes_comp19900_c0_seq2m12281
OG0001611	Sdes_comp19900_c0_seq3m12282
OG0001611	Sdes_comp19900_c0_seq4m12283
OG0001611	Sdes_comp19900_c0_seq5m12284
OG0001611	Sdes_comp19900_c0_seq6m12285
OG0001613	Sdes_comp16385_c0_seq1m5739
OG0001614	Sdes_comp16183_c0_seq1m5432
OG0001615	Sdes_comp20282_c0_seq2m13848
OG0001615	Sdes_comp20282_c0_seq3m13851
OG0001615	Sdes_comp21491_c0_seq1m20114
OG0001616	Sdes_comp15165_c0_seq1m3985
OG0001617	Sdes_comp15227_c0_seq1m4058
OG0001617	Sdes_comp22996_c0_seq1m21337
OG0001618	Sdes_comp20695_c0_seq1m16273
OG0001618	Sdes_comp20695_c0_seq2m16278
OG0001618	Sdes_comp20695_c0_seq3m16282
OG0001618	Sdes_comp20695_c0_seq4m16286
