Orthogroup	Cfra_TRX
OG0006928	Cfra_2289T1
OG0006942	Cfra_2252T1
OG0006981	Cfra_1529T1
OG0006984	Cfra_7085T1
OG0006985	Cfra_8570T1
OG0007143	Cfra_0205T1
OG0007155	Cfra_6270T1
OG0007161	Cfra_3254T1
OG0007178	Cfra_7639T1
OG0007205	Cfra_5614T1
OG0007244	Cfra_5581T1
OG0007265	Cfra_7319T1
OG0007285	Cfra_6339T1
OG0007286	Cfra_3680T1
OG0007307	Cfra_4657T1
OG0007348	Cfra_5870T1
OG0007383	Cfra_0503T1
OG0007389	Cfra_4797T1
OG0007561	Cfra_7472T1
OG0007605	Cfra_5646T1
OG0007622	Cfra_3878T1
OG0007659	Cfra_4529T1
OG0007673	Cfra_4908T1
OG0007685	Cfra_3138T1
OG0007694	Cfra_4446T1
OG0007694	Cfra_8013T1
OG0007718	Cfra_5576T1
OG0007756	Cfra_0788T1
OG0007776	Cfra_2662T1
OG0007780	Cfra_4467T1
OG0008180	Cfra_6269T1
OG0008194	Cfra_4131T1
OG0008274	Cfra_8172T1
OG0008347	Cfra_5213T1
OG0008370	Cfra_8221T1
OG0008754	Cfra_4744T1
OG0008775	Cfra_3395T1
OG0008841	Cfra_2566T1
OG0008868	Cfra_4036T1
OG0008912	Cfra_0554T1
OG0008995	Cfra_6878T1
OG0008998	Cfra_8363T1
OG0009375	Cfra_0037T1
OG0009455	Cfra_2710T1
OG0009580	Cfra_3172T1
OG0011402	Cfra_4266T1
