Orthogroup	PT_TRX
OG0002881	PT_v1_tr_04270.p1
OG0002882	PT_v1_tr_02226.p1
OG0002882	PT_v1_tr_02383.p1
OG0002884	PT_v1_tr_05808.p1
OG0002887	PT_v1_tr_00007.p1
OG0002891	PT_v1_tr_07350.p1
OG0002891	PT_v1_tr_09348.p1
OG0002892	PT_v1_tr_07707.p1
OG0002893	PT_v1_tr_02710.p1
OG0002893	PT_v1_tr_09316.p1
OG0002895	PT_v1_tr_05625.p1
OG0002895	PT_v1_tr_05626.p1
OG0002895	PT_v1_tr_06672.p1
OG0002895	PT_v1_tr_09779.p1
OG0002896	PT_v1_tr_00388.p1
OG0002898	PT_v1_tr_01752.p1
OG0002898	PT_v1_tr_03115.p1
OG0002898	PT_v1_tr_06758.p1
OG0002900	PT_v1_tr_03067.p1
OG0002904	PT_v1_tr_01962.p1
OG0002904	PT_v1_tr_09129.p1
OG0002907	PT_v1_tr_06132.p1
OG0002907	PT_v1_tr_08746.p1
OG0002909	PT_v1_tr_06748.p1
OG0002909	PT_v1_tr_06892.p1
OG0002909	PT_v1_tr_10694.p1
OG0002910	PT_v1_tr_09007.p1
OG0002911	PT_v1_tr_04440.p1
OG0002911	PT_v1_tr_06053.p1
OG0002914	PT_v1_tr_00932.p1
OG0002914	PT_v1_tr_02550.p1
OG0002914	PT_v1_tr_03653.p1
OG0002916	PT_v1_tr_06890.p1
OG0002918	PT_v1_tr_01859.p1
OG0002919	PT_v1_tr_03865.p1
OG0002920	PT_v1_tr_07465.p1
OG0002920	PT_v1_tr_10624.p1
OG0002922	PT_v1_tr_01501.p1
OG0002922	PT_v1_tr_04780.p1
OG0002926	PT_v1_tr_04216.p1
OG0002927	PT_v1_tr_00427.p1
OG0002927	PT_v1_tr_04057.p1
OG0002927	PT_v1_tr_04058.p1
OG0002927	PT_v1_tr_07343.p1
OG0002927	PT_v1_tr_10167.p1
OG0002929	PT_v1_tr_03560.p1
OG0002930	PT_v1_tr_08966.p1
OG0002931	PT_v1_tr_04809.p1
OG0002932	PT_v1_tr_06660.p1
OG0002933	PT_v1_tr_03600.p1
OG0002934	PT_v1_tr_06946.p1
OG0002935	PT_v1_tr_06231.p1
OG0002935	PT_v1_tr_09002.p1
OG0002937	PT_v1_tr_04583.p1
OG0002937	PT_v1_tr_05120.p1
OG0002938	PT_v1_tr_01463.p3
OG0002938	PT_v1_tr_03775.p2
OG0002938	PT_v1_tr_03776.p2
OG0002939	PT_v1_tr_05444.p1
OG0002942	PT_v1_tr_00798.p1
OG0002942	PT_v1_tr_04177.p1
OG0002943	PT_v1_tr_01994.p1
OG0002943	PT_v1_tr_10207.p1
OG0002945	PT_v1_tr_10196.p1
OG0002947	PT_v1_tr_03978.p1
OG0002949	PT_v1_tr_00868.p1
OG0002949	PT_v1_tr_04536.p1
OG0002950	PT_v1_tr_00069.p1
OG0002955	PT_v1_tr_00674.p1
OG0002956	PT_v1_tr_06722.p1
OG0002956	PT_v1_tr_10032.p1
OG0002957	PT_v1_tr_04291.p1
OG0002957	PT_v1_tr_05180.p1
OG0002957	PT_v1_tr_08753.p1
OG0002957	PT_v1_tr_09990.p1
OG0002960	PT_v1_tr_02932.p1
OG0002960	PT_v1_tr_04543.p1
OG0002960	PT_v1_tr_10620.p1
OG0002987	PT_v1_tr_03692.p1
OG0002990	PT_v1_tr_05346.p1
OG0002991	PT_v1_tr_10684.p1
OG0002992	PT_v1_tr_06424.p1
OG0003002	PT_v1_tr_02184.p1
OG0003002	PT_v1_tr_07372.p1
OG0003004	PT_v1_tr_04394.p1
OG0003007	PT_v1_tr_01955.p1
OG0003009	PT_v1_tr_03801.p1
OG0003012	PT_v1_tr_06326.p1
OG0003013	PT_v1_tr_06119.p1
OG0003016	PT_v1_tr_02653.p1
OG0003017	PT_v1_tr_04719.p1
OG0003018	PT_v1_tr_10699.p1
OG0003019	PT_v1_tr_04924.p1
OG0003019	PT_v1_tr_04925.p1
OG0003020	PT_v1_tr_06673.p1
OG0003021	PT_v1_tr_00767.p1
OG0003021	PT_v1_tr_00767.p2
OG0003022	PT_v1_tr_01135.p1
OG0003022	PT_v1_tr_01294.p1
OG0003022	PT_v1_tr_01613.p1
OG0003022	PT_v1_tr_01660.p1
OG0003022	PT_v1_tr_10457.p1
OG0003025	PT_v1_tr_04945.p1
OG0003027	PT_v1_tr_01740.p1
OG0003027	PT_v1_tr_04629.p1
OG0003027	PT_v1_tr_08766.p1
OG0003029	PT_v1_tr_04390.p1
OG0003030	PT_v1_tr_01346.p1
OG0003032	PT_v1_tr_05906.p1
OG0003036	PT_v1_tr_07794.p1
OG0003036	PT_v1_tr_08969.p2
OG0003038	PT_v1_tr_00704.p1
OG0003039	PT_v1_tr_09171.p1
OG0003041	PT_v1_tr_03663.p1
OG0003041	PT_v1_tr_03664.p1
OG0003042	PT_v1_tr_01068.p1
OG0003042	PT_v1_tr_01069.p1
OG0003044	PT_v1_tr_03430.p1
OG0003044	PT_v1_tr_03431.p1
OG0003046	PT_v1_tr_07673.p1
OG0003047	PT_v1_tr_04005.p1
OG0003047	PT_v1_tr_04284.p1
OG0003048	PT_v1_tr_01206.p1
OG0003048	PT_v1_tr_07548.p1
OG0003049	PT_v1_tr_06624.p1
OG0003049	PT_v1_tr_08249.p1
OG0003051	PT_v1_tr_02073.p1
OG0003052	PT_v1_tr_03507.p1
OG0003053	PT_v1_tr_08414.p1
OG0003055	PT_v1_tr_00626.p1
OG0003055	PT_v1_tr_00627.p1
OG0003057	PT_v1_tr_07162.p1
OG0003059	PT_v1_tr_02387.p1
OG0003060	PT_v1_tr_02017.p1
OG0003061	PT_v1_tr_06495.p1
OG0003062	PT_v1_tr_01203.p1
OG0003062	PT_v1_tr_01785.p1
OG0003063	PT_v1_tr_09188.p1
OG0003065	PT_v1_tr_02834.p1
OG0003065	PT_v1_tr_07322.p1
OG0003069	PT_v1_tr_08395.p1
OG0003070	PT_v1_tr_01120.p1
OG0003070	PT_v1_tr_06449.p2
OG0003070	PT_v1_tr_09828.p1
OG0003072	PT_v1_tr_07589.p1
OG0003076	PT_v1_tr_00573.p2
OG0003076	PT_v1_tr_01280.p1
OG0003077	PT_v1_tr_01377.p1
OG0003077	PT_v1_tr_07723.p1
OG0003078	PT_v1_tr_07624.p1
OG0003081	PT_v1_tr_05801.p1
OG0003082	PT_v1_tr_05653.p1
OG0003083	PT_v1_tr_05402.p1
OG0003085	PT_v1_tr_04135.p1
OG0003086	PT_v1_tr_04124.p1
OG0003090	PT_v1_tr_00750.p1
OG0003090	PT_v1_tr_00751.p1
OG0003091	PT_v1_tr_00243.p1
OG0003092	PT_v1_tr_01742.p1
OG0003092	PT_v1_tr_10532.p1
OG0003094	PT_v1_tr_00977.p1
OG0003095	PT_v1_tr_04036.p1
OG0003098	PT_v1_tr_08963.p1
OG0003098	PT_v1_tr_10186.p1
OG0003099	PT_v1_tr_02927.p1
OG0003099	PT_v1_tr_09417.p1
OG0003100	PT_v1_tr_04258.p1
OG0003100	PT_v1_tr_08215.p1
OG0003101	PT_v1_tr_07598.p1
OG0003102	PT_v1_tr_10695.p1
OG0003103	PT_v1_tr_02028.p1
OG0003103	PT_v1_tr_08647.p1
OG0003104	PT_v1_tr_00710.p1
OG0003106	PT_v1_tr_09892.p1
OG0003107	PT_v1_tr_02415.p1
OG0003107	PT_v1_tr_07164.p1
OG0003107	PT_v1_tr_08662.p1
OG0003111	PT_v1_tr_01814.p1
OG0003111	PT_v1_tr_05215.p1
OG0003111	PT_v1_tr_05216.p1
OG0003112	PT_v1_tr_04418.p1
OG0003113	PT_v1_tr_03268.p1
OG0003113	PT_v1_tr_03732.p1
OG0003114	PT_v1_tr_04242.p1
OG0003115	PT_v1_tr_01709.p1
OG0003116	PT_v1_tr_05076.p1
OG0003117	PT_v1_tr_02659.p1
OG0003118	PT_v1_tr_08882.p1
OG0003118	PT_v1_tr_09895.p1
OG0003119	PT_v1_tr_01606.p1
OG0003120	PT_v1_tr_10876.p1
OG0003121	PT_v1_tr_01810.p1
OG0003121	PT_v1_tr_02526.p1
OG0003121	PT_v1_tr_08547.p1
OG0003122	PT_v1_tr_00641.p1
OG0003122	PT_v1_tr_09692.p1
OG0003123	PT_v1_tr_04126.p1
OG0003125	PT_v1_tr_01312.p1
OG0003126	PT_v1_tr_10446.p1
OG0003127	PT_v1_tr_04918.p1
OG0003127	PT_v1_tr_04919.p1
OG0003128	PT_v1_tr_00752.p1
OG0003129	PT_v1_tr_07122.p1
OG0003130	PT_v1_tr_07330.p1
OG0003133	PT_v1_tr_01200.p1
OG0003134	PT_v1_tr_04204.p1
OG0003135	PT_v1_tr_00734.p2
OG0003135	PT_v1_tr_08158.p2
OG0003135	PT_v1_tr_08159.p2
OG0003135	PT_v1_tr_08195.p2
OG0003136	PT_v1_tr_00005.p1
OG0003137	PT_v1_tr_00366.p1
OG0003138	PT_v1_tr_04984.p1
OG0003139	PT_v1_tr_06671.p1
OG0003140	PT_v1_tr_06848.p1
OG0003142	PT_v1_tr_05184.p1
OG0003143	PT_v1_tr_02762.p1
OG0003144	PT_v1_tr_00011.p1
OG0003146	PT_v1_tr_01197.p1
OG0003146	PT_v1_tr_05885.p1
OG0003147	PT_v1_tr_02807.p1
OG0003149	PT_v1_tr_00599.p1
OG0003149	PT_v1_tr_05739.p1
OG0003149	PT_v1_tr_10739.p1
OG0003150	PT_v1_tr_06030.p1
OG0003152	PT_v1_tr_08014.p1
OG0003154	PT_v1_tr_05295.p1
OG0003156	PT_v1_tr_10204.p1
OG0003157	PT_v1_tr_00521.p1
OG0003159	PT_v1_tr_07320.p1
OG0003160	PT_v1_tr_02103.p1
OG0003161	PT_v1_tr_05297.p1
OG0003161	PT_v1_tr_05298.p1
OG0003161	PT_v1_tr_08183.p1
OG0003162	PT_v1_tr_02081.p1
OG0003162	PT_v1_tr_02989.p1
OG0003164	PT_v1_tr_01521.p1
OG0003166	PT_v1_tr_01824.p1
OG0003168	PT_v1_tr_04631.p1
OG0003169	PT_v1_tr_07005.p1
OG0003169	PT_v1_tr_07006.p1
OG0003170	PT_v1_tr_02780.p1
OG0003173	PT_v1_tr_08854.p1
OG0003174	PT_v1_tr_09561.p1
OG0003176	PT_v1_tr_04577.p1
OG0003183	PT_v1_tr_00952.p1
OG0003183	PT_v1_tr_07619.p1
OG0003185	PT_v1_tr_10046.p1
OG0003186	PT_v1_tr_06980.p1
OG0003187	PT_v1_tr_00523.p1
OG0003187	PT_v1_tr_08292.p1
OG0003187	PT_v1_tr_08992.p1
OG0003188	PT_v1_tr_03923.p1
OG0003188	PT_v1_tr_03924.p1
OG0003189	PT_v1_tr_03019.p1
OG0003189	PT_v1_tr_09087.p1
OG0003190	PT_v1_tr_09195.p1
OG0003190	PT_v1_tr_09196.p1
OG0003190	PT_v1_tr_09197.p1
OG0003225	PT_v1_tr_06714.p1
OG0003228	PT_v1_tr_08716.p1
OG0003229	PT_v1_tr_07446.p1
OG0003230	PT_v1_tr_07922.p1
OG0003233	PT_v1_tr_07484.p1
OG0003236	PT_v1_tr_02508.p1
OG0003236	PT_v1_tr_09475.p1
OG0003238	PT_v1_tr_09514.p1
OG0003239	PT_v1_tr_05457.p1
OG0003240	PT_v1_tr_09120.p1
OG0003241	PT_v1_tr_05479.p1
OG0003241	PT_v1_tr_05480.p1
OG0003244	PT_v1_tr_07704.p1
OG0003244	PT_v1_tr_08266.p1
OG0003246	PT_v1_tr_08878.p1
OG0003246	PT_v1_tr_08879.p1
OG0003249	PT_v1_tr_06683.p1
OG0003255	PT_v1_tr_07434.p1
OG0003256	PT_v1_tr_02767.p1
OG0003259	PT_v1_tr_06043.p1
OG0003264	PT_v1_tr_06712.p1
OG0003265	PT_v1_tr_02589.p1
OG0003268	PT_v1_tr_02887.p1
OG0003268	PT_v1_tr_02888.p1
OG0003268	PT_v1_tr_03013.p1
OG0003268	PT_v1_tr_03550.p1
OG0003268	PT_v1_tr_03551.p1
OG0003269	PT_v1_tr_06196.p1
OG0003270	PT_v1_tr_00044.p1
OG0003272	PT_v1_tr_06100.p1
OG0003273	PT_v1_tr_07388.p1
OG0003275	PT_v1_tr_07410.p1
OG0003277	PT_v1_tr_09915.p1
OG0003278	PT_v1_tr_07304.p1
OG0003278	PT_v1_tr_07768.p1
OG0003279	PT_v1_tr_03694.p1
OG0003279	PT_v1_tr_04227.p1
OG0003281	PT_v1_tr_09542.p1
OG0003282	PT_v1_tr_07375.p1
OG0003286	PT_v1_tr_05026.p1
OG0003287	PT_v1_tr_04357.p1
OG0003287	PT_v1_tr_07272.p1
OG0003288	PT_v1_tr_02693.p1
OG0003288	PT_v1_tr_02694.p1
OG0003289	PT_v1_tr_06364.p1
OG0003290	PT_v1_tr_04070.p1
OG0003290	PT_v1_tr_04072.p1
OG0003291	PT_v1_tr_07199.p1
OG0003291	PT_v1_tr_09606.p1
OG0003292	PT_v1_tr_07065.p2
OG0003293	PT_v1_tr_08412.p1
OG0003293	PT_v1_tr_08545.p1
OG0003293	PT_v1_tr_08546.p1
OG0003293	PT_v1_tr_10598.p1
OG0003294	PT_v1_tr_05421.p1
OG0003295	PT_v1_tr_05314.p1
OG0003295	PT_v1_tr_05315.p1
OG0003295	PT_v1_tr_05316.p1
OG0003295	PT_v1_tr_05414.p1
OG0003298	PT_v1_tr_09256.p1
OG0003298	PT_v1_tr_10183.p1
OG0003299	PT_v1_tr_02411.p1
OG0003299	PT_v1_tr_06831.p1
OG0003300	PT_v1_tr_01449.p1
OG0003300	PT_v1_tr_08138.p1
OG0003303	PT_v1_tr_08224.p1
OG0003303	PT_v1_tr_08225.p1
OG0003304	PT_v1_tr_07208.p1
OG0003305	PT_v1_tr_02228.p1
OG0003305	PT_v1_tr_09555.p1
OG0003307	PT_v1_tr_08258.p1
OG0003307	PT_v1_tr_08259.p1
OG0003308	PT_v1_tr_01250.p1
OG0003309	PT_v1_tr_07825.p1
OG0003310	PT_v1_tr_09909.p1
OG0003310	PT_v1_tr_09910.p1
OG0003313	PT_v1_tr_09396.p1
OG0003314	PT_v1_tr_01304.p1
OG0003316	PT_v1_tr_04929.p1
OG0003316	PT_v1_tr_08204.p1
OG0003317	PT_v1_tr_05538.p1
OG0003317	PT_v1_tr_06858.p1
OG0003318	PT_v1_tr_02374.p1
OG0003318	PT_v1_tr_03760.p1
OG0003320	PT_v1_tr_03613.p1
OG0003323	PT_v1_tr_00594.p1
OG0003323	PT_v1_tr_06978.p1
OG0003324	PT_v1_tr_05362.p1
OG0003324	PT_v1_tr_08608.p1
OG0003325	PT_v1_tr_01841.p1
OG0003326	PT_v1_tr_09273.p1
OG0003331	PT_v1_tr_08937.p1
OG0003332	PT_v1_tr_06401.p1
OG0003336	PT_v1_tr_09551.p1
OG0003337	PT_v1_tr_02988.p1
OG0003338	PT_v1_tr_04063.p1
OG0003339	PT_v1_tr_08137.p1
OG0003340	PT_v1_tr_00019.p1
OG0003341	PT_v1_tr_04706.p1
OG0003342	PT_v1_tr_06485.p1
OG0003347	PT_v1_tr_02875.p1
OG0003348	PT_v1_tr_06532.p1
OG0003348	PT_v1_tr_06533.p1
OG0003348	PT_v1_tr_06812.p1
OG0003349	PT_v1_tr_08906.p1
OG0003352	PT_v1_tr_09344.p1
OG0003352	PT_v1_tr_09345.p1
OG0003358	PT_v1_tr_01540.p1
OG0003360	PT_v1_tr_00832.p1
OG0003364	PT_v1_tr_08471.p1
OG0003365	PT_v1_tr_07443.p1
OG0003365	PT_v1_tr_10540.p1
OG0003365	PT_v1_tr_10750.p1
OG0003366	PT_v1_tr_03147.p1
OG0003368	PT_v1_tr_04541.p1
OG0003370	PT_v1_tr_10471.p1
OG0003371	PT_v1_tr_03518.p1
OG0003373	PT_v1_tr_00271.p1
OG0003374	PT_v1_tr_04289.p1
OG0003377	PT_v1_tr_04049.p1
OG0003377	PT_v1_tr_10526.p1
OG0003380	PT_v1_tr_08100.p1
OG0003385	PT_v1_tr_01528.p1
OG0003387	PT_v1_tr_07580.p1
OG0003390	PT_v1_tr_06977.p1
OG0003391	PT_v1_tr_06140.p1
OG0003392	PT_v1_tr_00722.p1
OG0003393	PT_v1_tr_05135.p1
OG0003399	PT_v1_tr_06766.p1
OG0003401	PT_v1_tr_00511.p2
OG0003402	PT_v1_tr_07864.p1
OG0003403	PT_v1_tr_00215.p1
OG0003404	PT_v1_tr_02983.p1
OG0003405	PT_v1_tr_08531.p1
OG0003407	PT_v1_tr_07204.p1
OG0003409	PT_v1_tr_02976.p1
OG0003410	PT_v1_tr_05898.p1
OG0003411	PT_v1_tr_04770.p1
OG0003411	PT_v1_tr_08719.p1
OG0003412	PT_v1_tr_00970.p1
OG0003412	PT_v1_tr_00971.p1
OG0003414	PT_v1_tr_03836.p1
OG0003418	PT_v1_tr_06715.p1
OG0003420	PT_v1_tr_09808.p1
OG0003428	PT_v1_tr_10249.p1
OG0003428	PT_v1_tr_10250.p1
OG0003428	PT_v1_tr_10251.p1
OG0003430	PT_v1_tr_09473.p1
OG0003431	PT_v1_tr_01465.p1
OG0003431	PT_v1_tr_01466.p1
OG0003431	PT_v1_tr_04832.p1
OG0003433	PT_v1_tr_04132.p1
OG0003436	PT_v1_tr_06743.p1
OG0003448	PT_v1_tr_10376.p1
OG0003453	PT_v1_tr_02059.p1
OG0003479	PT_v1_tr_08281.p1
OG0003482	PT_v1_tr_10667.p1
OG0003487	PT_v1_tr_03542.p1
OG0003487	PT_v1_tr_09961.p1
OG0003488	PT_v1_tr_07918.p1
OG0003489	PT_v1_tr_00509.p1
OG0003490	PT_v1_tr_06471.p1
OG0003491	PT_v1_tr_00691.p1
OG0003497	PT_v1_tr_09735.p1
OG0003501	PT_v1_tr_02682.p1
OG0003501	PT_v1_tr_03774.p1
OG0003502	PT_v1_tr_06884.p1
OG0003502	PT_v1_tr_08023.p1
OG0003502	PT_v1_tr_10715.p1
OG0003507	PT_v1_tr_06321.p1
OG0003508	PT_v1_tr_01640.p1
OG0003508	PT_v1_tr_06914.p1
OG0003513	PT_v1_tr_10899.p1
OG0003516	PT_v1_tr_07400.p1
OG0003516	PT_v1_tr_07401.p1
OG0003518	PT_v1_tr_05745.p1
OG0003518	PT_v1_tr_08594.p1
OG0003519	PT_v1_tr_02275.p1
OG0003522	PT_v1_tr_08378.p1
OG0003522	PT_v1_tr_08458.p1
OG0003523	PT_v1_tr_01447.p1
OG0003524	PT_v1_tr_05054.p1
OG0003525	PT_v1_tr_00471.p1
OG0003527	PT_v1_tr_00911.p1
OG0003528	PT_v1_tr_08514.p1
OG0003531	PT_v1_tr_09570.p1
OG0003533	PT_v1_tr_06341.p1
OG0003534	PT_v1_tr_00670.p1
OG0003536	PT_v1_tr_02171.p1
OG0003538	PT_v1_tr_10192.p1
OG0003539	PT_v1_tr_00014.p1
OG0003539	PT_v1_tr_10580.p1
OG0003541	PT_v1_tr_02950.p1
OG0003542	PT_v1_tr_05397.p1
OG0003543	PT_v1_tr_00278.p1
OG0003543	PT_v1_tr_09699.p1
OG0003543	PT_v1_tr_10119.p1
OG0003546	PT_v1_tr_09410.p1
OG0003547	PT_v1_tr_09295.p1
OG0003548	PT_v1_tr_06338.p1
OG0003551	PT_v1_tr_10441.p1
OG0003552	PT_v1_tr_03688.p1
OG0003552	PT_v1_tr_09296.p1
OG0003552	PT_v1_tr_09297.p1
OG0003553	PT_v1_tr_04327.p1
OG0003554	PT_v1_tr_02771.p1
OG0003555	PT_v1_tr_04102.p1
OG0003556	PT_v1_tr_01510.p1
OG0003557	PT_v1_tr_07533.p1
OG0003558	PT_v1_tr_02464.p1
OG0003559	PT_v1_tr_08525.p4
OG0003559	PT_v1_tr_10305.p4
OG0003560	PT_v1_tr_00084.p1
OG0003560	PT_v1_tr_05356.p1
OG0003561	PT_v1_tr_05400.p1
OG0003563	PT_v1_tr_07936.p1
OG0003564	PT_v1_tr_02027.p1
OG0003566	PT_v1_tr_03434.p1
OG0003567	PT_v1_tr_02786.p1
OG0003569	PT_v1_tr_05746.p1
OG0003569	PT_v1_tr_07283.p1
OG0003570	PT_v1_tr_01960.p1
OG0003571	PT_v1_tr_02291.p1
OG0003572	PT_v1_tr_07694.p1
OG0003573	PT_v1_tr_03081.p1
OG0003573	PT_v1_tr_09734.p1
OG0003574	PT_v1_tr_08720.p1
OG0003575	PT_v1_tr_03478.p1
OG0003576	PT_v1_tr_00778.p1
OG0003576	PT_v1_tr_00779.p1
OG0003576	PT_v1_tr_06126.p1
OG0003576	PT_v1_tr_07189.p1
OG0003577	PT_v1_tr_00615.p1
OG0003577	PT_v1_tr_05873.p1
OG0003580	PT_v1_tr_01532.p1
OG0003582	PT_v1_tr_08478.p1
OG0003582	PT_v1_tr_08479.p1
OG0003582	PT_v1_tr_08481.p1
OG0003582	PT_v1_tr_08482.p1
OG0003583	PT_v1_tr_03916.p1
OG0003583	PT_v1_tr_03917.p1
OG0003583	PT_v1_tr_07973.p1
OG0003584	PT_v1_tr_10702.p1
OG0003585	PT_v1_tr_01608.p1
OG0003586	PT_v1_tr_06627.p1
OG0003588	PT_v1_tr_09100.p1
OG0003590	PT_v1_tr_10759.p1
OG0003591	PT_v1_tr_07510.p1
OG0003593	PT_v1_tr_01527.p1
OG0003593	PT_v1_tr_09149.p1
OG0003593	PT_v1_tr_10144.p1
OG0003594	PT_v1_tr_07571.p1
OG0003594	PT_v1_tr_07572.p1
OG0003595	PT_v1_tr_06376.p1
OG0003596	PT_v1_tr_05308.p1
OG0003597	PT_v1_tr_04615.p1
OG0003598	PT_v1_tr_04864.p1
OG0003599	PT_v1_tr_05886.p1
OG0003600	PT_v1_tr_04364.p1
OG0003601	PT_v1_tr_03623.p1
OG0003602	PT_v1_tr_08775.p1
OG0003603	PT_v1_tr_02593.p1
OG0003604	PT_v1_tr_08422.p1
OG0003610	PT_v1_tr_06880.p1
OG0003611	PT_v1_tr_09001.p1
OG0003614	PT_v1_tr_00951.p1
OG0003615	PT_v1_tr_07065.p1
OG0003617	PT_v1_tr_06754.p1
OG0003618	PT_v1_tr_07921.p1
OG0003618	PT_v1_tr_10673.p1
OG0003620	PT_v1_tr_07835.p1
OG0003621	PT_v1_tr_07039.p1
OG0003622	PT_v1_tr_01215.p1
OG0003622	PT_v1_tr_03569.p1
OG0003622	PT_v1_tr_04233.p1
OG0003623	PT_v1_tr_02621.p1
OG0003623	PT_v1_tr_10269.p1
OG0003624	PT_v1_tr_02014.p1
OG0003624	PT_v1_tr_08153.p1
OG0003625	PT_v1_tr_09263.p1
OG0003628	PT_v1_tr_00680.p1
OG0003630	PT_v1_tr_03108.p1
OG0003630	PT_v1_tr_03109.p1
OG0003631	PT_v1_tr_08401.p1
OG0003633	PT_v1_tr_01976.p1
OG0003633	PT_v1_tr_06021.p1
OG0003633	PT_v1_tr_06022.p1
OG0003634	PT_v1_tr_07999.p1
OG0003634	PT_v1_tr_10652.p1
OG0003639	PT_v1_tr_06921.p1
OG0003640	PT_v1_tr_05004.p1
OG0003641	PT_v1_tr_09631.p1
OG0003643	PT_v1_tr_09376.p1
OG0003645	PT_v1_tr_05997.p1
OG0003645	PT_v1_tr_07889.p1
OG0003646	PT_v1_tr_05401.p1
OG0003647	PT_v1_tr_05941.p1
OG0003648	PT_v1_tr_03302.p1
OG0003649	PT_v1_tr_03330.p5
OG0003649	PT_v1_tr_05740.p1
OG0003649	PT_v1_tr_07083.p1
OG0003649	PT_v1_tr_08392.p5
OG0003650	PT_v1_tr_03748.p1
OG0003653	PT_v1_tr_02340.p1
OG0003657	PT_v1_tr_09409.p1
OG0003659	PT_v1_tr_04296.p1
OG0003660	PT_v1_tr_01600.p1
OG0003660	PT_v1_tr_03186.p1
OG0003663	PT_v1_tr_05717.p1
OG0003663	PT_v1_tr_09403.p1
OG0003664	PT_v1_tr_04513.p1
OG0003666	PT_v1_tr_05585.p1
OG0003666	PT_v1_tr_09078.p1
OG0003667	PT_v1_tr_04490.p1
OG0003669	PT_v1_tr_09372.p1
OG0003670	PT_v1_tr_10290.p1
OG0003672	PT_v1_tr_04152.p1
OG0003675	PT_v1_tr_00439.p1
OG0003676	PT_v1_tr_01666.p1
OG0003677	PT_v1_tr_08535.p1
OG0003678	PT_v1_tr_01545.p1
OG0003678	PT_v1_tr_05187.p1
OG0003679	PT_v1_tr_02909.p1
OG0003679	PT_v1_tr_05816.p1
OG0003680	PT_v1_tr_04066.p1
OG0003682	PT_v1_tr_02825.p1
OG0003684	PT_v1_tr_04725.p1
OG0003685	PT_v1_tr_07984.p1
OG0003686	PT_v1_tr_03167.p1
OG0003687	PT_v1_tr_00333.p1
OG0003689	PT_v1_tr_02995.p1
OG0003693	PT_v1_tr_00260.p1
OG0003694	PT_v1_tr_04140.p1
OG0003696	PT_v1_tr_00288.p1
OG0003696	PT_v1_tr_00290.p1
OG0003696	PT_v1_tr_02957.p1
OG0003696	PT_v1_tr_02958.p1
OG0003699	PT_v1_tr_09071.p1
OG0003708	PT_v1_tr_10101.p2
OG0003709	PT_v1_tr_09577.p1
OG0003720	PT_v1_tr_02985.p1
OG0003742	PT_v1_tr_02109.p1
OG0003744	PT_v1_tr_02466.p1
OG0003745	PT_v1_tr_05073.p1
OG0003745	PT_v1_tr_05160.p1
OG0003746	PT_v1_tr_10221.p1
OG0003748	PT_v1_tr_07216.p1
OG0003749	PT_v1_tr_00593.p1
OG0003750	PT_v1_tr_08200.p1
OG0003752	PT_v1_tr_00379.p1
OG0003754	PT_v1_tr_08939.p1
OG0003755	PT_v1_tr_02832.p1
OG0003757	PT_v1_tr_03555.p1
OG0003761	PT_v1_tr_00125.p1
OG0003761	PT_v1_tr_00126.p1
OG0003762	PT_v1_tr_10257.p1
OG0003764	PT_v1_tr_07940.p1
OG0003768	PT_v1_tr_02188.p1
OG0003770	PT_v1_tr_03517.p1
OG0003771	PT_v1_tr_04426.p1
OG0003774	PT_v1_tr_10045.p1
OG0003776	PT_v1_tr_06175.p1
OG0003782	PT_v1_tr_01295.p1
OG0003784	PT_v1_tr_01864.p1
OG0003785	PT_v1_tr_00178.p1
OG0003785	PT_v1_tr_02894.p1
OG0003786	PT_v1_tr_03466.p1
OG0003786	PT_v1_tr_05379.p1
OG0003788	PT_v1_tr_01252.p1
OG0003788	PT_v1_tr_06325.p1
OG0003788	PT_v1_tr_08213.p1
OG0003788	PT_v1_tr_08523.p1
OG0003788	PT_v1_tr_08524.p1
OG0003790	PT_v1_tr_02963.p1
OG0003792	PT_v1_tr_06591.p1
OG0003793	PT_v1_tr_10500.p1
OG0003796	PT_v1_tr_05045.p1
OG0003798	PT_v1_tr_04495.p1
OG0003800	PT_v1_tr_04322.p1
OG0003802	PT_v1_tr_06142.p1
OG0003803	PT_v1_tr_02570.p1
OG0003804	PT_v1_tr_07058.p1
OG0003805	PT_v1_tr_01146.p1
OG0003805	PT_v1_tr_07123.p1
OG0003807	PT_v1_tr_02268.p1
OG0003808	PT_v1_tr_00010.p1
OG0003808	PT_v1_tr_00152.p1
OG0003809	PT_v1_tr_00840.p1
OG0003809	PT_v1_tr_02817.p1
OG0003810	PT_v1_tr_02082.p1
OG0003810	PT_v1_tr_04163.p1
OG0003810	PT_v1_tr_06661.p1
OG0003811	PT_v1_tr_04456.p1
OG0003811	PT_v1_tr_04457.p1
OG0003811	PT_v1_tr_04458.p1
OG0003812	PT_v1_tr_00296.p1
OG0003812	PT_v1_tr_03441.p1
OG0003815	PT_v1_tr_04146.p1
OG0003817	PT_v1_tr_00964.p1
OG0003818	PT_v1_tr_02977.p1
OG0003818	PT_v1_tr_05705.p1
OG0003818	PT_v1_tr_09546.p1
OG0003819	PT_v1_tr_00422.p1
OG0003820	PT_v1_tr_04602.p1
OG0003821	PT_v1_tr_10370.p1
OG0003821	PT_v1_tr_10371.p1
OG0003823	PT_v1_tr_10815.p1
