Orthogroup	DM_TRX
OG0003080	FBgn0033846.p1
OG0003081	FBgn0005533.p1
OG0003082	FBgn0030733.p1
OG0003082	FBgn0039576.p1
OG0003083	FBgn0032347.p1
OG0003084	FBgn0029756.p1
OG0003085	FBgn0034876.p1
OG0003086	FBgn0031657.p1
OG0003087	FBgn0052649.p1
OG0003089	FBgn0033853.p7
OG0003089	FBgn0053156.p12
OG0003090	FBgn0019637.p1
OG0003090	FBgn0038773.p1
OG0003091	FBgn0037608.p1
OG0003092	FBgn0030063.p1
OG0003093	FBgn0086909.p1
OG0003094	FBgn0035992.p1
OG0003095	FBgn0082598.p4
OG0003098	FBgn0010612.p4
OG0003098	FBgn0031941.p1
OG0003099	FBgn0038746.p1
OG0003101	FBgn0086785.p1
OG0003102	FBgn0037709.p1
OG0003104	FBgn0023184.p1
OG0003105	FBgn0033269.p6
OG0003106	FBgn0010551.p2
OG0003107	FBgn0038364.p5
OG0003108	FBgn0037536.p1
OG0003109	FBgn0000319.p7
OG0003110	FBgn0000330.p1
OG0003111	FBgn0035830.p1
OG0003112	FBgn0030853.p1
OG0003112	FBgn0036706.p1
OG0003113	FBgn0014127.p3
OG0003114	FBgn0014877.p1
OG0003115	FBgn0025617.p1
OG0003116	FBgn0031094.p1
OG0003117	FBgn0039745.p1
OG0003117	FBgn0085346.p1
OG0003118	FBgn0086134.p1
OG0003119	FBgn0038683.p6
OG0003120	FBgn0028744.p1
OG0003122	FBgn0004856.p1
OG0003123	FBgn0037489.p1
OG0003125	FBgn0026373.p1
OG0003126	FBgn0001337.p1
OG0003127	FBgn0037314.p3
OG0003128	FBgn0038307.p4
OG0003129	FBgn0035721.p2
OG0003129	FBgn0035722.p1
OG0003130	FBgn0031830.p1
OG0003130	FBgn0031831.p1
OG0003131	FBgn0000239.p1
OG0003132	FBgn0016053.p1
OG0003132	FBgn0017482.p1
OG0003134	FBgn0003074.p5
OG0003135	FBgn0036194.p1
OG0003136	FBgn0030035.p1
OG0003137	FBgn0030365.p1
OG0003138	FBgn0030670.p1
OG0003139	FBgn0037543.p1
OG0003142	FBgn0034307.p1
OG0003143	FBgn0028693.p1
OG0003143	FBgn0036465.p1
OG0003144	FBgn0028531.p1
OG0003144	FBgn0037655.p1
OG0003144	FBgn0040355.p1
OG0003144	FBgn0051642.p1
OG0003144	FBgn0051835.p1
OG0003145	FBgn0032729.p1
OG0003146	FBgn0017579.p1
OG0003147	FBgn0039904.p4
OG0003148	FBgn0010350.p1
OG0003149	FBgn0034432.p1
OG0003149	FBgn0086712.p1
OG0003150	FBgn0042138.p3
OG0003151	FBgn0037138.p5
OG0003151	FBgn0053092.p13
OG0003152	FBgn0040002.p1
OG0003154	FBgn0028470.p1
OG0003156	FBgn0003075.p1
OG0003156	FBgn0031451.p1
OG0003157	FBgn0036397.p3
OG0003159	FBgn0032298.p1
OG0003160	FBgn0004372.p1
OG0003160	FBgn0023509.p1
OG0003161	FBgn0031729.p1
OG0003161	FBgn0032200.p1
OG0003162	FBgn0031497.p1
OG0003163	FBgn0027052.p1
OG0003164	FBgn0032160.p1
OG0003164	FBgn0032161.p1
OG0003164	FBgn0032162.p1
OG0003166	FBgn0038452.p1
OG0003166	FBgn0039070.p1
OG0003168	FBgn0033615.p1
OG0003169	FBgn0051453.p1
OG0003170	FBgn0034118.p1
OG0003171	FBgn0034641.p1
OG0003173	FBgn0004461.p1
OG0003174	FBgn0037847.p4
OG0003176	FBgn0033773.p1
OG0003180	FBgn0029789.p1
OG0003181	FBgn0030717.p1
OG0003181	FBgn0032664.p1
OG0003182	FBgn0052654.p8
OG0003183	FBgn0004901.p1
OG0003183	FBgn0041194.p4
OG0003188	FBgn0030821.p1
OG0003188	FBgn0051007.p1
OG0003188	FBgn0051008.p1
OG0003190	FBgn0033169.p1
OG0003221	FBgn0053208.p45
OG0003225	FBgn0037513.p1
OG0003226	FBgn0031312.p1
OG0003228	FBgn0039240.p1
OG0003229	FBgn0032292.p1
OG0003233	FBgn0032465.p1
OG0003236	FBgn0035895.p1
OG0003237	FBgn0031304.p1
OG0003238	FBgn0039110.p1
OG0003239	FBgn0033972.p1
OG0003240	FBgn0036581.p1
OG0003241	FBgn0020272.p1
OG0003244	FBgn0036480.p1
OG0003245	FBgn0032361.p1
OG0003246	FBgn0037121.p1
OG0003249	FBgn0086472.p4
OG0003251	FBgn0004655.p1
OG0003252	FBgn0029906.p1
OG0003253	FBgn0037718.p1
OG0003254	FBgn0034598.p9
OG0003255	FBgn0030306.p1
OG0003256	FBgn0029117.p1
OG0003257	FBgn0037780.p1
OG0003258	FBgn0030753.p1
OG0003259	FBgn0039867.p6
OG0003260	FBgn0034380.p1
OG0003264	FBgn0025720.p4
OG0003265	FBgn0013334.p5
OG0003268	FBgn0016978.p1
OG0003269	FBgn0038655.p1
OG0003269	FBgn0040076.p2
OG0003269	FBgn0040076.p3
OG0003269	FBgn0040077.p2
OG0003269	FBgn0040077.p3
OG0003269	FBgn0051469.p1
OG0003270	FBgn0034963.p2
OG0003272	FBgn0032961.p1
OG0003273	FBgn0017567.p1
OG0003274	FBgn0039296.p1
OG0003275	FBgn0028707.p1
OG0003276	FBgn0031489.p1
OG0003276	FBgn0034800.p1
OG0003276	FBgn0039464.p4
OG0003277	FBgn0037491.p1
OG0003278	FBgn0031235.p1
OG0003279	FBgn0039407.p1
OG0003280	FBgn0036208.p1
OG0003281	FBgn0051694.p1
OG0003282	FBgn0027505.p7
OG0003284	FBgn0038297.p1
OG0003285	FBgn0039589.p1
OG0003286	FBgn0026208.p1
OG0003287	FBgn0043455.p1
OG0003288	FBgn0027287.p1
OG0003289	FBgn0039126.p1
OG0003289	FBgn0039127.p1
OG0003290	FBgn0030686.p1
OG0003291	FBgn0025366.p1
OG0003292	FBgn0036292.p1
OG0003293	FBgn0035520.p1
OG0003294	FBgn0039044.p3
OG0003295	FBgn0003482.p1
OG0003296	FBgn0034327.p1
OG0003296	FBgn0037156.p1
OG0003297	FBgn0022960.p5
OG0003298	FBgn0035423.p1
OG0003299	FBgn0037770.p1
OG0003300	FBgn0033556.p1
OG0003302	FBgn0028926.p1
OG0003303	FBgn0034390.p1
OG0003303	FBgn0043456.p1
OG0003304	FBgn0015271.p1
OG0003305	FBgn0051938.p1
OG0003307	FBgn0028892.p1
OG0003307	FBgn0034687.p1
OG0003307	FBgn0034688.p3
OG0003307	FBgn0034689.p1
OG0003308	FBgn0017577.p1
OG0003309	FBgn0000581.p10
OG0003310	FBgn0032646.p1
OG0003311	FBgn0035519.p1
OG0003313	FBgn0014023.p1
OG0003314	FBgn0039417.p1
OG0003315	FBgn0037943.p1
OG0003316	FBgn0001994.p1
OG0003317	FBgn0001220.p1
OG0003318	FBgn0034368.p1
OG0003320	FBgn0000318.p2
OG0003320	FBgn0040396.p2
OG0003323	FBgn0036519.p1
OG0003324	FBgn0015544.p1
OG0003325	FBgn0023477.p1
OG0003326	FBgn0026619.p2
OG0003328	FBgn0034186.p1
OG0003330	FBgn0030406.p1
OG0003331	FBgn0034113.p1
OG0003332	FBgn0025373.p1
OG0003334	FBgn0015075.p1
OG0003336	FBgn0040346.p1
OG0003337	FBgn0003676.p5
OG0003338	FBgn0030802.p1
OG0003339	FBgn0036754.p1
OG0003340	FBgn0086706.p4
OG0003341	FBgn0032077.p2
OG0003342	FBgn0022097.p1
OG0003342	FBgn0040377.p1
OG0003343	FBgn0030554.p1
OG0003344	FBgn0038684.p2
OG0003346	FBgn0024920.p1
OG0003347	FBgn0032915.p1
OG0003348	FBgn0000140.p1
OG0003349	FBgn0035027.p1
OG0003351	FBgn0021874.p1
OG0003352	FBgn0085810.p1
OG0003354	FBgn0037231.p1
OG0003355	FBgn0004101.p1
OG0003358	FBgn0020235.p2
OG0003360	FBgn0050291.p1
OG0003361	FBgn0031265.p1
OG0003363	FBgn0034957.p1
OG0003364	FBgn0032444.p1
OG0003365	FBgn0021995.p1
OG0003366	FBgn0011787.p1
OG0003368	FBgn0037622.p1
OG0003370	FBgn0031708.p1
OG0003371	FBgn0039175.p1
OG0003372	FBgn0004837.p1
OG0003373	FBgn0024887.p1
OG0003374	FBgn0026143.p1
OG0003375	FBgn0038321.p1
OG0003376	FBgn0015287.p1
OG0003378	FBgn0033005.p3
OG0003379	FBgn0022085.p17
OG0003380	FBgn0035532.p1
OG0003382	FBgn0036336.p1
OG0003383	FBgn0034577.p1
OG0003385	FBgn0038868.p1
OG0003386	FBgn0037347.p2
OG0003387	FBgn0027334.p1
OG0003388	FBgn0038953.p1
OG0003390	FBgn0004066.p1
OG0003390	FBgn0017556.p1
OG0003390	FBgn0017557.p1
OG0003391	FBgn0001977.p1
OG0003392	FBgn0010421.p1
OG0003393	FBgn0028837.p1
OG0003395	FBgn0037609.p1
OG0003396	FBgn0041004.p6
OG0003398	FBgn0029661.p1
OG0003398	FBgn0030015.p1
OG0003398	FBgn0037242.p1
OG0003398	FBgn0039498.p1
OG0003399	FBgn0037632.p1
OG0003401	FBgn0026380.p1
OG0003402	FBgn0011768.p2
OG0003403	FBgn0028689.p1
OG0003404	FBgn0038908.p1
OG0003405	FBgn0021847.p1
OG0003406	FBgn0029849.p3
OG0003406	FBgn0039641.p1
OG0003407	FBgn0036487.p1
OG0003408	FBgn0085421.p6
OG0003409	FBgn0030142.p1
OG0003410	FBgn0026326.p1
OG0003411	FBgn0031408.p1
OG0003412	FBgn0036500.p1
OG0003414	FBgn0036386.p1
OG0003416	FBgn0034527.p1
OG0003417	FBgn0030955.p1
OG0003417	FBgn0030958.p1
OG0003418	FBgn0011016.p2
OG0003419	FBgn0027569.p1
OG0003423	FBgn0085389.p3
OG0003428	FBgn0029820.p1
OG0003431	FBgn0035397.p11
OG0003433	FBgn0032368.p1
OG0003433	FBgn0033107.p1
OG0003436	FBgn0026753.p1
OG0003479	FBgn0037880.p1
OG0003482	FBgn0034238.p1
OG0003482	FBgn0034239.p1
OG0003485	FBgn0037435.p1
OG0003487	FBgn0028419.p1
OG0003488	FBgn0024978.p1
OG0003488	FBgn0032971.p1
OG0003488	FBgn0035124.p1
OG0003490	FBgn0000486.p1
OG0003491	FBgn0033686.p1
OG0003492	FBgn0004644.p1
OG0003495	FBgn0039020.p1
OG0003496	FBgn0033766.p1
OG0003497	FBgn0035644.p1
OG0003501	FBgn0027554.p5
OG0003502	FBgn0036931.p1
OG0003502	FBgn0037712.p1
OG0003503	FBgn0021750.p1
OG0003504	FBgn0035812.p1
OG0003505	FBgn0033762.p3
OG0003506	FBgn0029945.p1
OG0003507	FBgn0039136.p1
OG0003508	FBgn0037330.p1
OG0003509	FBgn0023542.p1
OG0003511	FBgn0034733.p1
OG0003512	FBgn0024329.p1
OG0003513	FBgn0036263.p1
OG0003516	FBgn0037504.p1
OG0003517	FBgn0000447.p1
OG0003518	FBgn0032248.p1
OG0003518	FBgn0032291.p1
OG0003522	FBgn0033465.p1
OG0003523	FBgn0029134.p3
OG0003523	FBgn0034842.p2
OG0003523	FBgn0051742.p1
OG0003524	FBgn0035298.p4
OG0003525	FBgn0051852.p1
OG0003527	FBgn0030088.p1
OG0003528	FBgn0028411.p1
OG0003531	FBgn0036104.p1
OG0003533	FBgn0036710.p1
OG0003534	FBgn0037263.p1
OG0003536	FBgn0029664.p1
OG0003538	FBgn0029903.p1
OG0003539	FBgn0010426.p1
OG0003539	FBgn0037402.p1
OG0003540	FBgn0027595.p1
OG0003541	FBgn0038269.p1
OG0003543	FBgn0030054.p1
OG0003544	FBgn0011425.p1
OG0003545	FBgn0030629.p1
OG0003545	FBgn0030630.p1
OG0003546	FBgn0032234.p1
OG0003547	FBgn0032408.p1
OG0003548	FBgn0031816.p1
OG0003549	FBgn0034697.p3
OG0003550	FBgn0010292.p1
OG0003551	FBgn0024362.p7
OG0003551	FBgn0052319.p1
OG0003552	FBgn0033162.p1
OG0003553	FBgn0035251.p1
OG0003554	FBgn0035528.p1
OG0003555	FBgn0039828.p1
OG0003556	FBgn0023514.p1
OG0003557	FBgn0033210.p1
OG0003558	FBgn0010453.p1
OG0003558	FBgn0035602.p1
OG0003559	FBgn0003275.p1
OG0003560	FBgn0037529.p1
OG0003561	FBgn0022027.p1
OG0003563	FBgn0029588.p3
OG0003563	FBgn0036210.p1
OG0003564	FBgn0034703.p1
OG0003566	FBgn0010621.p1
OG0003567	FBgn0020305.p1
OG0003569	FBgn0024308.p35
OG0003570	FBgn0020909.p1
OG0003571	FBgn0038649.p1
OG0003572	FBgn0032216.p1
OG0003573	FBgn0031871.p1
OG0003573	FBgn0038334.p1
OG0003574	FBgn0036544.p1
OG0003575	FBgn0022936.p1
OG0003576	FBgn0030474.p1
OG0003577	FBgn0050493.p1
OG0003579	FBgn0033083.p1
OG0003580	FBgn0034938.p1
OG0003581	FBgn0051961.p1
OG0003582	FBgn0037860.p1
OG0003582	FBgn0037873.p1
OG0003583	FBgn0023129.p1
OG0003584	FBgn0015582.p1
OG0003585	FBgn0032478.p1
OG0003586	FBgn0023171.p1
OG0003588	FBgn0032847.p1
OG0003590	FBgn0034269.p1
OG0003591	FBgn0037232.p1
OG0003592	FBgn0028896.p1
OG0003592	FBgn0035479.p1
OG0003592	FBgn0036421.p1
OG0003592	FBgn0036660.p1
OG0003592	FBgn0051807.p1
OG0003592	FBgn0053552.p1
OG0003593	FBgn0010531.p1
OG0003594	FBgn0033485.p1
OG0003595	FBgn0050349.p1
OG0003596	FBgn0011659.p1
OG0003597	FBgn0024491.p2
OG0003598	FBgn0031851.p1
OG0003599	FBgn0037061.p1
OG0003600	FBgn0036334.p2
OG0003600	FBgn0038200.p3
OG0003601	FBgn0027088.p1
OG0003602	FBgn0003480.p1
OG0003603	FBgn0015794.p1
OG0003604	FBgn0038175.p1
OG0003604	FBgn0058045.p1
OG0003608	FBgn0015553.p1
OG0003609	FBgn0031950.p1
OG0003610	FBgn0036580.p1
OG0003611	FBgn0052500.p1
OG0003611	FBgn0052500.p3
OG0003611	FBgn0052857.p1
OG0003611	FBgn0053502.p1
OG0003612	FBgn0031664.p1
OG0003614	FBgn0024891.p5
OG0003615	FBgn0037022.p1
OG0003617	FBgn0004875.p12
OG0003618	FBgn0008635.p1
OG0003619	FBgn0031361.p1
OG0003620	FBgn0020407.p1
OG0003621	FBgn0031660.p1
OG0003622	FBgn0030657.p2
OG0003622	FBgn0036730.p1
OG0003622	FBgn0052584.p2
OG0003623	FBgn0038461.p1
OG0003623	FBgn0038462.p1
OG0003624	FBgn0031229.p1
OG0003625	FBgn0028694.p1
OG0003626	FBgn0037293.p1
OG0003628	FBgn0014455.p1
OG0003629	FBgn0028665.p1
OG0003629	FBgn0039058.p1
OG0003630	FBgn0033274.p1
OG0003630	FBgn0033523.p1
OG0003631	FBgn0036513.p1
OG0003632	FBgn0037567.p1
OG0003633	FBgn0011824.p1
OG0003634	FBgn0029929.p1
OG0003637	FBgn0038853.p1
OG0003638	FBgn0040384.p3
OG0003639	FBgn0032922.p1
OG0003640	FBgn0038927.p1
OG0003641	FBgn0038369.p1
OG0003641	FBgn0065032.p3
OG0003642	FBgn0037279.p3
OG0003643	FBgn0039943.p1
OG0003644	FBgn0033031.p1
OG0003645	FBgn0004888.p1
OG0003645	FBgn0038708.p1
OG0003647	FBgn0036614.p1
OG0003648	FBgn0041186.p1
OG0003649	FBgn0038183.p1
OG0003650	FBgn0034708.p1
OG0003651	FBgn0030683.p1
OG0003652	FBgn0037185.p1
OG0003657	FBgn0026702.p1
OG0003659	FBgn0010851.p1
OG0003660	FBgn0032250.p1
OG0003663	FBgn0026378.p1
OG0003664	FBgn0032346.p1
OG0003665	FBgn0026620.p2
OG0003667	FBgn0030101.p3
OG0003668	FBgn0022943.p1
OG0003670	FBgn0013531.p1
OG0003671	FBgn0037735.p1
OG0003671	FBgn0052937.p1
OG0003672	FBgn0086532.p1
OG0003675	FBgn0013349.p2
OG0003676	FBgn0032599.p1
OG0003677	FBgn0032050.p1
OG0003678	FBgn0030081.p1
OG0003679	FBgn0036059.p11
OG0003680	FBgn0013746.p1
OG0003681	FBgn0029113.p1
OG0003684	FBgn0015929.p1
OG0003685	FBgn0025832.p1
OG0003686	FBgn0029818.p1
OG0003687	FBgn0052451.p1
OG0003690	FBgn0035677.p1
OG0003693	FBgn0016691.p1
OG0003694	FBgn0034232.p1
OG0003695	FBgn0030997.p4
OG0003695	FBgn0031284.p1
OG0003702	FBgn0030421.p4
OG0003703	FBgn0031844.p1
OG0003703	FBgn0039854.p1
OG0003703	FBgn0039855.p1
OG0003703	FBgn0039856.p1
OG0003705	FBgn0050392.p1
OG0003708	FBgn0032732.p1
OG0003709	FBgn0024558.p1
OG0003720	FBgn0001321.p1
OG0003720	FBgn0020517.p1
OG0003720	FBgn0037820.p1
OG0003720	FBgn0085384.p1
OG0003742	FBgn0037250.p1
OG0003744	FBgn0032229.p1
OG0003746	FBgn0027599.p1
OG0003747	FBgn0036671.p1
OG0003748	FBgn0036000.p1
OG0003749	FBgn0024841.p1
OG0003752	FBgn0039639.p1
OG0003754	FBgn0032833.p1
OG0003754	FBgn0033020.p1
OG0003757	FBgn0036038.p1
OG0003758	FBgn0037638.p3
OG0003759	FBgn0037219.p1
OG0003760	FBgn0035627.p1
OG0003761	FBgn0031649.p1
OG0003761	FBgn0035332.p1
OG0003761	FBgn0036329.p1
OG0003761	FBgn0041150.p21
OG0003761	FBgn0051693.p1
OG0003762	FBgn0027082.p1
OG0003763	FBgn0032054.p1
OG0003764	FBgn0005654.p1
OG0003764	FBgn0085344.p1
OG0003765	FBgn0031262.p1
OG0003767	FBgn0032811.p1
OG0003768	FBgn0035335.p1
OG0003770	FBgn0027553.p1
OG0003774	FBgn0034452.p1
OG0003777	FBgn0002716.p1
OG0003778	FBgn0003141.p1
OG0003781	FBgn0036570.p1
OG0003782	FBgn0034310.p1
OG0003783	FBgn0032138.p1
OG0003784	FBgn0040075.p1
OG0003785	FBgn0040337.p1
OG0003786	FBgn0038088.p1
OG0003786	FBgn0051345.p1
OG0003788	FBgn0029747.p1
OG0003788	FBgn0037162.p1
OG0003790	FBgn0000053.p1
OG0003793	FBgn0011297.p1
OG0003796	FBgn0039773.p1
OG0003797	FBgn0036402.p1
OG0003798	FBgn0035970.p1
OG0003798	FBgn0038039.p1
OG0003800	FBgn0040064.p1
OG0003801	FBgn0032701.p2
OG0003802	FBgn0037135.p4
OG0003803	FBgn0036911.p3
OG0003804	FBgn0039849.p3
OG0003805	FBgn0027095.p1
OG0003807	FBgn0031436.p2
OG0003808	FBgn0034654.p1
OG0003809	FBgn0021814.p1
OG0003810	FBgn0016940.p1
OG0003811	FBgn0035692.p1
OG0003812	FBgn0042125.p1
OG0003812	FBgn0042127.p1
OG0003814	FBgn0004373.p1
OG0003815	FBgn0015828.p1
OG0003816	FBgn0039234.p2
OG0003817	FBgn0031479.p1
OG0003817	FBgn0033518.p2
OG0003817	FBgn0033520.p2
OG0003817	FBgn0033521.p2
OG0003819	FBgn0051229.p1
OG0003820	FBgn0028683.p2
OG0003823	FBgn0039558.p1
OG0003824	FBgn0034933.p1
OG0003825	FBgn0034692.p5
OG0003827	FBgn0030345.p1
OG0003828	FBgn0039303.p1
OG0003829	FBgn0031279.p1
OG0003829	FBgn0038463.p1
OG0003830	FBgn0031662.p1
OG0003831	FBgn0032524.p1
OG0003832	FBgn0028844.p1
OG0003832	FBgn0031971.p1
OG0003833	FBgn0027498.p7
OG0003834	FBgn0015621.p1
OG0003835	FBgn0029715.p1
OG0003835	FBgn0032115.p1
OG0003836	FBgn0036574.p1
OG0003837	FBgn0034744.p4
OG0003838	FBgn0011742.p1
OG0003839	FBgn0033378.p1
OG0003840	FBgn0030838.p3
OG0003841	FBgn0039868.p1
OG0003842	FBgn0036237.p1
OG0003843	FBgn0031877.p1
OG0003845	FBgn0015816.p3
OG0003846	FBgn0039188.p1
OG0003849	FBgn0017456.p1
OG0003849	FBgn0026316.p2
OG0003849	FBgn0035584.p1
OG0003850	FBgn0036974.p9
OG0003851	FBgn0052944.p1
OG0003852	FBgn0051072.p7
OG0003856	FBgn0037979.p1
OG0003857	FBgn0039274.p1
OG0003858	FBgn0038491.p1
OG0003860	FBgn0010741.p1
OG0003863	FBgn0037612.p1
OG0003864	FBgn0031764.p2
OG0003865	FBgn0016697.p1
OG0003866	FBgn0015925.p3
OG0003867	FBgn0035951.p1
OG0003869	FBgn0036124.p1
OG0003871	FBgn0032863.p1
OG0003871	FBgn0051687.p1
OG0003872	FBgn0034270.p1
OG0003873	FBgn0015270.p1
OG0003874	FBgn0027363.p1
OG0003875	FBgn0011509.p1
OG0003876	FBgn0019662.p1
OG0003877	FBgn0015617.p1
OG0003878	FBgn0050077.p1
OG0003879	FBgn0029888.p3
OG0003880	FBgn0003162.p5
OG0003881	FBgn0020655.p1
OG0003882	FBgn0031817.p1
OG0003883	FBgn0031051.p1
OG0003884	FBgn0024956.p1
OG0003886	FBgn0038858.p1
OG0003887	FBgn0031875.p1
OG0003888	FBgn0031599.p1
OG0003889	FBgn0036056.p3
OG0003889	FBgn0036616.p1
OG0003891	FBgn0024998.p1
OG0003892	FBgn0042182.p2
OG0003892	FBgn0064126.p2
OG0003893	FBgn0035631.p1
OG0003894	FBgn0014930.p1
OG0003895	FBgn0015282.p1
OG0003896	FBgn0031779.p5
OG0003899	FBgn0038577.p1
OG0003900	FBgn0030460.p1
OG0003901	FBgn0044871.p1
OG0003903	FBgn0039210.p1
OG0003905	FBgn0001565.p1
OG0003906	FBgn0036298.p1
OG0003907	FBgn0037469.p1
OG0003908	FBgn0040336.p1
OG0003909	FBgn0036020.p1
OG0003909	FBgn0038857.p1
OG0003910	FBgn0035831.p1
OG0003911	FBgn0030969.p1
OG0003912	FBgn0032290.p1
OG0003913	FBgn0026261.p1
OG0003914	FBgn0052590.p1
OG0003915	FBgn0015829.p1
OG0003916	FBgn0031782.p1
OG0003917	FBgn0032445.p1
OG0003918	FBgn0026324.p1
OG0003918	FBgn0028398.p1
OG0003919	FBgn0027057.p1
OG0003919	FBgn0028838.p1
OG0003920	FBgn0020545.p1
OG0003920	FBgn0026570.p1
OG0003920	FBgn0026593.p1
OG0003920	FBgn0035309.p1
OG0003920	FBgn0035311.p1
OG0003920	FBgn0035312.p1
OG0003920	FBgn0037070.p2
OG0003920	FBgn0037071.p1
OG0003921	FBgn0086899.p1
OG0003922	FBgn0083969.p1
OG0003926	FBgn0027784.p1
OG0003929	FBgn0033557.p1
OG0003930	FBgn0086605.p2
OG0003933	FBgn0037711.p1
OG0003935	FBgn0032717.p1
OG0003938	FBgn0053139.p1
OG0003939	FBgn0037899.p1
OG0003940	FBgn0031600.p1
OG0003941	FBgn0010315.p5
OG0003943	FBgn0029935.p1
OG0003946	FBgn0028579.p1
OG0003948	FBgn0026533.p13
OG0003951	FBgn0050295.p1
OG0003954	FBgn0031603.p1
OG0003959	FBgn0004366.p5
OG0003960	FBgn0030205.p1
OG0003991	FBgn0033354.p1
OG0003994	FBgn0038960.p1
OG0003998	FBgn0034495.p1
OG0004001	FBgn0033527.p1
OG0004004	FBgn0031651.p1
OG0004008	FBgn0029693.p1
OG0004013	FBgn0032938.p2
OG0004015	FBgn0032871.p1
OG0004015	FBgn0035285.p1
OG0004016	FBgn0030037.p1
OG0004018	FBgn0036271.p1
OG0004020	FBgn0028421.p17
OG0004022	FBgn0035336.p1
OG0004023	FBgn0058042.p2
OG0004024	FBgn0002906.p2
OG0004024	FBgn0037942.p1
OG0004025	FBgn0032881.p1
OG0004026	FBgn0027903.p1
OG0004027	FBgn0027581.p1
OG0004028	FBgn0032477.p1
OG0004030	FBgn0036629.p1
OG0004031	FBgn0031604.p1
OG0004034	FBgn0031060.p1
OG0004037	FBgn0033447.p1
OG0004038	FBgn0023522.p1
OG0004040	FBgn0037001.p1
OG0004042	FBgn0032884.p1
OG0004043	FBgn0023540.p1
OG0004043	FBgn0035384.p1
OG0004044	FBgn0015374.p1
OG0004045	FBgn0035355.p1
OG0004045	FBgn0035356.p1
OG0004047	FBgn0033935.p1
OG0004048	FBgn0023212.p2
OG0004049	FBgn0036096.p1
OG0004050	FBgn0030067.p1
OG0004051	FBgn0030362.p8
OG0004051	FBgn0038257.p2
OG0004052	FBgn0016120.p3
OG0004053	FBgn0039691.p1
OG0004054	FBgn0031639.p1
OG0004056	FBgn0051739.p1
OG0004057	FBgn0029879.p1
OG0004058	FBgn0031378.p1
OG0004058	FBgn0054015.p1
OG0004060	FBgn0040211.p1
OG0004061	FBgn0034915.p1
OG0004062	FBgn0051648.p1
OG0004063	FBgn0037550.p1
OG0004065	FBgn0034215.p1
OG0004065	FBgn0051115.p1
OG0004066	FBgn0036804.p1
OG0004068	FBgn0035489.p1
OG0004070	FBgn0001491.p1
OG0004073	FBgn0032692.p1
OG0004075	FBgn0031987.p1
OG0004076	FBgn0035404.p1
OG0004077	FBgn0038234.p1
OG0004078	FBgn0033473.p3
OG0004080	FBgn0050423.p1
OG0004082	FBgn0052281.p1
OG0004083	FBgn0036918.p2
OG0004084	FBgn0039280.p1
OG0004087	FBgn0035811.p1
OG0004088	FBgn0033907.p1
OG0004089	FBgn0038806.p1
OG0004090	FBgn0032261.p1
OG0004091	FBgn0039306.p1
OG0004092	FBgn0039304.p1
OG0004093	FBgn0035110.p2
OG0004095	FBgn0031832.p2
OG0004096	FBgn0037110.p1
OG0004098	FBgn0031544.p1
OG0004099	FBgn0014092.p1
OG0004100	FBgn0039331.p1
OG0004100	FBgn0039909.p1
OG0004101	FBgn0033069.p1
OG0004101	FBgn0037270.p1
OG0004102	FBgn0032012.p1
OG0004104	FBgn0010520.p1
OG0004108	FBgn0031092.p1
OG0004109	FBgn0035064.p1
OG0004111	FBgn0038976.p1
OG0004114	FBgn0030178.p1
OG0004115	FBgn0036122.p5
OG0004117	FBgn0035762.p1
OG0004117	FBgn0085784.p1
OG0004118	FBgn0052099.p1
OG0004119	FBgn0036335.p1
OG0004120	FBgn0037878.p1
OG0004121	FBgn0025549.p1
OG0004122	FBgn0003401.p1
OG0004122	FBgn0050075.p1
OG0004123	FBgn0028360.p1
OG0004123	FBgn0032677.p1
OG0004124	FBgn0040290.p1
OG0004125	FBgn0034879.p1
OG0004126	FBgn0086683.p5
OG0004127	FBgn0034422.p1
OG0004128	FBgn0039463.p1
OG0004129	FBgn0031454.p1
OG0004129	FBgn0031455.p1
OG0004130	FBgn0039702.p1
OG0004131	FBgn0030518.p1
OG0004132	FBgn0036615.p1
OG0004133	FBgn0020766.p1
OG0004134	FBgn0028529.p1
OG0004136	FBgn0035871.p1
OG0004138	FBgn0029736.p1
OG0004139	FBgn0035624.p1
OG0004140	FBgn0033342.p1
OG0004141	FBgn0029763.p7
OG0004142	FBgn0034372.p8
OG0004143	FBgn0051184.p1
OG0004144	FBgn0022246.p1
OG0004145	FBgn0028434.p1
OG0004146	FBgn0029714.p1
OG0004147	FBgn0002787.p1
OG0004148	FBgn0030196.p1
OG0004149	FBgn0086447.p1
OG0004150	FBgn0037568.p1
OG0004152	FBgn0038951.p1
OG0004153	FBgn0039403.p1
OG0004154	FBgn0031640.p1
OG0004155	FBgn0001319.p5
OG0004156	FBgn0037276.p1
OG0004157	FBgn0034266.p1
OG0004158	FBgn0032929.p1
OG0004159	FBgn0029996.p1
OG0004159	FBgn0037987.p1
OG0004160	FBgn0035165.p1
OG0004161	FBgn0033761.p1
OG0004163	FBgn0036188.p1
OG0004164	FBgn0029912.p1
OG0004165	FBgn0032163.p2
OG0004165	FBgn0046697.p1
OG0004166	FBgn0039223.p1
OG0004167	FBgn0038569.p1
OG0004168	FBgn0037994.p1
OG0004168	FBgn0040227.p1
OG0004169	FBgn0031776.p2
OG0004170	FBgn0014427.p1
OG0004171	FBgn0036064.p2
OG0004172	FBgn0024689.p1
