Orthogroup	Nk52Cperk_TRX
OG0003546	Nk52_evm13s2241
OG0003547	Nk52_evm16s248
OG0003548	Nk52_evm13s2284
OG0003548	Nk52_evm55s621
OG0003549	Nk52_evm39s2612
OG0003550	Nk52_evm57s239
OG0003551	Nk52_evm21s553
OG0003552	Nk52_evm94s352
OG0003553	Nk52_evm16s327
OG0003554	Nk52_evm10s1073
OG0003555	Nk52_evm33s151
OG0003556	Nk52_evm63s32
OG0003557	Nk52_evm61s78
OG0003557	Nk52_evm6s2297
OG0003558	Nk52_evm29s151
OG0003559	Nk52_evm9s1524
OG0003560	Nk52_evm5s236
OG0003561	Nk52_evm20s288
OG0003563	Nk52_evm6s230
OG0003564	Nk52_evm69s223
OG0003566	Nk52_evm1s208
OG0003567	Nk52_evm40s2209
OG0003569	Nk52_evm37s78
OG0003570	Nk52_evm8s169
OG0003571	Nk52_evm13s1737
OG0003572	Nk52_evm1s2002
OG0003573	Nk52_evm14s2118
OG0003574	Nk52_evm12s210
OG0003575	Nk52_evm43s96
OG0003576	Nk52_evm18s222
OG0003577	Nk52_evm1s153
OG0003579	Nk52_evm29s279
OG0003579	Nk52_evm31s279
OG0003580	Nk52_evm73s62
OG0003581	Nk52_evm19s222
OG0003582	Nk52_evm1s20
OG0003583	Nk52_evm1s545
OG0003584	Nk52_evm14s2462
OG0003585	Nk52_evm71s210
OG0003586	Nk52_evm64s1401
OG0003588	Nk52_evm40s250
OG0003590	Nk52_evm58s1360
OG0003591	Nk52_evm80s1073
OG0003592	Nk52_evm51s224
OG0003593	Nk52_evm15s2133
OG0003594	Nk52_evm12s224
OG0003595	Nk52_evm36s248
OG0003596	Nk52_evm34s288
OG0003597	Nk52_evm4s2578
OG0003598	Nk52_evm31s1020
OG0003599	Nk52_evm5s2118
OG0003600	Nk52_evm41s151
OG0003601	Nk52_evm44s1485
OG0003602	Nk52_evm2s318
OG0003603	Nk52_evm6s390
OG0003604	Nk52_evm3s279
OG0003608	Nk52_evm10s343
OG0003609	Nk52_evm38s240
OG0003610	Nk52_evm49s255
OG0003611	Nk52_evm6s2325
OG0003612	Nk52_evm38s1992
OG0003613	Nk52_evm1s293
OG0003614	Nk52_evm10s271
OG0003615	Nk52_evm62s62
OG0003617	Nk52_evm10s2473
OG0003618	Nk52_evm7s16
OG0003619	Nk52_evm1s2349
OG0003620	Nk52_evm32s621
OG0003621	Nk52_evm23s160
OG0003622	Nk52_evm95s208
OG0003623	Nk52_evm15s360
OG0003624	Nk52_evm88s226
OG0003625	Nk52_evm16s2596
OG0003626	Nk52_evm27s2133
OG0003628	Nk52_evm24s2622
OG0003629	Nk52_evm43s221
OG0003630	Nk52_evm1s132
OG0003631	Nk52_evm34s1401
OG0003632	Nk52_evm1s1527
OG0003632	Nk52_evm9s578
OG0003633	Nk52_evm12s2085
OG0003634	Nk52_evm46s2309
OG0003636	Nk52_evm7s162
OG0003637	Nk52_evm58s1073
OG0003638	Nk52_evm1s388
OG0003639	Nk52_evm62s1444
OG0003640	Nk52_evm2s62
OG0003641	Nk52_evm95s1810
OG0003642	Nk52_evm14s304
OG0003643	Nk52_evm18s48
OG0003644	Nk52_evm1s119
OG0003645	Nk52_evm1s326
OG0003646	Nk52_evm54s266
OG0003646	Nk52_evm90s1737
OG0003647	Nk52_evm6s326
OG0003648	Nk52_evm3s387
OG0003649	Nk52_evm39s210
OG0003650	Nk52_evm4s2152
OG0003651	Nk52_evm11s2273
OG0003652	Nk52_evm10s288
OG0003652	Nk52_evm6s356
OG0003653	Nk52_evm31s293
OG0003657	Nk52_evm63s2118
OG0003659	Nk52_evm8s360
OG0003660	Nk52_evm74s352
OG0003662	Nk52_evm15s1444
OG0003663	Nk52_evm58s32
OG0003664	Nk52_evm1s467
OG0003665	Nk52_evm1s2473
OG0003666	Nk52_evm2s1705
OG0003667	Nk52_evm2s292
OG0003668	Nk52_evm1s2413
OG0003669	Nk52_evm55s208
OG0003670	Nk52_evm1s1754
OG0003671	Nk52_evm30s2209
OG0003672	Nk52_evm35s2402
OG0003675	Nk52_evm1s2523
OG0003676	Nk52_evm100s2192
OG0003677	Nk52_evm1s2225
OG0003678	Nk52_evm38s304
OG0003679	Nk52_evm3s2226
OG0003680	Nk52_evm17s210
OG0003681	Nk52_evm7s1779
OG0003682	Nk52_evm16s163
OG0003684	Nk52_evm28s221
OG0003685	Nk52_evm6s745
OG0003686	Nk52_evm12s375
OG0003687	Nk52_evm28s1020
OG0003688	Nk52_evm83s151
OG0003689	Nk52_evm21s1444
OG0003690	Nk52_evm4s859
OG0003692	Nk52_evm60s210
OG0003693	Nk52_evm50s621
OG0003694	Nk52_evm32s240
OG0003695	Nk52_evm53s239
OG0003695	Nk52_evm6s1178
OG0003696	Nk52_evm16s355
OG0003696	Nk52_evm20s284
OG0003697	Nk52_evm111s352
OG0003699	Nk52_evm123s221
OG0003699	Nk52_evm3s224
OG0003702	Nk52_evm72s1810
OG0003703	Nk52_evm11s370
OG0003705	Nk52_evm1s432
OG0003708	Nk52_evm27s234
OG0003709	Nk52_evm5s226
OG0003720	Nk52_evm10s348
OG0003720	Nk52_evm9s161
OG0003742	Nk52_evm26s240
OG0003744	Nk52_evm1s1985
OG0003745	Nk52_evm11s296
OG0003746	Nk52_evm13s2085
OG0003747	Nk52_evm91s224
OG0003748	Nk52_evm6s1315
OG0003749	Nk52_evm21s245
OG0003750	Nk52_evm16s1992
OG0003750	Nk52_evm1s2270
OG0003752	Nk52_evm77s210
OG0003752	Nk52_evm78s352
OG0003754	Nk52_evm11s2152
OG0003755	Nk52_evm21s2011
OG0003756	Nk52_evm2s1020
OG0003757	Nk52_evm36s217
OG0003758	Nk52_evm16s2356
OG0003759	Nk52_evm15s2426
OG0003759	Nk52_evm16s1810
OG0003759	Nk52_evm3s326
OG0003760	Nk52_evm36s2657
OG0003761	Nk52_evm66s745
OG0003762	Nk52_evm6s168
OG0003763	Nk52_evm5s302
OG0003764	Nk52_evm111s914
OG0003765	Nk52_evm9s327
OG0003767	Nk52_evm21s147
OG0003768	Nk52_evm60s2309
OG0003770	Nk52_evm66s32
OG0003771	Nk52_evm3s328
OG0003774	Nk52_evm6s223
OG0003776	Nk52_evm11s1916
OG0003776	Nk52_evm18s2578
OG0003777	Nk52_evm25s152
OG0003777	Nk52_evm41s215
OG0003777	Nk52_evm6s278
OG0003778	Nk52_evm21s2241
OG0003781	Nk52_evm37s210
OG0003782	Nk52_evm4s299
OG0003783	Nk52_evm11s262
OG0003784	Nk52_evm34s96
OG0003785	Nk52_evm41s208
OG0003786	Nk52_evm1s366
OG0003788	Nk52_evm12s1945
OG0003790	Nk52_evm82s1737
OG0003792	Nk52_evm31s358
OG0003793	Nk52_evm3s914
OG0003794	Nk52_evm8s805
OG0003796	Nk52_evm25s1524
OG0003797	Nk52_evm33s250
OG0003798	Nk52_evm5s217
OG0003800	Nk52_evm9s235
OG0003801	Nk52_evm35s1401
OG0003802	Nk52_evm33s1992
OG0003803	Nk52_evm9s242
OG0003804	Nk52_evm13s372
OG0003805	Nk52_evm22s2241
OG0003807	Nk52_evm1s549
OG0003808	Nk52_evm25s1360
OG0003809	Nk52_evm26s96
OG0003810	Nk52_evm1s2206
OG0003811	Nk52_evm22s242
OG0003812	Nk52_evm78s215
OG0003814	Nk52_evm2s2473
OG0003815	Nk52_evm103s208
OG0003816	Nk52_evm12s2630
OG0003817	Nk52_evm95s151
OG0003818	Nk52_evm7s578
OG0003819	Nk52_evm1s1912
OG0003820	Nk52_evm71s2657
OG0003821	Nk52_evm3s675
OG0003823	Nk52_evm82s230
OG0003824	Nk52_evm25s215
OG0003825	Nk52_evm23s243
OG0003825	Nk52_evm5s2171
OG0003826	Nk52_evm32s266
OG0003827	Nk52_evm61s1444
OG0003828	Nk52_evm12s244
OG0003829	Nk52_evm18s287
OG0003830	Nk52_evm6s158
OG0003831	Nk52_evm60s914
OG0003832	Nk52_evm79s914
OG0003833	Nk52_evm89s224
OG0003834	Nk52_evm9s309
OG0003835	Nk52_evm6s2152
OG0003836	Nk52_evm12s2171
OG0003837	Nk52_evm50s96
OG0003838	Nk52_evm23s152
OG0003839	Nk52_evm1s493
OG0003840	Nk52_evm9s371
OG0003841	Nk52_evm21s1992
OG0003842	Nk52_evm12s1869
OG0003843	Nk52_evm1s661
OG0003843	Nk52_evm1s695
OG0003844	Nk52_evm57s2391
OG0003845	Nk52_evm1s1141
OG0003846	Nk52_evm59s1444
OG0003849	Nk52_evm1s370
OG0003850	Nk52_evm30s628
OG0003851	Nk52_evm61s224
OG0003852	Nk52_evm44s215
OG0003853	Nk52_evm11s2485
OG0003856	Nk52_evm14s254
OG0003856	Nk52_evm15s245
OG0003857	Nk52_evm22s1073
OG0003858	Nk52_evm4s1705
OG0003860	Nk52_evm19s2356
OG0003862	Nk52_evm10s2612
OG0003863	Nk52_evm26s343
OG0003864	Nk52_evm1s2249
OG0003865	Nk52_evm1s446
OG0003866	Nk52_evm3s353
OG0003867	Nk52_evm26s356
OG0003869	Nk52_evm106s914
OG0003871	Nk52_evm4s238
OG0003872	Nk52_evm63s212
OG0003873	Nk52_evm11s307
OG0003874	Nk52_evm37s229
OG0003875	Nk52_evm1s2338
OG0003876	Nk52_evm14s294
OG0003877	Nk52_evm1s232
OG0003878	Nk52_evm6s304
OG0003879	Nk52_evm20s211
OG0003880	Nk52_evm47s1737
OG0003881	Nk52_evm13s2340
OG0003881	Nk52_evm14s2340
OG0003882	Nk52_evm15s1810
OG0003883	Nk52_evm45s1129
OG0003884	Nk52_evm7s213
OG0003886	Nk52_evm17s123
OG0003887	Nk52_evm19s262
OG0003888	Nk52_evm7s233
OG0003889	Nk52_evm17s1763
OG0003890	Nk52_evm1s376
OG0003891	Nk52_evm33s292
OG0003892	Nk52_evm83s217
OG0003893	Nk52_evm1s1906
OG0003894	Nk52_evm40s2340
OG0003895	Nk52_evm1s2472
OG0003896	Nk52_evm1s377
OG0003897	Nk52_evm29s32
OG0003898	Nk52_evm16s261
OG0003899	Nk52_evm52s2391
OG0003899	Nk52_evm54s2391
OG0003900	Nk52_evm38s234
OG0003901	Nk52_evm48s1737
OG0003903	Nk52_evm22s156
OG0003905	Nk52_evm27s2657
OG0003906	Nk52_evm20s1737
OG0003907	Nk52_evm31s164
OG0003907	Nk52_evm48s32
OG0003908	Nk52_evm35s147
OG0003909	Nk52_evm17s343
OG0003909	Nk52_evm74s207
OG0003910	Nk52_evm53s224
OG0003911	Nk52_evm5s331
OG0003912	Nk52_evm62s223
OG0003913	Nk52_evm61s215
OG0003914	Nk52_evm7s24
OG0003915	Nk52_evm87s1073
OG0003916	Nk52_evm19s967
OG0003917	Nk52_evm34s1444
OG0003918	Nk52_evm3s368
OG0003919	Nk52_evm54s62
OG0003920	Nk52_evm75s745
OG0003921	Nk52_evm34s2474
OG0003922	Nk52_evm14s78
OG0003924	Nk52_evm10s250
OG0003925	Nk52_evm27s1073
OG0003926	Nk52_evm104s221
OG0003929	Nk52_evm36s2449
OG0003930	Nk52_evm14s2085
OG0003931	Nk52_evm11s470
OG0003931	Nk52_evm7s222
OG0003933	Nk52_evm54s215
OG0003935	Nk52_evm17s485
OG0003937	Nk52_evm13s222
OG0003938	Nk52_evm2s229
OG0003939	Nk52_evm24s304
OG0003940	Nk52_evm6s1779
OG0003941	Nk52_evm19s284
OG0003942	Nk52_evm7s621
OG0003943	Nk52_evm12s288
OG0003946	Nk52_evm10s161
OG0003948	Nk52_evm98s217
OG0003950	Nk52_evm1s2434
OG0003951	Nk52_evm25s296
OG0003951	Nk52_evm26s296
OG0003952	Nk52_evm17s559
OG0003952	Nk52_evm2s1992
OG0003952	Nk52_evm2s392
OG0003952	Nk52_evm3s1992
OG0003952	Nk52_evm5s249
OG0003952	Nk52_evm8s238
OG0003952	Nk52_evm9s312
OG0003954	Nk52_evm13s246
OG0003955	Nk52_evm20s2531
OG0003959	Nk52_evm23s2622
OG0003960	Nk52_evm35s1705
OG0003990	Nk52_evm24s490
OG0003991	Nk52_evm20s2612
OG0003994	Nk52_evm62s152
OG0003994	Nk52_evm82s215
OG0003998	Nk52_evm21s212
OG0003999	Nk52_evm2s2226
OG0004001	Nk52_evm98s151
OG0004004	Nk52_evm48s226
OG0004008	Nk52_evm39s967
OG0004009	Nk52_evm3s2426
OG0004010	Nk52_evm45s2118
OG0004013	Nk52_evm27s222
OG0004015	Nk52_evm44s1020
OG0004015	Nk52_evm86s485
OG0004016	Nk52_evm1s1106
OG0004018	Nk52_evm13s238
OG0004020	Nk52_evm22s289
OG0004021	Nk52_evm12s356
OG0004022	Nk52_evm31s158
OG0004023	Nk52_evm22s217
OG0004024	Nk52_evm2s259
OG0004025	Nk52_evm1s2148
OG0004026	Nk52_evm34s255
OG0004027	Nk52_evm83s2118
OG0004028	Nk52_evm26s215
OG0004030	Nk52_evm59s266
OG0004031	Nk52_evm13s316
OG0004034	Nk52_evm5s2438
OG0004037	Nk52_evm51s242
OG0004038	Nk52_evm18s2449
OG0004040	Nk52_evm106s224
OG0004042	Nk52_evm21s2622
OG0004043	Nk52_evm15s559
OG0004044	Nk52_evm4s349
OG0004045	Nk52_evm13s273
OG0004047	Nk52_evm10s310
OG0004048	Nk52_evm1s2631
OG0004049	Nk52_evm33s356
OG0004050	Nk52_evm62s914
OG0004051	Nk52_evm5s2596
OG0004052	Nk52_evm2s354
OG0004052	Nk52_evm3s222
OG0004053	Nk52_evm62s1360
OG0004054	Nk52_evm19s578
OG0004056	Nk52_evm61s62
OG0004057	Nk52_evm9s366
OG0004058	Nk52_evm36s250
OG0004059	Nk52_evm10s545
OG0004059	Nk52_evm11s128
OG0004059	Nk52_evm51s164
OG0004060	Nk52_evm48s1360
OG0004061	Nk52_evm15s2596
OG0004062	Nk52_evm22s255
OG0004063	Nk52_evm1s75
OG0004064	Nk52_evm12s235
OG0004065	Nk52_evm25s2039
OG0004066	Nk52_evm87s207
OG0004068	Nk52_evm59s2657
OG0004070	Nk52_evm42s2340
OG0004073	Nk52_evm18s152
OG0004074	Nk52_evm61s485
OG0004075	Nk52_evm6s1671
OG0004076	Nk52_evm102s151
OG0004077	Nk52_evm1s2278
OG0004078	Nk52_evm136s226
OG0004079	Nk52_evm5s2426
OG0004079	Nk52_evm89s223
OG0004080	Nk52_evm76s210
OG0004081	Nk52_evm13s1401
OG0004082	Nk52_evm12s304
OG0004083	Nk52_evm17s218
OG0004084	Nk52_evm43s32
OG0004087	Nk52_evm42s2449
OG0004088	Nk52_evm4s281
OG0004089	Nk52_evm81s1444
OG0004090	Nk52_evm3s2391
OG0004091	Nk52_evm1s1964
OG0004092	Nk52_evm44s2496
OG0004093	Nk52_evm39s355
OG0004094	Nk52_evm13s249
OG0004095	Nk52_evm43s24
OG0004096	Nk52_evm25s288
OG0004098	Nk52_evm14s311
OG0004099	Nk52_evm53s2391
OG0004099	Nk52_evm55s2391
OG0004100	Nk52_evm5s371
OG0004101	Nk52_evm30s2273
OG0004102	Nk52_evm22s352
OG0004103	Nk52_evm2s559
OG0004103	Nk52_evm53s1737
OG0004104	Nk52_evm37s272
OG0004106	Nk52_evm56s239
OG0004108	Nk52_evm35s2462
OG0004109	Nk52_evm72s221
OG0004111	Nk52_evm96s914
OG0004114	Nk52_evm38s1810
OG0004115	Nk52_evm1s2417
OG0004116	Nk52_evm44s266
OG0004117	Nk52_evm48s343
OG0004118	Nk52_evm8s539
OG0004119	Nk52_evm113s221
OG0004120	Nk52_evm21s222
OG0004121	Nk52_evm1s468
OG0004122	Nk52_evm14s2579
OG0004123	Nk52_evm48s485
OG0004124	Nk52_evm23s215
OG0004125	Nk52_evm28s293
OG0004126	Nk52_evm5s159
OG0004127	Nk52_evm21s152
OG0004128	Nk52_evm25s2340
OG0004129	Nk52_evm6s2622
OG0004130	Nk52_evm6s1020
OG0004131	Nk52_evm18s360
OG0004132	Nk52_evm4s161
OG0004133	Nk52_evm13s628
OG0004134	Nk52_evm7s326
OG0004136	Nk52_evm59s270
OG0004138	Nk52_evm9s352
OG0004139	Nk52_evm21s1020
OG0004140	Nk52_evm58s2391
OG0004141	Nk52_evm42s2192
OG0004142	Nk52_evm21s24
OG0004143	Nk52_evm1s1078
OG0004144	Nk52_evm83s1073
OG0004145	Nk52_evm2s245
OG0004146	Nk52_evm11s1360
OG0004147	Nk52_evm5s356
OG0004148	Nk52_evm75s914
OG0004149	Nk52_evm20s307
OG0004150	Nk52_evm52s2192
OG0004152	Nk52_evm55s352
OG0004153	Nk52_evm73s352
OG0004154	Nk52_evm11s2010
OG0004155	Nk52_evm1s1084
OG0004155	Nk52_evm6s287
OG0004156	Nk52_evm20s228
OG0004157	Nk52_evm63s224
OG0004158	Nk52_evm46s2118
OG0004159	Nk52_evm31s967
OG0004160	Nk52_evm1s371
OG0004161	Nk52_evm14s280
OG0004161	Nk52_evm1s1943
OG0004163	Nk52_evm1s1055
OG0004164	Nk52_evm33s229
OG0004165	Nk52_evm26s212
OG0004166	Nk52_evm35s62
OG0004166	Nk52_evm37s62
OG0004167	Nk52_evm1s327
OG0004168	Nk52_evm10s442
OG0004169	Nk52_evm1s1048
OG0004170	Nk52_evm1s340
OG0004171	Nk52_evm1s2189
OG0004172	Nk52_evm69s158
OG0004173	Nk52_evm24s2391
OG0004174	Nk52_evm43s215
OG0004175	Nk52_evm8s269
OG0004176	Nk52_evm11s236
OG0004186	Nk52_evm16s628
OG0004186	Nk52_evm33s270
OG0004193	Nk52_evm1s1591
OG0004194	Nk52_evm13s356
OG0004200	Nk52_evm4s2039
OG0004201	Nk52_evm33s2192
OG0004237	Nk52_evm1s1041
OG0004238	Nk52_evm12s152
OG0004239	Nk52_evm46s215
OG0004244	Nk52_evm16s1129
OG0004245	Nk52_evm34s296
OG0004246	Nk52_evm10s210
OG0004247	Nk52_evm4s914
OG0004249	Nk52_evm1s667
OG0004251	Nk52_evm3s2531
OG0004252	Nk52_evm14s179
OG0004252	Nk52_evm20s246
OG0004253	Nk52_evm1s2281
OG0004254	Nk52_evm15s273
OG0004255	Nk52_evm83s62
OG0004256	Nk52_evm20s1073
OG0004257	Nk52_evm53s352
OG0004258	Nk52_evm23s2531
OG0004259	Nk52_evm118s224
OG0004264	Nk52_evm44s1129
OG0004265	Nk52_evm13s78
OG0004267	Nk52_evm24s2506
OG0004268	Nk52_evm65s221
OG0004269	Nk52_evm15s210
OG0004270	Nk52_evm35s370
OG0004271	Nk52_evm1s358
OG0004273	Nk52_evm61s266
OG0004274	Nk52_evm155s226
OG0004275	Nk52_evm3s252
OG0004276	Nk52_evm9s2630
OG0004277	Nk52_evm2s391
OG0004278	Nk52_evm2s271
OG0004279	Nk52_evm29s221
OG0004280	Nk52_evm12s316
OG0004280	Nk52_evm33s224
OG0004281	Nk52_evm9s229
OG0004283	Nk52_evm37s352
OG0004284	Nk52_evm2s1444
OG0004285	Nk52_evm14s578
OG0004286	Nk52_evm22s147
OG0004287	Nk52_evm21s2118
OG0004287	Nk52_evm42s248
OG0004287	Nk52_evm57s270
OG0004288	Nk52_evm17s272
OG0004289	Nk52_evm43s2496
OG0004291	Nk52_evm70s352
OG0004292	Nk52_evm7s2325
OG0004293	Nk52_evm25s554
OG0004295	Nk52_evm12s245
OG0004298	Nk52_evm23s208
OG0004299	Nk52_evm1s2237
OG0004300	Nk52_evm12s578
OG0004301	Nk52_evm34s164
OG0004302	Nk52_evm1s170
OG0004303	Nk52_evm74s62
OG0004304	Nk52_evm66s2657
OG0004306	Nk52_evm46s1401
OG0004307	Nk52_evm1s793
OG0004308	Nk52_evm48s1073
OG0004309	Nk52_evm11s621
OG0004310	Nk52_evm1s1926
OG0004311	Nk52_evm18s352
OG0004312	Nk52_evm2s293
OG0004314	Nk52_evm120s226
OG0004315	Nk52_evm55s164
OG0004317	Nk52_evm31s1360
OG0004318	Nk52_evm13s967
OG0004319	Nk52_evm43s242
OG0004320	Nk52_evm4s179
OG0004320	Nk52_evm92s151
OG0004323	Nk52_evm16s151
OG0004326	Nk52_evm4s261
OG0004327	Nk52_evm16s310
OG0004327	Nk52_evm55s1020
OG0004327	Nk52_evm5s352
OG0004328	Nk52_evm49s96
OG0004329	Nk52_evm8s147
OG0004330	Nk52_evm43s252
OG0004331	Nk52_evm69s239
OG0004334	Nk52_evm67s1020
OG0004337	Nk52_evm44s152
OG0004338	Nk52_evm1s476
OG0004339	Nk52_evm8s288
OG0004340	Nk52_evm38s2657
OG0004341	Nk52_evm32s2209
OG0004341	Nk52_evm33s2209
OG0004343	Nk52_evm4s571
OG0004344	Nk52_evm10s1569
OG0004345	Nk52_evm29s233
OG0004346	Nk52_evm4s272
OG0004346	Nk52_evm62s1073
OG0004349	Nk52_evm109s485
OG0004350	Nk52_evm11s298
OG0004351	Nk52_evm33s1360
OG0004352	Nk52_evm36s296
OG0004353	Nk52_evm1s1584
OG0004354	Nk52_evm59s158
OG0004355	Nk52_evm49s745
OG0004361	Nk52_evm69s212
OG0004362	Nk52_evm2s270
OG0004363	Nk52_evm19s1524
OG0004364	Nk52_evm67s2192
OG0004366	Nk52_evm1s236
OG0004367	Nk52_evm41s217
OG0004368	Nk52_evm89s1737
OG0004369	Nk52_evm40s153
OG0004372	Nk52_evm4s247
OG0004373	Nk52_evm21s238
OG0004374	Nk52_evm25s1178
OG0004375	Nk52_evm16s2506
OG0004376	Nk52_evm5s128
OG0004377	Nk52_evm34s2039
OG0004379	Nk52_evm6s163
OG0004380	Nk52_evm19s242
OG0004381	Nk52_evm109s914
OG0004382	Nk52_evm8s293
OG0004383	Nk52_evm26s153
OG0004385	Nk52_evm29s2192
OG0004386	Nk52_evm12s240
OG0004387	Nk52_evm44s217
OG0004388	Nk52_evm5s1671
OG0004389	Nk52_evm12s230
OG0004390	Nk52_evm31s2152
OG0004391	Nk52_evm13s533
OG0004392	Nk52_evm26s164
OG0004393	Nk52_evm65s208
OG0004394	Nk52_evm1s2469
OG0004395	Nk52_evm29s2367
OG0004396	Nk52_evm16s157
OG0004397	Nk52_evm1s641
OG0004398	Nk52_evm10s213
OG0004400	Nk52_evm6s150
OG0004401	Nk52_evm55s266
OG0004402	Nk52_evm12s322
OG0004403	Nk52_evm1s2358
OG0004404	Nk52_evm18s553
OG0004406	Nk52_evm7s913
OG0004407	Nk52_evm15s236
OG0004408	Nk52_evm7s148
OG0004409	Nk52_evm12s2568
OG0004411	Nk52_evm7s2133
OG0004412	Nk52_evm31s223
OG0004413	Nk52_evm52s270
OG0004414	Nk52_evm107s151
OG0004415	Nk52_evm33s2496
OG0004416	Nk52_evm46s222
OG0004417	Nk52_evm33s252
OG0004421	Nk52_evm52s62
OG0004422	Nk52_evm14s217
OG0004423	Nk52_evm10s1485
OG0004423	Nk52_evm1s127
OG0004424	Nk52_evm14s147
OG0004425	Nk52_evm3s269
OG0004428	Nk52_evm9s621
OG0004429	Nk52_evm58s236
OG0004429	Nk52_evm9s967
OG0004431	Nk52_evm64s239
OG0004432	Nk52_evm13s255
OG0004433	Nk52_evm14s158
OG0004434	Nk52_evm1s1315
OG0004438	Nk52_evm68s224
OG0004439	Nk52_evm2s1181
OG0004443	Nk52_evm13s2640
OG0004444	Nk52_evm34s2133
OG0004452	Nk52_evm10s255
OG0004454	Nk52_evm10s2635
OG0004462	Nk52_evm46s1569
OG0004464	Nk52_evm9s279
OG0004489	Nk52_evm22s1020
OG0004490	Nk52_evm30s208
OG0004495	Nk52_evm43s1810
OG0004496	Nk52_evm12s328
OG0004498	Nk52_evm4s634
OG0004501	Nk52_evm3s218
OG0004505	Nk52_evm19s276
OG0004506	Nk52_evm26s248
OG0004507	Nk52_evm24s62
OG0004509	Nk52_evm3s689
OG0004510	Nk52_evm3s147
OG0004511	Nk52_evm18s304
OG0004512	Nk52_evm20s1992
OG0004513	Nk52_evm48s2657
OG0004514	Nk52_evm53s1360
OG0004515	Nk52_evm3s166
OG0004516	Nk52_evm25s311
OG0004517	Nk52_evm38s296
OG0004518	Nk52_evm44s2192
OG0004519	Nk52_evm2s684
OG0004520	Nk52_evm31s288
OG0004521	Nk52_evm34s2356
OG0004522	Nk52_evm3s210
OG0004524	Nk52_evm2s1524
OG0004525	Nk52_evm73s217
OG0004527	Nk52_evm6s442
OG0004528	Nk52_evm11s166
OG0004529	Nk52_evm1s2191
OG0004530	Nk52_evm2s320
OG0004530	Nk52_evm44s2118
OG0004532	Nk52_evm101s221
OG0004533	Nk52_evm2s287
OG0004533	Nk52_evm53s151
OG0004534	Nk52_evm59s62
OG0004535	Nk52_evm55s212
OG0004536	Nk52_evm1s84
OG0004537	Nk52_evm22s2462
OG0004538	Nk52_evm2s299
OG0004539	Nk52_evm4s442
OG0004540	Nk52_evm54s1401
OG0004541	Nk52_evm4s392
OG0004542	Nk52_evm1s302
OG0004542	Nk52_evm1s588
OG0004542	Nk52_evm2s211
OG0004543	Nk52_evm29s352
OG0004543	Nk52_evm30s156
OG0004545	Nk52_evm64s2118
OG0004547	Nk52_evm3s2554
OG0004548	Nk52_evm4s744
OG0004549	Nk52_evm57s554
OG0004550	Nk52_evm54s212
OG0004551	Nk52_evm65s2039
OG0004552	Nk52_evm2s1967
OG0004553	Nk52_evm15s16
OG0004554	Nk52_evm52s485
OG0004555	Nk52_evm35s1020
OG0004556	Nk52_evm43s352
OG0004558	Nk52_evm25s2630
OG0004559	Nk52_evm16s249
OG0004560	Nk52_evm44s745
OG0004561	Nk52_evm72s151
OG0004562	Nk52_evm13s32
OG0004563	Nk52_evm5s2554
OG0004564	Nk52_evm60s2118
OG0004565	Nk52_evm15s270
OG0004568	Nk52_evm22s212
OG0004570	Nk52_evm6s744
OG0004571	Nk52_evm20s1869
OG0004573	Nk52_evm33s1705
OG0004574	Nk52_evm71s224
OG0004575	Nk52_evm15s249
OG0004576	Nk52_evm1s1798
OG0004576	Nk52_evm4s150
OG0004577	Nk52_evm5s251
OG0004578	Nk52_evm11s218
OG0004579	Nk52_evm102s226
OG0004579	Nk52_evm4s169
OG0004581	Nk52_evm54s2039
OG0004583	Nk52_evm14s1810
OG0004584	Nk52_evm26s2039
OG0004585	Nk52_evm6s284
OG0004587	Nk52_evm13s1020
OG0004588	Nk52_evm39s239
OG0004589	Nk52_evm12s2485
OG0004590	Nk52_evm6s335
OG0004591	Nk52_evm38s210
OG0004593	Nk52_evm20s217
OG0004595	Nk52_evm32s2579
OG0004596	Nk52_evm117s226
OG0004597	Nk52_evm9s2085
OG0004598	Nk52_evm93s221
OG0004599	Nk52_evm1s675
OG0004600	Nk52_evm9s351
OG0004601	Nk52_evm3s169
OG0004602	Nk52_evm1s2374
OG0004603	Nk52_evm9s2635
OG0004604	Nk52_evm11s343
OG0004607	Nk52_evm42s2531
OG0004608	Nk52_evm25s233
OG0004608	Nk52_evm9s2426
OG0004609	Nk52_evm1s298
OG0004610	Nk52_evm46s2367
OG0004612	Nk52_evm7s2640
OG0004612	Nk52_evm8s2640
OG0004613	Nk52_evm7s805
OG0004615	Nk52_evm47s62
OG0004616	Nk52_evm8s284
OG0004617	Nk52_evm40s210
OG0004618	Nk52_evm4s2209
OG0004619	Nk52_evm1s1119
OG0004621	Nk52_evm1s77
OG0004622	Nk52_evm5s745
OG0004624	Nk52_evm12s150
OG0004625	Nk52_evm19s147
OG0004626	Nk52_evm29s805
OG0004627	Nk52_evm15s2011
OG0004628	Nk52_evm3s215
OG0004631	Nk52_evm9s1945
OG0004632	Nk52_evm13s265
OG0004633	Nk52_evm5s210
OG0004634	Nk52_evm3s340
OG0004635	Nk52_evm7s261
OG0004638	Nk52_evm39s222
OG0004639	Nk52_evm75s215
OG0004640	Nk52_evm33s621
OG0004641	Nk52_evm14s2473
OG0004643	Nk52_evm23s2640
OG0004644	Nk52_evm1s2431
OG0004645	Nk52_evm21s355
OG0004648	Nk52_evm70s2657
